node,x,y
908,0.0686731935,-0.0342122391
909,0.0482459515,-0.0356387161
910,0.335918665,-0.0338641256
911,0.40012297,-0.0333935805
912,0.340674102,-0.0336856656
913,0.0431582667,-0.035775736
914,0.276214659,-0.0329374745
915,0.381152302,-0.035470441
916,0.281169921,-0.0330595151
917,0.331078172,-0.0340264142
918,0.411031783,-0.0390548706
919,0.0785583928,-0.0336792395
920,0.063710548,-0.0345966369
921,0.123010337,-0.0327277444
922,0.0535098463,-0.0355507806
923,0.118076108,-0.0327484831
924,0.271249473,-0.0328342244
925,0.0834976062,-0.0335175879
926,0.127930984,-0.0326805785
927,0.0884449929,-0.0333544016
928,0.326058328,-0.0339475162
929,0.28613013,-0.0331878625
930,0.15754959,-0.0326043665
931,0.0586623587,-0.0350263417
932,0.211955339,-0.0326710753
933,0.321014762,-0.0337456241
934,0.162495598,-0.0326610468
935,0.216908917,-0.0327416062
936,0.11317493,-0.0327556022
937,0.345579863,-0.0338447355
938,0.152589262,-0.0325515866
939,0.132863209,-0.0326219387
940,0.206980482,-0.0326246955
941,0.221854597,-0.0328206755
942,0.147643939,-0.032526765
943,0.167436749,-0.0327144153
944,0.142718941,-0.0325332917
945,0.31596151,-0.0335946493
946,0.137792513,-0.0325702392
947,0.202024981,-0.0326160602
948,0.226812422,-0.0328906216
949,0.261377066,-0.0327340402
950,0.266289026,-0.0327644274
951,0.172381938,-0.0327527933
952,0.256431252,-0.0327547304
953,0.231772825,-0.0329314657
954,0.197080642,-0.0326406509
955,0.177323118,-0.0327670723
956,0.192138195,-0.0326820761
957,0.23671636,-0.0329338051
958,0.0933804661,-0.0331872366
959,0.251482725,-0.0327977762
960,0.187191889,-0.0327247567
961,0.108265974,-0.0327906497
962,0.241634473,-0.0329000875
963,0.246539965,-0.0328469239
964,0.182249159,-0.0327561535
965,0.0309526343,-0.0368125513
966,0.291101962,-0.0333067924
967,0.310980618,-0.0335254967
968,0.37569648,-0.0356380306
969,0.103302084,-0.0328813978
970,0.0983273387,-0.0330195501
971,0.296089768,-0.0334075727
972,0.35049963,-0.0342918299
973,0.355436176,-0.0349109061
974,0.36034742,-0.0354583971
975,0.306038767,-0.0335093588
976,0.301074207,-0.0334872678
977,0.365243107,-0.0356959887
978,0.370369792,-0.0357348658
979,0.0389426649,-0.0360153876
980,0.443440199,-0.0421307534
981,0.0150963292,-0.0354133919
982,0.0227473099,-0.0362566784
983,0.447568238,-0.0521058217
984,0.426297545,-0.0447111726
985,-0.00872533023,-0.0516732484
986,0.395706296,-0.0398026034
987,0.0741781741,-0.0389820822
988,0.0481357984,-0.0406397916
989,0.388121724,-0.040767204
990,0.341154039,-0.0382325388
991,0.0539806485,-0.0414446667
992,0.0692129433,-0.0393603966
993,0.0791079849,-0.0387608968
994,0.336814195,-0.0390306525
995,0.281460613,-0.0379709564
996,0.345732003,-0.0384226218
997,0.403532743,-0.0426326282
998,0.381962031,-0.0410516299
999,0.276460707,-0.0377898365
1000,0.0428078137,-0.0405169204
1001,0.286446661,-0.0381818451
1002,0.331865847,-0.0393774584
1003,0.123453178,-0.037521217
1004,0.0594130456,-0.040024519
1005,0.0840872824,-0.0385456719
1006,0.12840122,-0.0374755934
1007,0.0642918944,-0.0398354605
1008,0.0890537649,-0.0382946804
1009,0.118542627,-0.0375228859
1010,0.326610774,-0.0391406752
1011,0.271476001,-0.0376300439
1012,0.321535558,-0.0387385711
1013,0.133355349,-0.0374069363
1014,0.162854254,-0.0373960584
1015,0.0939909294,-0.0380072631
1016,0.217204437,-0.0375033729
1017,0.157908484,-0.0372943766
1018,0.222156838,-0.0376302041
1019,0.212238863,-0.03741391
1020,0.138277754,-0.0373365246
1021,0.167790622,-0.0374984257
1022,0.152968928,-0.0372334756
1023,0.143162683,-0.0372739844
1024,0.207301795,-0.0373653062
1025,0.148042902,-0.0372354276
1026,0.22715278,-0.037738502
1027,0.266534179,-0.0375221781
1028,0.172744825,-0.0375797562
1029,0.261639565,-0.0374735184
1030,0.232152879,-0.037797682
1031,0.291456908,-0.0383542739
1032,0.113692276,-0.0374582037
1033,0.202381983,-0.0373740196
1034,0.177705601,-0.0376172364
1035,0.237113401,-0.0377943106
1036,0.256740957,-0.0374860205
1037,0.316467375,-0.0385706536
1038,0.197458178,-0.0374245457
1039,0.242022663,-0.0377349965
1040,0.1826552,-0.0376027748
1041,0.19252567,-0.0374912247
1042,0.187585205,-0.0375591144
1043,0.246906087,-0.0376428068
1044,0.251807719,-0.0375506468
1045,0.350451499,-0.0392305329
1046,0.0989324227,-0.037720453
1047,0.108849674,-0.03741524
1048,0.29650712,-0.0384898968
1049,0.103895262,-0.0374993868
1050,0.355317235,-0.040549878
1051,0.301568747,-0.038588386
1052,0.311530083,-0.0385843106
1053,0.037182536,-0.0397645049
1054,0.376346081,-0.0412156619
1055,0.306581587,-0.0386333652
1056,0.360464215,-0.0418598019
1057,0.365572631,-0.0419029668
1058,0.370891541,-0.0414986722
1059,0.0294793118,-0.0439690948
1060,0.410744429,-0.044624012
1061,0.0131204668,-0.0424287729
1062,0.434964925,-0.0445155352
1063,0.418205708,-0.0448338725
1064,0.437044621,-0.054862272
1065,0.0217139833,-0.043321237
1066,-0.00606151344,-0.063857846
1067,0.0134215048,-0.0591403581
1068,0.438558578,-0.0675556436
1069,0.0515744537,-0.0453048237
1070,0.0698062107,-0.04434314
1071,0.0746896267,-0.0441402607
1072,0.0475803539,-0.0453936681
1073,0.338903278,-0.0449069776
1074,0.388459861,-0.0466941446
1075,0.341819435,-0.0418907516
1076,0.0570496246,-0.046391286
1077,0.0644458458,-0.0459335744
1078,0.0796939507,-0.0438892357
1079,0.332644314,-0.0449722111
1080,0.276495248,-0.0428121686
1081,0.281565011,-0.0431631468
1082,0.123850249,-0.0424607769
1083,0.271467447,-0.0425785407
1084,0.0847736672,-0.0435979888
1085,0.118914358,-0.042446252
1086,0.326912075,-0.0445111729
1087,0.0602177754,-0.044147376
1088,0.345407337,-0.0426011756
1089,0.321921021,-0.0435578227
1090,0.08978156,-0.043233972
1091,0.382459223,-0.0467415862
1092,0.128863916,-0.0424101315
1093,0.286641717,-0.0434524678
1094,0.0423470289,-0.0454962812
1095,0.158185899,-0.0419870801
1096,0.133865893,-0.0423436128
1097,0.217339143,-0.0423600189
1098,0.212394983,-0.0422639325
1099,0.138787195,-0.0422480032
1100,0.266547918,-0.0423965231
1101,0.163064465,-0.0421721265
1102,0.153295025,-0.0419134051
1103,0.114066541,-0.0421696939
1104,0.222334281,-0.0425388478
1105,0.207514226,-0.0422248952
1106,0.148420632,-0.0419684537
1107,0.143608183,-0.0421138629
1108,0.317016572,-0.0435262769
1109,0.167983472,-0.0423840806
1110,0.26171729,-0.0422807783
1111,0.0947035998,-0.0427695848
1112,0.227416873,-0.0426957458
1113,0.202649847,-0.0422544628
1114,0.172961131,-0.0425524265
1115,0.232485831,-0.0427842326
1116,0.256911308,-0.042246975
1117,0.177979559,-0.0426265374
1118,0.237463951,-0.0427755751
1119,0.197751135,-0.0423369929
1120,0.182971865,-0.0426035412
1121,0.242347121,-0.0426652953
1122,0.187915877,-0.0425290056
1123,0.109354466,-0.0418826304
1124,0.25204879,-0.0423199199
1125,0.192825675,-0.0424505472
1126,0.247173026,-0.0424898006
1127,0.291711092,-0.0436095186
1128,0.104468137,-0.0419298895
1129,0.0995863229,-0.0422805324
1130,0.34966287,-0.0435712785
1131,0.296857417,-0.0437091365
1132,0.312181205,-0.0437578596
1133,0.302038074,-0.0438201576
1134,0.353987455,-0.0460431613
1135,0.307162613,-0.0438796692
1136,0.376972467,-0.0467513502
1137,0.371686429,-0.0470204577
1138,0.0362141952,-0.0450397171
1139,0.409535021,-0.0518257655
1140,0.0212555882,-0.0504947044
1141,0.417811841,-0.0539148785
1142,0.395081371,-0.0471630394
1143,0.402098,-0.049295105
1144,0.0123490095,-0.0504651368
1145,0.029110305,-0.0507072769
1146,0.426205486,-0.0665256381
1147,0.456283927,-0.0830699578
1148,-0.00496304687,-0.0849752501
1149,-0.0348707475,-0.0748966038
1150,0.0531744994,-0.0489902236
1151,0.0706043392,-0.0482383035
1152,0.339164495,-0.0514522456
1153,0.080366917,-0.0489104837
1154,0.33294791,-0.0506221689
1155,0.0482197031,-0.0504944026
1156,0.382629335,-0.0529272817
1157,0.345210463,-0.0515385717
1158,0.281493545,-0.0487207808
1159,0.0600849539,-0.0504267029
1160,0.0673789755,-0.0508512706
1161,0.276228696,-0.048230011
1162,0.0855654106,-0.0486787669
1163,0.286770642,-0.049118638
1164,0.124203026,-0.0476859286
1165,0.0906774253,-0.0482471213
1166,0.129341319,-0.0475741923
1167,0.326003522,-0.0507869571
1168,0.271140814,-0.0478307195
1169,0.119032472,-0.0477731153
1170,0.134435043,-0.0475225225
1171,0.0956075191,-0.0475386679
1172,0.32181105,-0.0475212708
1173,0.158296794,-0.0467225462
1174,0.217347294,-0.0473848246
1175,0.139386281,-0.0473893322
1176,0.163043052,-0.047126025
1177,0.222404569,-0.047578305
1178,0.212437198,-0.0473160595
1179,0.144143701,-0.0470983647
1180,0.153550223,-0.0465532243
1181,0.266256452,-0.0475254022
1182,0.16792421,-0.0475545861
1183,0.14881067,-0.0467429571
1184,0.22761257,-0.0478166454
1185,0.20763728,-0.0473051667
1186,0.291965961,-0.049080912
1187,0.113994204,-0.0469750613
1188,0.172979444,-0.0478473902
1189,0.261536419,-0.0472726002
1190,0.348332018,-0.0465808026
1191,0.232765809,-0.0479969494
1192,0.178131074,-0.0479498282
1193,0.237785831,-0.0480179191
1194,0.202859983,-0.0473510809
1195,0.183224648,-0.0479020104
1196,0.242662683,-0.0478098094
1197,0.100390919,-0.0467290804
1198,0.256909519,-0.0470833406
1199,0.18819572,-0.0477690473
1200,0.247430906,-0.0474239476
1201,0.193083838,-0.0476103202
1202,0.25218904,-0.0471026786
1203,0.197984338,-0.0474756435
1204,0.109599978,-0.0460174419
1205,0.105020389,-0.0460820347
1206,0.37721619,-0.0525814891
1207,0.297199905,-0.0489648096
1208,0.30247882,-0.049110543
1209,0.350543588,-0.0498962142
1210,0.313041955,-0.0490885489
1211,0.30778107,-0.0492516197
1212,0.359972835,-0.0502288043
1213,0.36974442,-0.0547071993
1214,0.366433352,-0.048520308
1215,0.407195061,-0.0596462488
1216,0.400190532,-0.0559041016
1217,0.427023083,-0.0551774874
1218,0.0361423641,-0.0510324389
1219,0.394137889,-0.0533412211
1220,0.0218246281,-0.0580076799
1221,0.0160291456,-0.0682367161
1222,0.479255348,-0.0753172114
1223,0.438042253,-0.08313559
1224,0.055337809,-0.0537796505
1225,0.076953955,-0.0535715446
1226,0.0747650489,-0.049750533
1227,0.338831484,-0.0592526272
1228,0.0810771883,-0.0538183749
1229,0.0710107237,-0.0542793088
1230,0.333112389,-0.0555729493
1231,0.275613546,-0.053876631
1232,0.0633208305,-0.054812137
1233,0.281171679,-0.0547897182
1234,0.0863396302,-0.0540001504
1235,0.27046454,-0.053401839
1236,0.347222209,-0.0579870716
1237,0.124647841,-0.0530689321
1238,0.118780278,-0.0539815761
1239,0.0917946622,-0.0535257906
1240,0.129807964,-0.0529000238
1241,0.287029743,-0.0554285608
1242,0.13502714,-0.0529786199
1243,0.265605509,-0.0530089773
1244,0.158022746,-0.05148568
1245,0.153701931,-0.0509419441
1246,0.217279911,-0.0525575653
1247,0.212429851,-0.0525916703
1248,0.140143976,-0.0528871231
1249,0.162560493,-0.0524246804
1250,0.112480402,-0.0520666428
1251,0.149386629,-0.0514632985
1252,0.144935071,-0.0523169748
1253,0.0968456119,-0.0523928106
1254,0.222353488,-0.0526720658
1255,0.207722366,-0.0526866764
1256,0.260964185,-0.0526151992
1257,0.167485967,-0.0532058105
1258,0.227643743,-0.0531005263
1259,0.203065962,-0.0526896231
1260,0.172763571,-0.0535596013
1261,0.256622821,-0.0520366468
1262,0.232895076,-0.0535713658
1263,0.178205624,-0.0536372401
1264,0.238085419,-0.0537161529
1265,0.109296031,-0.0492009409
1266,0.18350403,-0.0535733141
1267,0.243129835,-0.0533380471
1268,0.188529268,-0.0533754677
1269,0.252302617,-0.0517285466
1270,0.198237196,-0.0527408943
1271,0.247827068,-0.052467145
1272,0.193356246,-0.0530554466
1273,0.10152439,-0.0510739572
1274,0.292536587,-0.0547416285
1275,0.105853938,-0.0499860235
1276,0.297596365,-0.0540064722
1277,0.317986488,-0.0485684648
1278,0.302778363,-0.0543990694
1279,0.308332413,-0.0547667071
1280,0.354231238,-0.0552933961
1281,0.365101248,-0.0591304488
1282,0.396838009,-0.0617397167
1283,0.0236196481,-0.0654857755
1284,0.0366888493,-0.057360217
1285,0.39309895,-0.0579913147
1286,0.375916064,-0.0590227023
1287,0.0425512642,-0.0510905273
1288,0.415836662,-0.0636203513
1289,0.0107139414,-0.0819185972
1290,0.423107147,-0.0793819949
1291,0.475998312,-0.113721892
1292,-0.0500581637,-0.0956473649
1293,-0.0301275216,-0.0566159002
1294,0.0750685856,-0.0572509915
1295,0.0804697573,-0.0590625219
1296,0.331257731,-0.063313596
1297,0.0673255399,-0.0589301735
1298,0.280321419,-0.060874559
1299,0.274681091,-0.0595325567
1300,0.28766796,-0.0631953999
1301,0.125403985,-0.0586100928
1302,0.130110428,-0.0582959503
1303,0.135396466,-0.0587332398
1304,0.0933185965,-0.0593490712
1305,0.113217235,-0.0623185113
1306,0.141069919,-0.0589633882
1307,0.156792611,-0.0561912991
1308,0.217275798,-0.05790703
1309,0.161206946,-0.0581435002
1310,0.222128093,-0.057605505
1311,0.166598082,-0.0595067888
1312,0.294431657,-0.0605513975
1313,0.22724764,-0.0584743246
1314,0.109341726,-0.0609110817
1315,0.0987105966,-0.0572823472
1316,0.172439516,-0.0595494434
1317,0.232614666,-0.0596881136
1318,0.178285033,-0.059502095
1319,0.238345429,-0.0600365438
1320,0.183854759,-0.0595897846
1321,0.244146705,-0.0594935305
1322,0.189109281,-0.0595097095
1323,0.249037176,-0.0575974844
1324,0.252350181,-0.0555846691
1325,0.193861842,-0.0586707816
1326,0.107366912,-0.0533346944
1327,0.103157014,-0.0550718904
1328,0.298038214,-0.0581931546
1329,0.302392215,-0.0599448606
1330,0.315273762,-0.0603615567
1331,0.308620214,-0.060687311
1332,0.358858734,-0.0633199811
1333,0.373348266,-0.0678016543
1334,0.153729513,-0.0544736795
1335,0.212535501,-0.0580386631
1336,0.25545904,-0.0572300553
1337,0.269541591,-0.059389621
1338,0.388688058,-0.059103258
1339,0.391280472,-0.0656528026
1340,0.198518127,-0.0579618439
1341,0.0497240759,-0.0561340563
1342,0.0583300367,-0.0591841899
1343,0.342101067,-0.0676573962
1344,0.402978629,-0.0673370361
1345,0.350641519,-0.0657685027
1346,0.0371412523,-0.0708589628
1347,0.0272343475,-0.0724650025
1348,0.00843295641,-0.10213691
1349,0.416359514,-0.0927711651
1350,-0.0518326014,-0.0563428663
1351,-0.0680830851,-0.0780274943
1352,0.466344327,-0.153206736
1353,0.277764291,-0.0667579696
1354,0.119381823,-0.0627012551
1355,0.293098778,-0.0692289919
1356,0.114108205,-0.0670487732
1357,0.221953169,-0.0617319979
1358,0.1655242,-0.0671877488
1359,0.225781932,-0.0636340827
1360,0.172504008,-0.0653122514
1361,0.231375009,-0.0668438524
1362,0.101764008,-0.0618158951
1363,0.178358555,-0.0652131587
1364,0.238433704,-0.0666675866
1365,0.183928445,-0.0657220557
1366,0.252230048,-0.062349759
1367,0.190309331,-0.0669982135
1368,0.300026685,-0.0661339462
1369,0.308669478,-0.0668859556
1370,0.328160375,-0.0574234538
1371,0.0789924935,-0.0645661503
1372,0.258083999,-0.0665854365
1373,0.195413351,-0.0643750131
1374,0.134771794,-0.0646956414
1375,0.0865795687,-0.0660168231
1376,0.150715753,-0.0561047792
1377,0.208412021,-0.0661333874
1378,0.268670291,-0.0669482052
1379,0.333979338,-0.0703284219
1380,0.383919895,-0.0675839037
1381,0.0626408011,-0.0645368323
1382,0.149028435,-0.063350603
1383,0.353458375,-0.0740489289
1384,0.0520214997,-0.0628958121
1385,0.0724666864,-0.0622674003
1386,0.344738901,-0.0757497102
1387,0.364509553,-0.0748885721
1388,0.044683814,-0.0641650483
1389,0.0192102622,-0.0932656974
1390,0.387827128,-0.0771647766
1391,0.0280211214,-0.0853242949
1392,-0.0187828802,-0.0970184132
1393,0.0231825653,-0.113731667
1394,0.40383333,-0.0832820982
1395,-0.0644159093,-0.118551627
1396,-0.104198113,-0.0445126705
1397,0.252155185,-0.0725941285
1398,0.161044434,-0.0735099539
1399,0.199382186,-0.0691457018
1400,0.222544223,-0.0678411722
1401,0.170606464,-0.0732734501
1402,0.183286205,-0.0715971962
1403,0.243698806,-0.0725498274
1404,0.146658316,-0.0704152361
1405,0.0743470117,-0.0772581622
1406,0.323872626,-0.0654757693
1407,0.378978968,-0.0772175044
1408,0.142019093,-0.0661160573
1409,0.0691132769,-0.0682636276
1410,0.202561438,-0.0640907437
1411,0.336528957,-0.0783103704
1412,0.353764474,-0.0805924013
1413,0.347740471,-0.0837437287
1414,0.0430955961,-0.0816917792
1415,0.153714404,-0.0601746999
1416,0.0958887488,-0.0665086657
1417,0.105581842,-0.0585635193
1418,0.21769847,-0.0643729866
1419,0.273870528,-0.0644899085
1420,0.283215076,-0.0698134974
1421,0.131610379,-0.0704758093
1422,0.11922849,-0.0739284083
1423,0.263153285,-0.0736213103
1424,0.0851439014,-0.0725374371
1425,0.294229835,-0.0783291087
1426,0.316360921,-0.0667034611
1427,0.3017914,-0.073423937
1428,0.325818539,-0.0725104585
1429,0.0386721939,-0.0920510665
1430,0.0556506477,-0.0719520152
1431,-0.0022590477,-0.114341222
1432,0.391240388,-0.0917015746
1433,0.406115085,-0.105643146
1434,0.0153961638,-0.1277816
1435,-0.079341881,-0.143500388
1436,0.144920811,-0.0753863379
1437,0.0723916665,-0.0840137675
1438,0.214241952,-0.0706237853
1439,0.273718357,-0.0721997544
1440,0.103924371,-0.0697445795
1441,0.257003188,-0.0792304203
1442,0.30936116,-0.073912479
1443,0.109679088,-0.0710582063
1444,0.279260755,-0.0753131062
1445,0.0655009151,-0.0754503384
1446,0.083075799,-0.0793612078
1447,0.339651465,-0.0870552436
1448,0.353184491,-0.091717191
1449,0.138343513,-0.0731420666
1450,0.204682574,-0.0733684972
1451,0.153439239,-0.0694179684
1452,0.183446229,-0.0785786211
1453,0.246643007,-0.0773876309
1454,0.127700672,-0.0776788294
1455,0.284841985,-0.0797762647
1456,0.176682517,-0.0770078376
1457,0.23851876,-0.073321268
1458,0.167134494,-0.0786436275
1459,0.301426113,-0.0808743313
1460,0.232463032,-0.0743388459
1461,0.0535030812,-0.0836815685
1462,0.220090315,-0.0735746473
1463,0.317542166,-0.0738075748
1464,0.0939696208,-0.0743250549
1465,0.327865899,-0.080589287
1466,0.375626862,-0.0845536962
1467,-0.0130838547,-0.130286634
1468,0.0575781949,-0.117344484
1469,0.0333282575,-0.135644197
1470,0.309764236,-0.082113035
1471,0.0768719539,-0.0931218341
1472,0.189975843,-0.0773101449
1473,0.142187759,-0.088819541
1474,0.157796577,-0.0789442733
1475,0.226362735,-0.0750404745
1476,0.116520263,-0.0830635801
1477,0.344010293,-0.0965185985
1478,0.276414514,-0.0802151635
1479,0.250220895,-0.0841916278
1480,0.135510847,-0.0802997872
1481,0.210886598,-0.077651754
1482,0.183665574,-0.0882253423
1483,0.240096524,-0.0803099871
1484,0.269675463,-0.0805939808
1485,0.102901757,-0.0845759884
1486,0.360450804,-0.0850102976
1487,0.173972607,-0.0838659331
1488,0.291312546,-0.0845443904
1489,0.23314178,-0.0818564743
1490,0.149978742,-0.0824042186
1491,0.0889858007,-0.0891302377
1492,0.330272913,-0.0897205323
1493,0.110286929,-0.0807555839
1494,0.369741738,-0.0934569389
1495,0.318771899,-0.0820471868
1496,0.0635935143,-0.0838515535
1497,0.0525829867,-0.0975357741
1498,0.0513666719,-0.127469867
1499,0.00812475011,-0.145120099
1500,-0.0451895632,-0.134379104
1501,0.217970476,-0.0807458013
1502,0.299566776,-0.0887661427
1503,0.162971482,-0.0840495378
1504,0.142503992,-0.095972836
1505,0.124648228,-0.0861743167
1506,0.225694269,-0.0822044313
1507,0.242567867,-0.0879131779
1508,0.280577034,-0.0853262469
1509,0.177195877,-0.0940973684
1510,0.234279573,-0.0901082978
1511,0.0845490545,-0.0968255028
1512,0.111881815,-0.0904312581
1513,0.320008725,-0.0914083794
1514,0.151045889,-0.0953842252
1515,0.333357483,-0.0998131782
1516,0.262242258,-0.086718291
1517,0.199992493,-0.0798070356
1518,0.274780124,-0.0899182782
1519,0.381375432,-0.104187898
1520,0.309470803,-0.0915615335
1521,0.0720571652,-0.125498295
1522,0.36070773,-0.101399019
1523,0.0745568871,-0.113049187
1524,0.0645389408,-0.0927199796
1525,0.0347260125,-0.156599745
1526,-0.0245712865,-0.149846762
1527,0.200877905,-0.0961022526
1528,0.206895724,-0.0858809948
1529,0.106918566,-0.0978744328
1530,0.254509389,-0.0921656638
1531,0.287276894,-0.0911435708
1532,0.13204056,-0.0993129238
1533,0.168708846,-0.0918893963
1534,0.296189576,-0.0971170813
1535,0.225258216,-0.0906720385
1536,0.281693488,-0.0975241885
1537,0.12118566,-0.09502168
1538,0.188890249,-0.0995034873
1539,0.308299243,-0.103234351
1540,0.0794384331,-0.104452714
1541,0.215768516,-0.0893542618
1542,0.144306853,-0.10189335
1543,0.393722653,-0.118167698
1544,0.157233417,-0.0875274464
1545,0.0816995651,-0.12245214
1546,0.267841697,-0.095216088
1547,0.321725965,-0.101758942
1548,0.0837995335,-0.115618199
1549,0.0979519784,-0.0929425731
1550,0.349573374,-0.107243553
1551,0.0531351417,-0.14713496
1552,-0.00119363517,-0.164780721
1553,0.355639547,-0.119546026
1554,-0.0122388983,-0.1859705
1555,0.178890273,-0.102473155
1556,0.290288001,-0.105098434
1557,0.116121478,-0.103567533
1558,0.151168466,-0.103138179
1559,0.0880099535,-0.108157158
1560,0.125266448,-0.109719418
1561,0.259706646,-0.101026416
1562,0.236124724,-0.0995387137
1563,0.139658332,-0.107455805
1564,0.213898525,-0.0993308052
1565,0.225431949,-0.100487448
1566,0.190853775,-0.110819027
1567,0.274667412,-0.103816062
1568,0.34103331,-0.123443544
1569,0.299986482,-0.113129921
1570,0.0638189912,-0.136511028
1571,0.0842305273,-0.135342404
1572,0.058438126,-0.172315806
1573,0.378646135,-0.128606364
1574,0.345303029,-0.136410162
1575,0.422196269,-0.118399441
1576,-0.0249875672,-0.207485974
1577,0.118397191,-0.119162373
1578,0.134210497,-0.116493352
1579,0.180091381,-0.11354208
1580,0.239114001,-0.110756792
1581,0.201971143,-0.110543318
1582,0.226554438,-0.111827344
1583,0.282814145,-0.112539902
1584,0.256186366,-0.116775207
1585,0.15939337,-0.0946594253
1586,0.310081959,-0.121582069
1587,0.0986154154,-0.122131251
1588,0.332832098,-0.13787356
1589,0.169229999,-0.103217155
1590,0.245812818,-0.0966685116
1591,0.0686330423,-0.158720717
1592,0.159887269,-0.103694871
1593,0.407412022,-0.13356626
1594,0.292066097,-0.121986739
1595,0.0775821283,-0.14609687
1596,0.0502286255,-0.18901892
1597,0.36139217,-0.134106979
1598,-0.00476488424,-0.217150673
1599,-0.0497808829,-0.196843207
1600,0.21474582,-0.122941844
1601,0.127297565,-0.127591535
1602,0.22778441,-0.124314249
1603,0.274261296,-0.119350635
1604,0.265053451,-0.126015097
1605,0.158764213,-0.113849021
1606,0.144706279,-0.121906921
1607,0.302517682,-0.132387638
1608,0.243902296,-0.125084937
1609,0.324604511,-0.127769634
1610,0.09846811,-0.140035212
1611,0.169311374,-0.114545614
1612,0.191706911,-0.120681815
1613,0.0801949725,-0.181942388
1614,0.101570725,-0.105388045
1615,0.388401479,-0.149132043
1616,0.345772624,-0.151119277
1617,0.0939185843,-0.152945489
1618,0.0148431286,-0.203852117
1619,0.109954067,-0.126764849
1620,0.265994936,-0.148163542
1621,0.182196617,-0.126976058
1622,0.215957567,-0.132476181
1623,0.240590155,-0.139516726
1624,0.139358982,-0.134073645
1625,0.283142179,-0.129456133
1626,0.253301144,-0.144436866
1627,0.226127148,-0.137928247
1628,0.156306431,-0.125294298
1629,0.32897839,-0.149290934
1630,0.168618888,-0.126789749
1631,0.364470482,-0.150602415
1632,0.116241351,-0.140501767
1633,0.105818838,-0.17299673
1634,0.407539397,-0.162961647
1635,0.100602463,-0.189103067
1636,0.314703852,-0.142427355
1637,0.0737582594,-0.197938889
1638,-0.115766101,-0.152733549
1639,-0.058995001,-0.15824382
1640,0.250960141,-0.156747267
1641,0.233893275,-0.163432792
1642,0.223101795,-0.155718863
1643,0.149706364,-0.152460888
1644,0.178664431,-0.140377313
1645,0.133300796,-0.147770405
1646,0.111128695,-0.157475784
1647,0.215759888,-0.146536961
1648,0.166595504,-0.140026718
1649,0.303465515,-0.158997431
1650,0.208400324,-0.137158826
1651,0.292331725,-0.142001152
1652,0.273646623,-0.135207698
1653,0.362898648,-0.16770339
1654,0.044792749,-0.20873858
1655,-0.118611552,-0.0755460262
1656,0.19098103,-0.150123596
1657,0.28191179,-0.178425252
1658,0.247375429,-0.16998215
1659,0.215377748,-0.164652035
1660,0.206892416,-0.154184222
1661,0.123939306,-0.177863404
1662,0.179609388,-0.153782487
1663,0.165710583,-0.1551698
1664,0.344079077,-0.167373732
1665,0.0445725247,-0.230422914
1666,0.384694666,-0.196531057
1667,0.30180943,-0.180921599
1668,0.183950737,-0.167807639
1669,0.227075458,-0.175009683
1670,0.166522637,-0.173350424
1671,0.200036198,-0.143844783
1672,0.205497921,-0.173891157
1673,0.343061924,-0.185413226
1674,0.241812795,-0.184049278
1675,0.119931892,-0.194479883
1676,0.13887167,-0.197929561
1677,0.365550399,-0.202862218
1678,0.279452771,-0.147227943
1679,0.278592914,-0.196137264
1680,0.0298788045,-0.256516159
1681,0.205902755,-0.198102489
1682,0.233937606,-0.199581608
1683,0.217796311,-0.187179208
1684,0.1931272,-0.182620227
1685,0.174018696,-0.216316372
1686,0.322434664,-0.1845254
1687,0.136013657,-0.215887845
1688,0.298843294,-0.20081234
1689,0.259317935,-0.191032574
1690,0.0427808538,-0.27783969
1691,-0.0187187381,-0.257915139
1692,0.115916774,-0.21350053
1693,0.348349154,-0.222776756
1694,0.222902969,-0.218270347
1695,0.190317392,-0.20715414
1696,0.178176448,-0.191135675
1697,0.321573615,-0.206912085
1698,0.110464729,-0.23711288
1699,0.369546175,-0.24660401
1700,0.248195618,-0.226571962
1701,0.0891664997,-0.251108885
1702,0.22470732,-0.244072542
1703,0.158903092,-0.228230074
1704,0.39709428,-0.249196187
1705,0.34637925,-0.242913336
1706,0.184185997,-0.231272936
1707,0.203362048,-0.264170766
1708,0.098447904,-0.2708233
1709,0.245927587,-0.248558223
1710,0.401041389,-0.218355551
1711,0.184741735,-0.256139219
1712,0.223968998,-0.269691378
1713,0.170440465,-0.24337773
1714,0.175139517,-0.273260385
1715,0.265978128,-0.252706677
1716,0.293843687,-0.219935581
1717,0.157656863,-0.257502049
1718,0.274183005,-0.214581832
1719,0.291206986,-0.24234356
1720,0.253737956,-0.208352476
1721,0.281780899,-0.255391687
1722,0.288574398,-0.273677438
1723,0.270832747,-0.301238567
1724,0.245746627,-0.300704688
1725,0.246098295,-0.330726773
1726,0.415188223,-0.192656904
1727,-0.133839369,-0.176958695
1728,-0.115444735,-0.112363689
1729,0.2498115,-0.36405158
1730,-0.100670353,-0.0874481201
1731,0.432851851,-0.101295665
1732,0.162487522,-0.292687804
1733,0.214669541,-0.328133792
1734,0.0572681315,-0.304702133
1735,0.319071561,-0.252015144
1736,0.46410203,-0.386495113
1737,0.465712965,-0.348966926
1738,0.466603935,-0.311939746
1739,0.46675393,-0.230895624
1740,0.469316065,-0.193730533
1741,0.460688353,-0.271657616
