elem_label,vis_elem_label,x,y,sdv15,dist_from_notch_tip,component_id,ligament_spanning,crack_extension,mean_crack_direction_deg
28373,28373,0.09125,-0.047461,1.004876,0.68322,1,False,0.68322,0.0
28596,28596,0.06875,-0.031641,1.004846,0.684557,1,False,0.684557,0.0
28819,28819,0.04625,-0.021094,1.003662,0.690961,1,False,0.690961,0.0
28374,28374,0.09375,-0.047461,1.003114,0.681728,1,False,0.681728,0.0
29044,29044,0.02875,-0.014063,1.002506,0.697379,1,False,0.697379,0.0
28597,28597,0.07125,-0.031641,1.0024,0.682985,1,False,0.682985,0.0
28820,28820,0.04875,-0.021094,1.002051,0.689322,1,False,0.689322,0.0
29961,29961,0.00125,-0.00125,1.001936,0.707109,1,False,0.707109,0.0
28595,28595,0.06625,-0.031641,1.001891,0.686135,1,False,0.686135,0.0
28589,28589,0.05125,-0.031641,1.001798,0.695714,1,False,0.695714,0.0
28365,28365,0.07125,-0.047461,1.001705,0.69537,1,False,0.69537,0.0
28366,28366,0.07375,-0.047461,1.001603,0.693832,1,False,0.693832,0.0
28588,28588,0.04875,-0.031641,1.001602,0.697329,1,False,0.697329,0.0
29271,29271,0.01625,-0.009375,1.001574,0.702479,1,False,0.702479,0.0
28814,28814,0.03375,-0.021094,1.001566,0.699234,1,False,0.699234,0.0
29045,29045,0.03125,-0.014063,1.001525,0.695692,1,False,0.695692,0.0
29730,29730,0.00375,-0.00375,1.001379,0.707127,1,False,0.707127,0.0
29729,29729,0.00125,-0.00375,1.001253,0.708883,1,False,0.708883,0.0
29041,29041,0.02125,-0.014063,1.001189,0.702468,1,False,0.702468,0.0
28813,28813,0.03125,-0.021094,1.001163,0.700903,1,False,0.700903,0.0
29272,29272,0.01875,-0.009375,1.001023,0.70076,1,False,0.70076,0.0
29500,29500,0.00875,-0.00625,1.000914,0.705419,1,False,0.705419,0.0
