event_index,previous_step,previous_frame,previous_global_frame,previous_step_time,previous_rp_u2,previous_rp_rf2,current_step,current_frame,current_global_frame,current_step_time,current_rp_u2,current_rp_rf2,odb_element,odb_integration_point,odb_value_index,source_storage_ip,mapped_physical_element,mapped_u1_element,mapped_u2_element,centroid_x,centroid_y,distance_to_notch_tip,distance_to_ligament_y0,previous_sdv15,current_sdv15,signed_change,decrease_magnitude,previous_sdv14,current_sdv14,previous_sdv16,current_sdv16,sdv16_signed_change,previous_abs_sdv14_minus_sdv15,current_abs_sdv14_minus_sdv15,tolerance_bin,spatial_region,response_region,inside_connected_crack_corridor,preliminary_interpretation
39,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,84131,4,65707,3,16427,16427,50279,0.00050000000000000001,-0.00050000035000000002,0.00070710702867396425,0.00050000035000000002,0.99868601560592651,0.99847942590713501,-0.00020658969879150391,0.00020658969879150391,0.99881738424301147,0.99857646226882935,220.88490295410156,220.88490295410156,0,0.00013136863708496094,9.7036361694335938e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
40,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,84138,3,65734,4,16434,16434,50286,0.0074999999999999997,-0.00050000035000000002,0.0075166482124681159,0.00050000035000000002,0.99922823905944824,0.99902462959289551,-0.00020360946655273438,0.00020360946655273438,0.99930727481842041,0.9991268515586853,201.57673645019531,201.57673645019531,0,7.9035758972167969e-05,0.00010222196578979492,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
41,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,84137,3,65730,4,16433,16433,50285,0.0065000000000000006,-0.00050000035000000002,0.0065192024320464333,0.00050000035000000002,0.9991031289100647,0.99889993667602539,-0.00020319223403930664,0.00020319223403930664,0.99920868873596191,0.9989931583404541,201.17720031738281,201.17720031738281,0,0.0001055598258972168,9.3221664428710938e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
42,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84130,4,65703,3,16426,16426,50278,-0.00050000000000000001,-0.00050000035000000002,0.00070710702867396425,0.00050000035000000002,0.97451615333557129,0.97431659698486328,-0.00019955635070800781,0.00019955635070800781,0.97462493181228638,0.9744148850440979,150.66653442382812,150.66653442382812,0,0.00010877847671508789,9.8288059234619141e-05,gt_1e-4,near_ligament,late_post_peak,false,insufficient_mapping_evidence
43,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,84130,4,65703,3,16426,16426,50278,-0.00050000000000000001,-0.00050000035000000002,0.00070710702867396425,0.00050000035000000002,0.9770817756652832,0.97688263654708862,-0.00019913911819458008,0.00019913911819458008,0.97712653875350952,0.97699731588363647,150.66653442382812,150.66653442382812,0,4.4763088226318359e-05,0.00011467933654785156,gt_1e-4,near_ligament,late_post_peak,false,insufficient_mapping_evidence
44,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,84136,4,65727,3,16432,16432,50284,0.0055000000000000005,-0.00050000035000000002,0.0055226805402811534,0.00050000035000000002,0.99904513359069824,0.99885022640228271,-0.00019490718841552734,0.00019490718841552734,0.99915677309036255,0.99893689155578613,201.35389709472656,201.35389709472656,0,0.00011163949966430664,8.6665153503417969e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
45,Step-2,84,185,0.84117645025253296,0.0064300000667572021,0.75949674844741821,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,84137,3,65730,4,16433,16433,50285,0.0065000000000000006,-0.00050000035000000002,0.0065192024320464333,0.00050000035000000002,0.99929797649383545,0.9991031289100647,-0.00019484758377075195,0.00019484758377075195,0.99935692548751831,0.99920868873596191,201.17720031738281,201.17720031738281,0,5.8948993682861328e-05,0.0001055598258972168,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
46,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,84130,4,65703,3,16426,16426,50278,-0.00050000000000000001,-0.00050000035000000002,0.00070710702867396425,0.00050000035000000002,0.97600972652435303,0.97581839561462402,-0.00019133090972900391,0.00019133090972900391,0.97620683908462524,0.97600972652435303,150.66653442382812,150.66653442382812,0,0.0001971125602722168,0.00019133090972900391,gt_1e-4,near_ligament,late_post_peak,false,staggered_sync_effect
47,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84131,3,65706,4,16427,16427,50279,0.00050000000000000001,-0.00050000035000000002,0.00070710702867396425,0.00050000035000000002,0.99895346164703369,0.99876368045806885,-0.00018978118896484375,0.00018978118896484375,0.99905306100845337,0.99885600805282593,232.453857421875,232.453857421875,0,9.9599361419677734e-05,9.2327594757080078e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
48,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,84140,4,65743,3,16436,16436,50288,0.0094999999999999998,-0.00050000035000000002,0.0095131488136158213,0.00050000035000000002,0.99922662973403931,0.99904030561447144,-0.00018632411956787109,0.00018632411956787109,0.99930334091186523,0.99913537502288818,201.89346313476562,201.89346313476562,0,7.6711177825927734e-05,9.5069408416748047e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
49,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,84138,4,65735,3,16434,16434,50286,0.0074999999999999997,-0.00050000035000000002,0.0075166482124681159,0.00050000035000000002,0.99928528070449829,0.99909919500350952,-0.00018608570098876953,0.00018608570098876953,0.99934446811676025,0.99919843673706055,201.40493774414062,201.40493774414062,0,5.9187412261962891e-05,9.9241733551025391e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
50,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,84140,3,65742,4,16436,16436,50288,0.0094999999999999998,-0.00050000035000000002,0.0095131488136158213,0.00050000035000000002,0.99916595220565796,0.99898111820220947,-0.00018483400344848633,0.00018483400344848633,0.99925684928894043,0.99907052516937256,202.16455078125,202.16455078125,0,9.0897083282470703e-05,8.9406967163085938e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
51,Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84677,1,67888,1,16973,16973,50825,0.00050000000000000001,0.00050000000000000001,0.00070710678118654751,0.00050000000000000001,1.0053251981735229,1.0051405429840088,-0.00018465518951416016,0.00018465518951416016,1.0054124593734741,1.0052322149276733,1019.4296875,1116.45703125,97.02734375,8.7261199951171875e-05,9.1671943664550781e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
52,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,84141,3,65746,4,16437,16437,50289,0.010500000000000001,-0.00050000035000000002,0.010511898037462128,0.00050000035000000002,0.99926400184631348,0.99908351898193359,-0.00018048286437988281,0.00018048286437988281,0.99932920932769775,0.99917906522750854,202.16667175292969,202.16667175292969,0,6.5207481384277344e-05,9.5546245574951172e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
53,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84677,1,67888,1,16973,16973,50825,0.00050000000000000001,0.00050000000000000001,0.00070710678118654751,0.00050000000000000001,1.0051405429840088,1.0049608945846558,-0.00017964839935302734,0.00017964839935302734,1.0052322149276733,1.0050486326217651,1116.45703125,1204.7142333984375,88.2572021484375,9.1671943664550781e-05,8.7738037109375e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
54,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,84131,3,65706,4,16427,16427,50279,0.00050000000000000001,-0.00050000035000000002,0.00070710702867396425,0.00050000035000000002,1.0018758773803711,1.0016974210739136,-0.00017845630645751953,0.00017845630645751953,1.002030611038208,1.0018758773803711,232.453857421875,232.453857421875,0,0.00015473365783691406,0.00017845630645751953,gt_1e-4,near_ligament,late_post_peak,true,staggered_sync_effect
55,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84142,4,65751,3,16438,16438,50290,0.0115,-0.00050000035000000002,0.011510864448424371,0.00050000035000000002,0.99923354387283325,0.99905520677566528,-0.00017833709716796875,0.00017833709716796875,0.99930542707443237,0.99914664030075073,201.68635559082031,201.68635559082031,0,7.1883201599121094e-05,9.1433525085449219e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
56,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,84139,4,65739,3,16435,16435,50287,0.0085000000000000006,-0.00050000035000000002,0.0085146932035159162,0.00050000035000000002,0.9991183876991272,0.99894052743911743,-0.00017786026000976562,0.00017786026000976562,0.99921584129333496,0.99902373552322388,201.52493286132812,201.52493286132812,0,9.7453594207763672e-05,8.3208084106445312e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
57,Step-2,82,183,0.82352942228317261,0.006399999838322401,0.76003456115722656,Step-2,83,184,0.83529412746429443,0.0064199999906122684,0.7597002387046814,84135,3,65722,4,16431,16431,50283,0.0045000000000000005,-0.00050000035000000002,0.0045276926077197563,0.00050000035000000002,0.99938046932220459,0.9992026686668396,-0.00017780065536499023,0.00017780065536499023,0.99942260980606079,0.99930834770202637,202.22296142578125,202.22296142578125,0,4.2140483856201172e-05,0.00010567903518676758,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
58,Step-2,83,184,0.83529412746429443,0.0064199999906122684,0.7597002387046814,Step-2,84,185,0.84117645025253296,0.0064300000667572021,0.75949674844741821,84131,4,65707,3,16427,16427,50279,0.00050000000000000001,-0.00050000035000000002,0.00070710702867396425,0.00050000035000000002,0.9997107982635498,0.99953329563140869,-0.00017750263214111328,0.00017750263214111328,0.99986118078231812,0.9997107982635498,220.88490295410156,220.88490295410156,0,0.00015038251876831055,0.00017750263214111328,gt_1e-4,near_ligament,late_post_peak,true,staggered_sync_effect
59,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84142,3,65750,4,16438,16438,50290,0.0115,-0.00050000035000000002,0.011510864448424371,0.00050000035000000002,0.99918270111083984,0.99900519847869873,-0.00017750263214111328,0.00017750263214111328,0.99926745891571045,0.99909156560897827,201.95980834960938,201.95980834960938,0,8.4757804870605469e-05,8.6367130279541016e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
60,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,84136,3,65726,4,16432,16432,50284,0.0055000000000000005,-0.00050000035000000002,0.0055226805402811534,0.00050000035000000002,0.99896305799484253,0.99878567457199097,-0.0001773834228515625,0.0001773834228515625,0.99907726049423218,0.99886190891265869,201.05180358886719,201.05180358886719,0,0.00011420249938964844,7.6234340667724609e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
61,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84131,3,65706,4,16427,16427,50279,0.00050000000000000001,-0.00050000035000000002,0.00070710702867396425,0.00050000035000000002,0.99876368045806885,0.99858641624450684,-0.00017726421356201172,0.00017726421356201172,0.99885600805282593,0.99867284297943115,232.453857421875,232.453857421875,0,9.2327594757080078e-05,8.6426734924316406e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
62,Step-2,81,182,0.81176471710205078,0.006380000151693821,0.76031827926635742,Step-2,82,183,0.82352942228317261,0.006399999838322401,0.76003456115722656,84132,4,65711,3,16428,16428,50280,0.0015,-0.00050000035000000002,0.0015811389407639426,0.00050000035000000002,0.99963927268981934,0.99946200847625732,-0.00017726421356201172,0.00017726421356201172,0.99968403577804565,0.99957013130187988,257.94308471679688,257.94308471679688,0,4.4763088226318359e-05,0.00010812282562255859,gt_1e-4,near_ligament,early_post_peak,true,insufficient_mapping_evidence
63,Step-2,97,198,0.97058820724487305,0.0066499998793005943,0.75183159112930298,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,84130,4,65703,3,16426,16426,50278,-0.00050000000000000001,-0.00050000035000000002,0.00070710702867396425,0.00050000035000000002,0.9742240309715271,0.97404766082763672,-0.00017637014389038086,0.00017637014389038086,0.97431659698486328,0.97413349151611328,150.66653442382812,150.66653442382812,0,9.2566013336181641e-05,8.58306884765625e-05,gt_1e-4,near_ligament,late_post_peak,false,insufficient_mapping_evidence
64,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84143,3,65754,4,16439,16439,50291,0.012500000000000001,-0.00050000035000000002,0.012509996017185623,0.00050000035000000002,0.99926513433456421,0.9990922212600708,-0.0001729130744934082,0.0001729130744934082,0.99932652711868286,0.99918413162231445,201.6207275390625,201.6207275390625,0,6.1392784118652344e-05,9.1910362243652344e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
65,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,Step-2,89,190,0.89411765336990356,0.0065199998207390308,0.75719499588012695,84141,4,65747,3,16437,16437,50289,0.010500000000000001,-0.00050000035000000002,0.010511898037462128,0.00050000035000000002,0.99914246797561646,0.99897092580795288,-0.00017154216766357422,0.00017154216766357422,0.99923360347747803,0.99905169010162354,201.84580993652344,201.84580993652344,0,9.1135501861572266e-05,8.0764293670654297e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
66,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84145,4,65763,3,16441,16441,50293,0.014499999999999999,-0.00050000035000000002,0.014508618140608708,0.00050000035000000002,0.99921822547912598,0.99904674291610718,-0.00017148256301879883,0.00017148256301879883,0.99928742647171021,0.99913144111633301,200.09696960449219,200.09696960449219,0,6.9200992584228516e-05,8.4698200225830078e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
67,Step-2,83,184,0.83529412746429443,0.0064199999906122684,0.7597002387046814,Step-2,84,185,0.84117645025253296,0.0064300000667572021,0.75949674844741821,84132,4,65711,3,16428,16428,50280,0.0015,-0.00050000035000000002,0.0015811389407639426,0.00050000035000000002,0.99915146827697754,0.9989812970161438,-0.00017017126083374023,0.00017017126083374023,0.99932301044464111,0.99915146827697754,257.94308471679688,257.94308471679688,0,0.00017154216766357422,0.00017017126083374023,gt_1e-4,near_ligament,late_post_peak,true,staggered_sync_effect
68,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84145,3,65762,4,16441,16441,50293,0.014499999999999999,-0.00050000035000000002,0.014508618140608708,0.00050000035000000002,0.99917387962341309,0.99900543689727783,-0.00016844272613525391,0.00016844272613525391,0.99925380945205688,0.99908459186553955,200.65788269042969,200.65788269042969,0,7.9929828643798828e-05,7.915496826171875e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
69,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84146,3,65766,4,16442,16442,50294,0.0155,-0.00050000035000000002,0.015508062430555278,0.00050000035000000002,0.99924707412719727,0.99907910823822021,-0.00016796588897705078,0.00016796588897705078,0.99930709600448608,0.9991651177406311,200.05628967285156,200.05628967285156,0,6.0021877288818359e-05,8.6009502410888672e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
70,Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84147,4,65771,3,16443,16443,50295,0.016500000000000001,-0.00050000035000000002,0.016507574029820376,0.00050000035000000002,0.9992070198059082,0.99903905391693115,-0.00016796588897705078,0.00016796588897705078,0.99927645921707153,0.99912130832672119,199.17453002929688,199.17453002929688,0,6.9439411163330078e-05,8.2254409790039062e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
71,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,84139,3,65738,4,16435,16435,50287,0.0085000000000000006,-0.00050000035000000002,0.0085146932035159162,0.00050000035000000002,0.99931788444519043,0.99915039539337158,-0.00016748905181884766,0.00016748905181884766,0.99936354160308838,0.99924343824386597,202.00167846679688,202.00167846679688,0,4.5657157897949219e-05,9.3042850494384766e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
72,Step-2,90,191,0.89999997615814209,0.0065299998968839645,0.75685238838195801,Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,84677,1,67888,1,16973,16973,50825,0.00050000000000000001,0.00050000000000000001,0.00070710678118654751,0.00050000000000000001,1.0054923295974731,1.0053251981735229,-0.00016713142395019531,0.00016713142395019531,1.0055547952651978,1.0054124593734741,912.62103271484375,1019.4296875,106.80865478515625,6.2465667724609375e-05,8.7261199951171875e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
73,Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84148,3,65774,4,16444,16444,50296,0.017500000000000002,-0.00050000035000000002,0.017507141410007521,0.00050000035000000002,0.99923861026763916,0.99907326698303223,-0.00016534328460693359,0.00016534328460693359,0.9992988109588623,0.9991573691368103,199.46234130859375,199.46234130859375,0,6.0200691223144531e-05,8.4102153778076172e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
74,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,Step-2,93,194,0.93529409170150757,0.0065899998880922794,0.75460690259933472,84149,4,65779,3,16445,16445,50297,0.018499999999999999,-0.00050000035000000002,0.018506755532777756,0.00050000035000000002,0.99922066926956177,0.99905550479888916,-0.00016516447067260742,0.00016516447067260742,0.99928706884384155,0.99913716316223145,199.93708801269531,199.93708801269531,0,6.6399574279785156e-05,8.1658363342285156e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
75,Step-2,98,199,0.98235291242599487,0.0066700000315904617,0.75078326463699341,Step-2,99,200,0.9941176176071167,0.0066900001838803291,0.74967306852340698,84130,4,65703,3,16426,16426,50278,-0.00050000000000000001,-0.00050000035000000002,0.00070710702867396425,0.00050000035000000002,0.97404766082763672,0.97388297319412231,-0.0001646876335144043,0.0001646876335144043,0.97413349151611328,0.97396326065063477,150.66653442382812,150.66653442382812,0,8.58306884765625e-05,8.0287456512451172e-05,gt_1e-4,near_ligament,late_post_peak,false,insufficient_mapping_evidence
76,Step-2,85,186,0.85294115543365479,0.0064500002190470695,0.75907933712005615,Step-2,86,187,0.86470586061477661,0.0064699999056756496,0.75860565900802612,84135,4,65723,3,16431,16431,50283,0.0045000000000000005,-0.00050000035000000002,0.0045276926077197563,0.00050000035000000002,0.99890899658203125,0.99874436855316162,-0.00016462802886962891,0.00016462802886962891,0.99902218580245972,0.99881374835968018,202.06367492675781,202.06367492675781,0,0.0001131892204284668,6.9379806518554688e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
77,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,Step-2,96,197,0.96470588445663452,0.0066399998031556606,0.75234884023666382,84701,1,67984,1,16997,16997,50849,0.024500000000000001,0.00050000000000000001,0.024505101509685694,0.00050000000000000001,0.99921852350234985,0.99905407428741455,-0.00016444921493530273,0.00016444921493530273,0.99928140640258789,0.99913918972015381,197.03854370117188,197.03854370117188,0,6.2882900238037109e-05,8.5115432739257812e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
78,Step-2,91,192,0.91176468133926392,0.0065500000491738319,0.75615906715393066,Step-2,92,193,0.92352938652038574,0.0065700002014636993,0.75541102886199951,84147,3,65770,4,16443,16443,50295,0.016500000000000001,-0.00050000035000000002,0.016507574029820376,0.00050000035000000002,0.99916046857833862,0.99899733066558838,-0.00016313791275024414,0.00016313791275024414,0.99924015998840332,0.99907326698303223,199.681640625,199.681640625,0,7.9691410064697266e-05,7.5936317443847656e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
79,Step-2,94,195,0.94117647409439087,0.0065999999642372131,0.75419896841049194,Step-2,95,196,0.9529411792755127,0.0066200001165270805,0.75330495834350586,84677,1,67888,1,16973,16973,50825,0.00050000000000000001,0.00050000000000000001,0.00070710678118654751,0.00050000000000000001,1.0048744678497314,1.0047115087509155,-0.00016295909881591797,0.00016295909881591797,1.0049608945846558,1.0047924518585205,1246.6710205078125,1326.252197265625,79.5811767578125,8.6426734924316406e-05,8.0943107604980469e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
80,Step-2,87,188,0.87058824300765991,0.0064799999818205833,0.75836431980133057,Step-2,88,189,0.88235294818878174,0.0065000001341104507,0.75780725479125977,84141,4,65747,3,16437,16437,50289,0.010500000000000001,-0.00050000035000000002,0.010511898037462128,0.00050000035000000002,0.99930530786514282,0.99914246797561646,-0.00016283988952636719,0.00016283988952636719,0.99935322999954224,0.99923360347747803,201.84580993652344,201.84580993652344,0,4.7922134399414062e-05,9.1135501861572266e-05,gt_1e-4,near_ligament,late_post_peak,true,insufficient_mapping_evidence
