element,integration_point,odb_integration_point,uel_integration_point,left,right,sdv15_delta,sdv16_delta
79,2,2,2,F1_equilibrated,F3_release_last,0.00018231071860959173,2.7678302598390303e-05
79,3,4,3,F1_equilibrated,F3_release_last,0.00016432390565253308,2.272671438834366e-05
79,4,3,4,F1_equilibrated,F3_release_last,5.925383467673094e-05,6.793869908057427e-06
80,1,1,1,F1_equilibrated,F3_release_last,0.0002285562831343419,4.097441159772036e-05
80,2,2,2,F1_equilibrated,F3_release_last,0.00027825522215834883,5.2903323725303486e-05
80,3,4,3,F1_equilibrated,F3_release_last,0.0002732121375387548,5.2692342850594936e-05
80,4,3,4,F1_equilibrated,F3_release_last,0.00022165386011834855,3.301049772556886e-05
81,1,1,1,F1_equilibrated,F3_release_last,6.220460500270332e-05,8.847511873968097e-06
81,2,2,2,F1_equilibrated,F3_release_last,5.54009909692029e-05,7.848808817924945e-06
81,3,4,3,F1_equilibrated,F3_release_last,5.378629820843722e-05,7.847796002394927e-06
81,4,3,4,F1_equilibrated,F3_release_last,6.109016853343815e-05,8.846864282397335e-06
82,1,1,1,F1_equilibrated,F3_release_last,4.6893135552399654e-05,6.349593771766628e-06
82,2,2,2,F1_equilibrated,F3_release_last,3.04528563237434e-05,1.5244637717787057e-06
82,3,4,3,F1_equilibrated,F3_release_last,2.8702156051828168e-05,8.21154403426369e-07
82,4,3,4,F1_equilibrated,F3_release_last,4.510795641954075e-05,5.392436976608549e-06
83,1,1,1,F1_equilibrated,F3_release_last,1.927151074081619e-05,0.0
83,2,2,2,F1_equilibrated,F3_release_last,5.16378573992937e-06,0.0
83,3,4,3,F1_equilibrated,F3_release_last,4.796486189777402e-06,0.0
83,4,3,4,F1_equilibrated,F3_release_last,1.7900730158051806e-05,0.0
84,1,1,1,F1_equilibrated,F3_release_last,4.093411299108205e-07,0.0
84,2,2,2,F1_equilibrated,F3_release_last,1.5276818944549104e-06,0.0
84,3,4,3,F1_equilibrated,F3_release_last,1.9759514991988017e-06,0.0
84,4,3,4,F1_equilibrated,F3_release_last,5.294546084934088e-07,0.0
85,1,1,1,F1_equilibrated,F3_release_last,1.8248444848455929e-06,1.3988020695776272e-07
85,2,2,2,F1_equilibrated,F3_release_last,1.518367015357553e-06,0.0
85,3,4,3,F1_equilibrated,F3_release_last,1.942810266532881e-06,6.710485117107355e-07
85,4,3,4,F1_equilibrated,F3_release_last,2.354659006388425e-06,9.115971867400498e-07
86,1,1,1,F1_equilibrated,F3_release_last,1.2022595687519427e-06,0.0
86,2,2,2,F1_equilibrated,F3_release_last,6.451154334625574e-07,0.0
86,3,4,3,F1_equilibrated,F3_release_last,4.719411904948877e-07,0.0
86,4,3,4,F1_equilibrated,F3_release_last,1.4383375481885467e-06,0.0
87,1,1,1,F1_equilibrated,F3_release_last,4.2134502969111225e-07,0.0
87,2,2,2,F1_equilibrated,F3_release_last,3.671370526466618e-07,0.0
87,3,4,3,F1_equilibrated,F3_release_last,3.396931918566966e-07,0.0
87,4,3,4,F1_equilibrated,F3_release_last,1.775603224467477e-07,0.0
88,1,1,1,F1_equilibrated,F3_release_last,3.581250736878829e-07,0.0
88,2,2,2,F1_equilibrated,F3_release_last,3.877118663401347e-07,2.6675787565015275e-07
88,3,4,3,F1_equilibrated,F3_release_last,5.557538311936315e-07,3.4249410322790734e-07
88,4,3,4,F1_equilibrated,F3_release_last,4.410298371081172e-07,0.0
89,1,1,1,F1_equilibrated,F3_release_last,3.320393930488844e-07,0.0
89,2,2,2,F1_equilibrated,F3_release_last,1.5035257478192786e-07,0.0
89,3,4,3,F1_equilibrated,F3_release_last,1.4403824872839376e-07,0.0
89,4,3,4,F1_equilibrated,F3_release_last,4.7617517492844354e-07,0.0
90,1,1,1,F1_equilibrated,F3_release_last,6.613087043549654e-08,0.0
90,2,2,2,F1_equilibrated,F3_release_last,1.7719713327953046e-08,0.0
90,3,4,3,F1_equilibrated,F3_release_last,4.747982876335971e-09,0.0
90,4,3,4,F1_equilibrated,F3_release_last,1.7719713327953046e-08,0.0
91,1,1,1,F1_equilibrated,F3_release_last,2.9100393900172736e-09,0.0
91,2,2,2,F1_equilibrated,F3_release_last,1.0860414855579456e-08,0.0
91,3,4,3,F1_equilibrated,F3_release_last,1.6557735074597e-08,0.0
91,4,3,4,F1_equilibrated,F3_release_last,4.436631741727178e-09,0.0
92,1,1,1,F1_equilibrated,F3_release_last,1.707188320221385e-08,0.0
92,2,2,2,F1_equilibrated,F3_release_last,2.6091554849259072e-08,0.0
92,3,4,3,F1_equilibrated,F3_release_last,4.8140915112047944e-08,0.0
92,4,3,4,F1_equilibrated,F3_release_last,2.826826250945609e-08,0.0
93,1,1,1,F1_equilibrated,F3_release_last,3.129101878264685e-08,0.0
93,2,2,2,F1_equilibrated,F3_release_last,3.647654677373986e-08,0.0
93,3,4,3,F1_equilibrated,F3_release_last,6.174861311823715e-08,0.0
93,4,3,4,F1_equilibrated,F3_release_last,5.711194801997599e-08,0.0
94,1,1,1,F1_equilibrated,F3_release_last,3.0265078427102075e-08,0.0
94,2,2,2,F1_equilibrated,F3_release_last,8.109503323405049e-09,0.0
94,3,4,3,F1_equilibrated,F3_release_last,1.3407664649651833e-08,0.0
94,4,3,4,F1_equilibrated,F3_release_last,5.003808568337806e-08,0.0
95,1,1,1,F1_equilibrated,F3_release_last,1.7063360985852967e-07,0.0
95,2,2,2,F1_equilibrated,F3_release_last,6.368133014709413e-07,0.0
95,3,4,3,F1_equilibrated,F3_release_last,1.0488897367568124e-06,0.0
95,4,3,4,F1_equilibrated,F3_release_last,2.8104915791327416e-07,0.0
96,1,1,1,F1_equilibrated,F3_release_last,8.003359897344807e-07,4.0992850860685057e-07
96,2,2,2,F1_equilibrated,F3_release_last,7.809085906483593e-07,1.705049199744886e-07
96,3,4,3,F1_equilibrated,F3_release_last,1.277455611264016e-06,1.587588444799842e-07
96,4,3,4,F1_equilibrated,F3_release_last,1.3158760412653104e-06,4.3489314032935093e-07
97,1,1,1,F1_equilibrated,F3_release_last,6.102749807898567e-07,0.0
97,2,2,2,F1_equilibrated,F3_release_last,1.635226882635394e-07,0.0
97,3,4,3,F1_equilibrated,F3_release_last,2.669863045085116e-07,0.0
97,4,3,4,F1_equilibrated,F3_release_last,9.964064533507283e-07,0.0
98,1,1,1,F1_equilibrated,F3_release_last,5.291046521411276e-07,0.0
98,2,2,2,F1_equilibrated,F3_release_last,1.9746454443116232e-06,0.0
98,3,4,3,F1_equilibrated,F3_release_last,2.866132790570609e-06,0.0
98,4,3,4,F1_equilibrated,F3_release_last,7.679779666337424e-07,0.0
99,1,1,1,F1_equilibrated,F3_release_last,2.610433591065237e-06,6.97053367512446e-07
99,2,2,2,F1_equilibrated,F3_release_last,2.9018983186755005e-06,1.590577309162694e-06
99,3,4,3,F1_equilibrated,F3_release_last,4.21288131272475e-06,1.8459927287191078e-06
99,4,3,4,F1_equilibrated,F3_release_last,3.7891918601589184e-06,9.964023076024356e-07
100,1,1,1,F1_equilibrated,F3_release_last,2.3727936665343457e-06,0.0
100,2,2,2,F1_equilibrated,F3_release_last,6.357881467535052e-07,0.0
100,3,4,3,F1_equilibrated,F3_release_last,9.230590695883637e-07,0.0
100,4,3,4,F1_equilibrated,F3_release_last,3.4449033460909806e-06,0.0
101,1,1,1,F1_equilibrated,F3_release_last,7.041680166706434e-07,0.0
101,2,2,2,F1_equilibrated,F3_release_last,2.6279908152800286e-06,0.0
101,3,4,3,F1_equilibrated,F3_release_last,3.4015105435849374e-06,0.0
101,4,3,4,F1_equilibrated,F3_release_last,9.114320031995758e-07,0.0
102,1,1,1,F1_equilibrated,F3_release_last,3.9435419817744144e-06,0.0
102,2,2,2,F1_equilibrated,F3_release_last,5.613871809984354e-06,2.9234252551145414e-06
102,3,4,3,F1_equilibrated,F3_release_last,7.27333823620144e-06,3.9149438554632185e-06
102,4,3,4,F1_equilibrated,F3_release_last,5.1061781810405075e-06,5.417432996108606e-07
103,1,1,1,F1_equilibrated,F3_release_last,4.909703793313657e-06,1.9105110315096577e-06
103,2,2,2,F1_equilibrated,F3_release_last,1.3155511664944943e-06,0.0
103,3,4,3,F1_equilibrated,F3_release_last,1.7046676374552448e-06,0.0
103,4,3,4,F1_equilibrated,F3_release_last,6.361906233001919e-06,2.6596855591519102e-06
104,1,1,1,F1_equilibrated,F3_release_last,1.0320431231660484e-06,0.0
104,2,2,2,F1_equilibrated,F3_release_last,3.8516373712582305e-06,0.0
104,3,4,3,F1_equilibrated,F3_release_last,1.0320431231662652e-06,0.0
104,4,3,4,F1_equilibrated,F3_release_last,2.7653512140650514e-07,0.0
105,1,1,1,F1_equilibrated,F3_release_last,6.36017102000801e-06,0.0
105,2,2,2,F1_equilibrated,F3_release_last,1.0394018152796265e-05,4.208410337649097e-06
105,3,4,3,F1_equilibrated,F3_release_last,1.2941427026114593e-05,5.8552947932319165e-06
105,4,3,4,F1_equilibrated,F3_release_last,4.425590681260156e-06,0.0
106,1,1,1,F1_equilibrated,F3_release_last,9.36197502963e-06,5.067698396872544e-06
106,2,2,2,F1_equilibrated,F3_release_last,2.508533648749563e-06,0.0
106,3,4,3,F1_equilibrated,F3_release_last,3.3935475580938908e-06,0.0
106,4,3,4,F1_equilibrated,F3_release_last,1.266489190470798e-05,6.6381352220801286e-06
107,1,1,1,F1_equilibrated,F3_release_last,0.0,0.0
107,2,2,2,F1_equilibrated,F3_release_last,0.0,0.0
107,3,4,3,F1_equilibrated,F3_release_last,0.0,0.0
107,4,3,4,F1_equilibrated,F3_release_last,0.0,0.0
108,1,1,1,F1_equilibrated,F3_release_last,2.922719151714128e-06,0.0
108,2,2,2,F1_equilibrated,F3_release_last,1.0907736370452132e-05,2.626866705165114e-06
108,3,4,3,F1_equilibrated,F3_release_last,1.3789134372155926e-05,4.751177960623013e-06
108,4,3,4,F1_equilibrated,F3_release_last,3.69478741934332e-06,0.0
109,1,1,1,F1_equilibrated,F3_release_last,1.301106115812918e-05,7.074310132051991e-06
109,2,2,2,F1_equilibrated,F3_release_last,1.0772434124143356e-05,3.593472174794873e-06
109,3,4,3,F1_equilibrated,F3_release_last,1.2662309689351076e-05,4.762135646099502e-06
109,4,3,4,F1_equilibrated,F3_release_last,1.6191974722512808e-05,9.34540435841875e-06
110,1,1,1,F1_equilibrated,F3_release_last,7.849714972429228e-06,0.0
110,2,2,2,F1_equilibrated,F3_release_last,2.1033247876761814e-06,0.0
110,3,4,3,F1_equilibrated,F3_release_last,2.4028403503568822e-06,0.0
110,4,3,4,F1_equilibrated,F3_release_last,8.967522270007106e-06,0.0
111,1,1,1,F1_equilibrated,F3_release_last,3.3329619754485056e-06,0.0
111,2,2,2,F1_equilibrated,F3_release_last,1.2438783432068817e-05,0.0
111,3,4,3,F1_equilibrated,F3_release_last,1.6465320935238684e-05,7.079521408120135e-07
111,4,3,4,F1_equilibrated,F3_release_last,4.411869447716252e-06,0.0
112,1,1,1,F1_equilibrated,F3_release_last,1.639564867176235e-05,6.533328982761687e-06
112,2,2,2,F1_equilibrated,F3_release_last,1.810018408868793e-05,7.837502874257114e-06
112,3,4,3,F1_equilibrated,F3_release_last,2.3845071704596457e-05,1.1024195494432974e-05
112,4,3,4,F1_equilibrated,F3_release_last,2.1672431786320598e-05,1.0111193800338826e-05
113,1,1,1,F1_equilibrated,F3_release_last,1.4767222113238991e-05,1.7844107830334655e-06
113,2,2,2,F1_equilibrated,F3_release_last,3.956865239693533e-06,0.0
113,3,4,3,F1_equilibrated,F3_release_last,5.207110851081914e-06,0.0
113,4,3,4,F1_equilibrated,F3_release_last,1.943320225687977e-05,3.0392316588037215e-06
114,1,1,1,F1_equilibrated,F3_release_last,5.881956361183938e-06,0.0
114,2,2,2,F1_equilibrated,F3_release_last,2.1951759987841844e-05,6.707615947785942e-07
114,3,4,3,F1_equilibrated,F3_release_last,2.627778759515826e-05,0.0
114,4,3,4,F1_equilibrated,F3_release_last,7.041111964999503e-06,0.0
115,1,1,1,F1_equilibrated,F3_release_last,2.9354943426730066e-05,7.65446605591587e-06
115,2,2,2,F1_equilibrated,F3_release_last,3.351101309286833e-05,1.3256607901135039e-05
115,3,4,3,F1_equilibrated,F3_release_last,4.274441880460509e-05,1.7488838617695163e-05
115,4,3,4,F1_equilibrated,F3_release_last,3.584445982995118e-05,1.1397852718494949e-05
116,1,1,1,F1_equilibrated,F3_release_last,2.7629056731684823e-05,8.367569022035609e-06
116,2,2,2,F1_equilibrated,F3_release_last,7.403183438888655e-06,0.0
116,3,4,3,F1_equilibrated,F3_release_last,9.566672234793787e-06,0.0
116,4,3,4,F1_equilibrated,F3_release_last,3.5703306839605584e-05,1.1654805862352157e-05
117,1,1,1,F1_equilibrated,F3_release_last,5.912986138561713e-06,0.0
117,2,2,2,F1_equilibrated,F3_release_last,2.206756469356249e-05,0.0
117,3,4,3,F1_equilibrated,F3_release_last,2.5865636211648384e-05,0.0
117,4,3,4,F1_equilibrated,F3_release_last,6.9306763346276695e-06,0.0
118,1,1,1,F1_equilibrated,F3_release_last,3.168914375336739e-05,7.031121627436266e-06
118,2,2,2,F1_equilibrated,F3_release_last,4.18212080387937e-05,1.7585707430232912e-05
118,3,4,3,F1_equilibrated,F3_release_last,5.017163184218611e-05,1.9835230458929178e-05
118,4,3,4,F1_equilibrated,F3_release_last,3.745201531984901e-05,8.781987308212477e-06
119,1,1,1,F1_equilibrated,F3_release_last,3.590822190023199e-05,1.553268346031418e-05
119,2,2,2,F1_equilibrated,F3_release_last,9.62157905980577e-06,0.0
119,3,4,3,F1_equilibrated,F3_release_last,1.1586379108200623e-05,0.0
119,4,3,4,F1_equilibrated,F3_release_last,4.3240955507559305e-05,1.7905320962970474e-05
120,1,1,1,F1_equilibrated,F3_release_last,0.0,0.0
120,2,2,2,F1_equilibrated,F3_release_last,0.0,0.0
120,3,4,3,F1_equilibrated,F3_release_last,0.0,0.0
120,4,3,4,F1_equilibrated,F3_release_last,0.0,0.0
121,1,1,1,F1_equilibrated,F3_release_last,1.2141651249917944e-05,4.628816879131514e-06
121,2,2,2,F1_equilibrated,F3_release_last,4.531325935247868e-05,1.8419241962831486e-05
121,3,4,3,F1_equilibrated,F3_release_last,5.5942705686016364e-05,2.3361883502610327e-05
121,4,3,4,F1_equilibrated,F3_release_last,1.4989802810979995e-05,3.6976844937433584e-06
122,1,1,1,F1_equilibrated,F3_release_last,4.7322017329954995e-05,2.0920707016495814e-05
122,2,2,2,F1_equilibrated,F3_release_last,1.9638438081967177e-05,4.668612794835373e-06
122,3,4,3,F1_equilibrated,F3_release_last,4.2968192161703216e-05,5.932790246475188e-06
122,4,3,4,F1_equilibrated,F3_release_last,6.343949251806646e-05,2.092686990949372e-05
123,1,1,1,F1_equilibrated,F3_release_last,7.496786832050101e-06,0.0
123,2,2,2,F1_equilibrated,F3_release_last,2.008757977476315e-06,0.0
123,3,4,3,F1_equilibrated,F3_release_last,7.496786832049233e-06,0.0
123,4,3,4,F1_equilibrated,F3_release_last,2.7978389350722353e-05,0.0
124,1,1,1,F1_equilibrated,F3_release_last,1.580804947543587e-05,5.622855372362833e-07
124,2,2,2,F1_equilibrated,F3_release_last,5.8996443810889476e-05,1.8047836802102747e-05
124,3,4,3,F1_equilibrated,F3_release_last,6.388944656348771e-05,1.9948757105861612e-05
124,4,3,4,F1_equilibrated,F3_release_last,1.711912561155795e-05,1.8773094882535563e-07
125,1,1,1,F1_equilibrated,F3_release_last,7.079497535184952e-05,2.4301327772625783e-05
125,2,2,2,F1_equilibrated,F3_release_last,5.984076864100005e-05,1.2815875243813086e-05
125,3,4,3,F1_equilibrated,F3_release_last,6.420709290188252e-05,1.2486667637259092e-05
125,4,3,4,F1_equilibrated,F3_release_last,7.650662937215384e-05,2.261794894119044e-05
126,1,1,1,F1_equilibrated,F3_release_last,4.4032719165565046e-05,1.0742562738387355e-07
126,2,2,2,F1_equilibrated,F3_release_last,1.1798531540960916e-05,0.0
126,3,4,3,F1_equilibrated,F3_release_last,1.2617182808666999e-05,0.0
126,4,3,4,F1_equilibrated,F3_release_last,4.7087967290323704e-05,1.327649025964668e-06
127,1,1,1,F1_equilibrated,F3_release_last,1.6869366984565218e-05,0.0
127,2,2,2,F1_equilibrated,F3_release_last,6.295733467792143e-05,1.5750816720053054e-05
127,3,4,3,F1_equilibrated,F3_release_last,6.727616412583251e-05,1.5379638311205802e-05
127,4,3,4,F1_equilibrated,F3_release_last,1.802659384738184e-05,0.0
128,1,1,1,F1_equilibrated,F3_release_last,7.798394321323343e-05,2.3654619605164174e-05
128,2,2,2,F1_equilibrated,F3_release_last,7.29494335037946e-05,1.853273524032937e-05
128,3,4,3,F1_equilibrated,F3_release_last,7.666970408933514e-05,1.7236436737613097e-05
128,4,3,4,F1_equilibrated,F3_release_last,8.298953815681284e-05,2.9591813111939577e-05
129,1,1,1,F1_equilibrated,F3_release_last,5.6080066519231114e-05,7.548700036633712e-06
129,2,2,2,F1_equilibrated,F3_release_last,1.5026608535312e-05,0.0
129,3,4,3,F1_equilibrated,F3_release_last,1.571337403098033e-05,0.0
129,4,3,4,F1_equilibrated,F3_release_last,5.86431102419533e-05,7.383917321466963e-06
130,1,1,1,F1_equilibrated,F3_release_last,1.3834971235228422e-05,0.0
130,2,2,2,F1_equilibrated,F3_release_last,5.163281557112043e-05,1.056731135267927e-05
130,3,4,3,F1_equilibrated,F3_release_last,5.699220816371767e-05,1.0378572382014955e-05
130,4,3,4,F1_equilibrated,F3_release_last,1.5271016152335407e-05,0.0
131,1,1,1,F1_equilibrated,F3_release_last,6.654266703459526e-05,1.9958868811855725e-05
131,2,2,2,F1_equilibrated,F3_release_last,6.947929443021882e-05,2.066047432565236e-05
131,3,4,3,F1_equilibrated,F3_release_last,7.682592181364536e-05,1.9886068590366235e-05
131,4,3,4,F1_equilibrated,F3_release_last,7.348579542584138e-05,2.2570260092294892e-05
132,1,1,1,F1_equilibrated,F3_release_last,5.564432319499213e-05,1.340214192616443e-05
132,2,2,2,F1_equilibrated,F3_release_last,1.4909851463473095e-05,1.0370289934900738e-06
132,3,4,3,F1_equilibrated,F3_release_last,1.6493587262123716e-05,1.7156116746519078e-06
132,4,3,4,F1_equilibrated,F3_release_last,6.155490566130996e-05,1.321582274544568e-05
133,1,1,1,F1_equilibrated,F3_release_last,1.3960618229370836e-05,2.764912780161069e-07
133,2,2,2,F1_equilibrated,F3_release_last,5.210173653708364e-05,8.408504639420317e-06
133,3,4,3,F1_equilibrated,F3_release_last,5.441844749094413e-05,7.77594627068899e-06
133,4,3,4,F1_equilibrated,F3_release_last,1.4581379058555e-05,1.1398960879435835e-06
134,1,1,1,F1_equilibrated,F3_release_last,6.917735324266962e-05,1.669779379128496e-05
134,2,2,2,F1_equilibrated,F3_release_last,7.768768734519975e-05,2.0513984616899947e-05
134,3,4,3,F1_equilibrated,F3_release_last,8.381707653032193e-05,1.9947535686348447e-05
134,4,3,4,F1_equilibrated,F3_release_last,7.297009671591165e-05,1.7629891022179884e-05
135,1,1,1,F1_equilibrated,F3_release_last,6.638623268854539e-05,1.6347558823234863e-05
135,2,2,2,F1_equilibrated,F3_release_last,2.6999750264612363e-05,5.322401755520224e-06
135,3,4,3,F1_equilibrated,F3_release_last,5.5589019888346164e-05,6.10745502324303e-06
135,4,3,4,F1_equilibrated,F3_release_last,7.915983103079158e-05,1.624288976733823e-05
136,1,1,1,F1_equilibrated,F3_release_last,2.4137015258354072e-05,1.892458555578791e-06
136,2,2,2,F1_equilibrated,F3_release_last,5.570236019658038e-05,5.7586786752115374e-06
136,3,4,3,F1_equilibrated,F3_release_last,6.029230500101228e-05,4.79215354602441e-06
136,4,3,4,F1_equilibrated,F3_release_last,5.053348152549153e-05,2.957517055800782e-06
137,1,1,1,F1_equilibrated,F3_release_last,6.950320675336817e-05,1.255543617364606e-05
137,2,2,2,F1_equilibrated,F3_release_last,7.564247579574385e-05,1.7491850558747904e-05
137,3,4,3,F1_equilibrated,F3_release_last,7.529073738514816e-05,1.6701264818321177e-05
137,4,3,4,F1_equilibrated,F3_release_last,6.692599171542052e-05,1.2306280617416579e-05
138,1,1,1,F1_equilibrated,F3_release_last,6.36913094512262e-05,1.6069196331895902e-05
138,2,2,2,F1_equilibrated,F3_release_last,2.4900846745921218e-05,8.218842059136118e-06
138,3,4,3,F1_equilibrated,F3_release_last,4.8059451384285454e-05,8.488080018003363e-06
138,4,3,4,F1_equilibrated,F3_release_last,7.023546313945223e-05,1.5531538726709128e-05
139,1,1,1,F1_equilibrated,F3_release_last,1.0632409745818874e-05,3.875435473410559e-06
139,2,2,2,F1_equilibrated,F3_release_last,1.0440777622250028e-05,4.7242835202075326e-06
139,3,4,3,F1_equilibrated,F3_release_last,3.896551255676804e-05,3.3299634760320784e-06
139,4,3,4,F1_equilibrated,F3_release_last,3.968069337829429e-05,4.578847255520607e-06
140,1,1,1,F1_equilibrated,F3_release_last,2.265468401172442e-05,8.974142062610074e-06
140,2,2,2,F1_equilibrated,F3_release_last,5.621532895023172e-05,1.417448015650618e-05
140,3,4,3,F1_equilibrated,F3_release_last,6.39321627335307e-05,1.5711130244022882e-05
140,4,3,4,F1_equilibrated,F3_release_last,4.546367418577224e-05,8.838917973468235e-06
141,1,1,1,F1_equilibrated,F3_release_last,6.533716992137249e-05,1.4474503410972627e-05
141,2,2,2,F1_equilibrated,F3_release_last,5.6697857974588595e-05,9.840991113459208e-06
141,3,4,3,F1_equilibrated,F3_release_last,5.353015274024708e-05,9.608753124595599e-06
141,4,3,4,F1_equilibrated,F3_release_last,6.609356914796458e-05,1.3860398603646922e-05
142,1,1,1,F1_equilibrated,F3_release_last,4.2222236230302426e-05,5.722592470693488e-06
142,2,2,2,F1_equilibrated,F3_release_last,1.1313414100544428e-05,4.723906457428746e-06
142,3,4,3,F1_equilibrated,F3_release_last,1.0340468681873868e-05,2.6797492043352956e-06
142,4,3,4,F1_equilibrated,F3_release_last,3.859115449482593e-05,5.8283051920875704e-06
143,1,1,1,F1_equilibrated,F3_release_last,1.220032908487087e-05,7.115752142535349e-06
143,2,2,2,F1_equilibrated,F3_release_last,4.553224801378923e-05,1.1552535643215506e-05
143,3,4,3,F1_equilibrated,F3_release_last,4.503565803133311e-05,1.2207563494722644e-05
143,4,3,4,F1_equilibrated,F3_release_last,1.2067268200100303e-05,6.7575880467838235e-06
144,1,1,1,F1_equilibrated,F3_release_last,5.636568951682651e-05,1.2764626783379716e-05
144,2,2,2,F1_equilibrated,F3_release_last,5.2631283195034295e-05,1.04549957157642e-05
144,3,4,3,F1_equilibrated,F3_release_last,5.089498761630222e-05,1.0095503726924868e-05
144,4,3,4,F1_equilibrated,F3_release_last,5.543951409284556e-05,1.2409852776701152e-05
