uel_integration_point,integration_point,expected_sdv16,sdv16_error,odb_integration_point,odb_sdv12,step,sdv15_error,odb_sdv13,expected_sdv15,odb_sdv16,odb_sdv15,frame_index,element,frame_tag
4,4,0.00031830436233285805,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.003657640220103324,0.00031830436233285805,0.003657640220103324,1,35,F0_ingested
1,1,0.0003529375644095716,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004004303523433906,0.0003529375644095716,0.004004303523433906,1,36,F0_ingested
2,2,0.00037353212689968747,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004221410869844665,0.00037353212689968747,0.004221410869844665,1,36,F0_ingested
3,3,0.00037732569869780976,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004258419636907084,0.00037732569869780976,0.004258419636907084,1,36,F0_ingested
4,4,0.0003483816302592555,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004006716428343512,0.0003483816302592555,0.004006716428343512,1,36,F0_ingested
1,1,0.00038633429798011287,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004377166172613699,0.00038633429798011287,0.004377166172613699,1,37,F0_ingested
2,2,0.0003971062814843626,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004585590226916214,0.0003971062814843626,0.004585590226916214,1,37,F0_ingested
3,3,0.0004061952470456506,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004595780325897577,0.0004061952470456506,0.004595780325897577,1,37,F0_ingested
4,4,0.000394317208476663,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0044162588325470245,0.000394317208476663,0.0044162588325470245,1,37,F0_ingested
1,1,0.00043256613556143806,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004745139920898677,0.00043256613556143806,0.004745139920898677,1,38,F0_ingested
2,2,0.00044322231020923634,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004972613736888319,0.00044322231020923634,0.004972613736888319,1,38,F0_ingested
3,3,0.0004325452614109196,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004958528691160109,0.0004325452614109196,0.004958528691160109,1,38,F0_ingested
4,4,0.00042217518254053895,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.004741081096592692,0.00042217518254053895,0.004741081096592692,1,38,F0_ingested
1,1,0.0004571780746159132,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005145342803519936,0.0004571780746159132,0.005145342803519936,1,39,F0_ingested
2,2,0.0004816452083996382,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005389773573511823,0.0004816452083996382,0.005389773573511823,1,39,F0_ingested
3,3,0.0004834182763588528,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0054217366957786785,0.0004834182763588528,0.0054217366957786785,1,39,F0_ingested
4,4,0.0004498328885732774,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005140909809285716,0.0004498328885732774,0.005140909809285716,1,39,F0_ingested
1,1,0.0004982901146269435,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005562775907459987,0.0004982901146269435,0.005562775907459987,1,40,F0_ingested
2,2,0.0005131607299398586,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005790996303642483,0.0005131607299398586,0.005790996303642483,1,40,F0_ingested
3,3,0.0005230882303862679,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005804617020054844,0.0005230882303862679,0.005804617020054844,1,40,F0_ingested
4,4,0.0005058261522701468,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00559957650691498,0.0005058261522701468,0.00559957650691498,1,40,F0_ingested
1,1,0.0005460834868306732,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005954608785058421,0.0005460834868306732,0.005954608785058421,1,41,F0_ingested
2,2,0.0005540927256485899,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.006173386000856687,0.0005540927256485899,0.006173386000856685,1,41,F0_ingested
3,3,0.0005434507179574973,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.0061675608930558175,0.0005434507179574973,0.006167560893055816,1,41,F0_ingested
4,4,0.0005368211656240085,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.005956807977634768,0.0005368211656240085,0.005956807977634768,1,41,F0_ingested
1,1,0.0005665124178419379,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.006344013465391457,0.0005665124178419379,0.006344013465391457,1,42,F0_ingested
2,2,0.0005913750329037609,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.006591399151868844,0.0005913750329037609,0.006591399151868844,1,42,F0_ingested
3,3,0.0005907567745737266,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0066048432903253445,0.0005907567745737266,0.0066048432903253445,1,42,F0_ingested
4,4,0.0005577420358808486,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.006341201431758108,0.0005577420358808486,0.006341201431758106,1,42,F0_ingested
1,1,0.0006102521010263674,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.006767125922114291,0.0006102521010263674,0.006767125922114291,1,43,F0_ingested
2,2,0.0006285704799979359,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.006999834700197447,0.0006285704799979359,0.006999834700197447,1,43,F0_ingested
3,3,0.000638385375352173,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.007036427373035891,0.000638385375352173,0.007036427373035891,1,43,F0_ingested
4,4,0.0006162697290502284,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.006791128519847893,0.0006162697290502284,0.006791128519847893,1,43,F0_ingested
1,1,0.0006351341138113137,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00716334499440398,0.0006351341138113137,0.00716334499440398,1,44,F0_ingested
2,2,0.0006653920406934922,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.007377354647653607,0.0006653920406934922,0.007377354647653607,1,44,F0_ingested
3,3,0.0006558239463190696,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.007384222501130833,0.0006558239463190696,0.007384222501130833,1,44,F0_ingested
4,4,0.0006443377701306663,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.007195346426356414,0.0006443377701306663,0.007195346426356414,1,44,F0_ingested
1,1,0.0006751864534105457,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.007540724686403392,0.0006751864534105457,0.007540724686403392,1,45,F0_ingested
2,2,0.0006975369907720173,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00777305027945267,0.0006975369907720173,0.00777305027945267,1,45,F0_ingested
3,3,0.0006948964661728389,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.007778639507551337,0.0006948964661728389,0.007778639507551337,1,45,F0_ingested
4,4,0.0006662711514151389,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0075405154111876736,0.0006662711514151389,0.0075405154111876736,1,45,F0_ingested
1,1,0.0007166545987150935,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00794190736384674,0.0007166545987150935,0.00794190736384674,1,46,F0_ingested
2,2,0.0007373339988691295,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008170907904580006,0.0007373339988691295,0.008170907904580006,1,46,F0_ingested
3,3,0.0007465525913618778,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008211139896100958,0.0007465525913618778,0.008211139896100958,1,46,F0_ingested
4,4,0.0007207038328528748,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.007958332796708389,0.0007207038328528748,0.007958332796708389,1,46,F0_ingested
1,1,0.0007456772885158705,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0083264372738137,0.0007456772885158705,0.0083264372738137,1,47,F0_ingested
2,2,0.0007727540900790964,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008522350871896027,0.0007727540900790964,0.008522350871896027,1,47,F0_ingested
3,3,0.000764748890788884,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008531788580129056,0.000764748890788884,0.008531788580129056,1,47,F0_ingested
4,4,0.0007549458732779524,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008364796910163482,0.0007549458732779524,0.008364796910163482,1,47,F0_ingested
1,1,0.0007794312309993264,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008667581750106035,0.0007794312309993264,0.008667581750106035,1,48,F0_ingested
2,2,0.0007967075730444147,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0088684462901213,0.0007967075730444147,0.0088684462901213,1,48,F0_ingested
3,3,0.000792553943690689,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008874041513730804,0.000792553943690689,0.008874041513730804,1,48,F0_ingested
4,4,0.0007712498937676493,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.008668240260404827,0.0007712498937676493,0.008668240260404827,1,48,F0_ingested
1,1,0.0008133803333864268,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009017358260706331,0.0008133803333864268,0.009017358260706331,1,49,F0_ingested
2,2,0.0008338637335385917,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009223328790184572,0.0008338637335385917,0.009223328790184572,1,49,F0_ingested
3,3,0.0008416158387713916,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.0092583484813772,0.0008416158387713916,0.0092583484813772,1,49,F0_ingested
4,4,0.0008150357935170333,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.00903216053498732,0.0008150357935170333,0.00903216053498732,1,49,F0_ingested
1,1,0.0008433730720471918,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009363666740551781,0.0008433730720471918,0.009363666740551781,1,50,F0_ingested
2,2,0.0008692108169251391,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009541106621706836,0.0008692108169251391,0.009541106621706836,1,50,F0_ingested
3,3,0.0008628663350726723,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009544837858333523,0.0008628663350726723,0.009544837858333523,1,50,F0_ingested
4,4,0.0008520940509723779,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009395719956145566,0.0008520940509723779,0.009395719956145566,1,50,F0_ingested
1,1,0.0008732503307502408,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009662049246415226,0.0008732503307502408,0.009662049246415226,1,51,F0_ingested
2,2,0.0008850449652707032,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009815030760764227,0.0008850449652707032,0.009815030760764227,1,51,F0_ingested
3,3,0.0008800495233194676,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009812309093410495,0.0008800495233194676,0.009812309093410495,1,51,F0_ingested
4,4,0.0008662701032792935,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009656462581239238,0.0008662701032792935,0.009656462581239238,1,51,F0_ingested
1,1,0.000897746415980968,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009932585586094039,0.000897746415980968,0.009932585586094039,1,52,F0_ingested
2,2,0.0009153349708217363,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010100769827220968,0.0009153349708217363,0.010100769827220968,1,52,F0_ingested
3,3,0.000920534640388777,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010130178800902584,0.000920534640388777,0.010130178800902584,1,52,F0_ingested
4,4,0.0008969816131144209,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.009939240971910812,0.0008969816131144209,0.009939240971910812,1,52,F0_ingested
1,1,0.0009245737496327191,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010220728984275985,0.0009245737496327191,0.010220728984275985,1,53,F0_ingested
2,2,0.0009308469139784292,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.010380279255056501,0.0009308469139784292,0.0103802792550565,1,53,F0_ingested
3,3,0.00093719943265511,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010365910913061403,0.00093719943265511,0.010365910913061403,1,53,F0_ingested
4,4,0.0009315339309215158,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01024450466706852,0.0009315339309215158,0.01024450466706852,1,53,F0_ingested
1,1,0.0009497728595072606,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010478335567447518,0.0009497728595072606,0.010478335567447518,1,54,F0_ingested
2,2,0.0009575454959520988,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010586680124122106,0.0009575454959520988,0.010586680124122106,1,54,F0_ingested
3,3,0.0009526143592801318,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.010579724292989789,0.0009526143592801318,0.010579724292989787,1,54,F0_ingested
4,4,0.0009442192689631318,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.01045573274111407,0.0009442192689631318,0.010455732741114068,1,54,F0_ingested
1,1,0.0009669161263145703,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010674563670143637,0.0009669161263145703,0.010674563670143637,1,55,F0_ingested
2,2,0.000981493747818017,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010806321426349188,0.000981493747818017,0.010806321426349188,1,55,F0_ingested
3,3,0.0009843871162830704,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010827981262450896,0.0009843871162830704,0.010827981262450896,1,55,F0_ingested
4,4,0.0009646875140342721,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010679467983665671,0.0009646875140342721,0.010679467983665671,1,55,F0_ingested
1,1,0.0009900569073391537,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.010894089169571403,0.0009900569073391537,0.010894089169571403,1,56,F0_ingested
2,2,0.0009965366896044381,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011002117347114603,0.0009965366896044381,0.011002117347114603,1,56,F0_ingested
3,3,0.0010017376820048085,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011010729182212695,0.0010017376820048085,0.011010729182212695,1,56,F0_ingested
4,4,0.0009951354528510321,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.010916742433085339,0.0009951354528510321,0.010916742433085337,1,56,F0_ingested
1,1,0.0010103003208701122,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011077282706964132,0.0010103003208701122,0.01107728270696413,1,57,F0_ingested
2,2,0.0010147825557983436,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01117461011149904,0.0010147825557983436,0.01117461011149904,1,57,F0_ingested
3,3,0.0010108566074023824,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011175707153937965,0.0010108566074023824,0.011175707153937963,1,57,F0_ingested
4,4,0.0010064710902432771,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011080118570033309,0.0010064710902432771,0.011080118570033309,1,57,F0_ingested
1,1,0.0010209433814925542,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011246785743050316,0.0010209433814925542,0.011246785743050316,1,58,F0_ingested
2,2,0.001031828106276408,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011346645830981862,0.001031828106276408,0.01134664583098186,1,58,F0_ingested
3,3,0.0010330364508179487,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01135818486868325,0.0010330364508179487,0.01135818486868325,1,58,F0_ingested
4,4,0.001018427039522772,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011250214794103527,0.001018427039522772,0.011250214794103527,1,58,F0_ingested
1,1,0.0010390600968573772,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01141442795981741,0.0010390600968573772,0.01141442795981741,1,59,F0_ingested
2,2,0.0010452103338583105,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011499752091709763,0.0010452103338583105,0.011499752091709763,1,59,F0_ingested
3,3,0.0010492367363370044,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011505915095511104,0.0010492367363370044,0.011505915095511104,1,59,F0_ingested
4,4,0.001042429915384706,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011426699557949806,0.001042429915384706,0.011426699557949806,1,59,F0_ingested
1,1,0.0010557807686890567,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011557161670260623,0.0010557807686890567,0.011557161670260623,1,60,F0_ingested
2,2,0.0010581409784064663,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011628683423810335,0.0010581409784064663,0.011628683423810335,1,60,F0_ingested
3,3,0.0010552341324062296,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011629999236889628,0.0010552341324062296,0.011629999236889628,1,60,F0_ingested
4,4,0.0010532156134134129,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011560389080304535,0.0010532156134134129,0.011560389080304535,1,60,F0_ingested
1,1,0.0010618540972084027,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011681641963601828,0.0010618540972084027,0.011681641963601826,1,61,F0_ingested
2,2,0.0010693084048449257,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.011754805631457131,0.0010693084048449257,0.011754805631457128,1,61,F0_ingested
3,3,0.0010694228384042104,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011758031141420884,0.0010694228384042104,0.011758031141420882,1,61,F0_ingested
4,4,0.001059551637899388,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011682957267556176,0.001059551637899388,0.011682957267556176,1,61,F0_ingested
1,1,0.0010749729227787184,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.011805981225861913,0.0010749729227787184,0.01180598122586191,1,62,F0_ingested
2,2,0.001080499096421458,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011872631882028004,0.001080499096421458,0.011872631882028004,1,62,F0_ingested
3,3,0.0010835638259894492,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011882725981414332,0.0010835638259894492,0.011882725981414332,1,62,F0_ingested
4,4,0.001076992498290405,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01181155900697218,0.001076992498290405,0.01181155900697218,1,62,F0_ingested
1,1,0.0010825169986711223,0.0,1,0.0,INGEST_COMPATIBLE_STATE,1.734723475976807e-18,0.0,0.011918208193480597,0.0010825169986711223,0.0119182081934806,1,63,F0_ingested
2,2,0.0010910843880649235,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.011976074335824573,0.0010910843880649235,0.011976074335824571,1,63,F0_ingested
3,3,0.0010887553921343678,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011977950972469915,0.0010887553921343678,0.011977950972469915,1,63,F0_ingested
4,4,0.0010853707059098828,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.011927310574196479,0.0010853707059098828,0.011927310574196479,1,63,F0_ingested
1,1,0.0010933639539197552,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012018653766039658,0.0010933639539197552,0.012018653766039658,1,64,F0_ingested
2,2,0.0010985435003292739,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-3.469446951953614e-18,0.0,0.012077116790400633,0.0010985435003292739,0.01207711679040063,1,64,F0_ingested
3,3,0.0010978886083085624,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012078575364198776,0.0010978886083085624,0.012078575364198776,1,64,F0_ingested
4,4,0.0010912106815955185,0.0,3,0.0,INGEST_COMPATIBLE_STATE,1.734723475976807e-18,0.0,0.012018482250794294,0.0010912106815955185,0.012018482250794296,1,64,F0_ingested
1,1,0.001103069528873819,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012119937135649673,0.001103069528873819,0.012119937135649673,1,65,F0_ingested
2,2,0.0011082360412190716,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012178461470106726,0.0011082360412190716,0.012178461470106726,1,65,F0_ingested
3,3,0.0011106379249507445,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012186339327022913,0.0011106379249507445,0.012186339327022913,1,65,F0_ingested
4,4,0.0011040573787688673,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012123552532218085,0.0011040573787688673,0.012123552532218085,1,65,F0_ingested
1,1,0.0011105238113341442,0.0,1,0.0,INGEST_COMPATIBLE_STATE,1.734723475976807e-18,0.0,0.012220189067885375,0.0011105238113341442,0.012220189067885377,1,66,F0_ingested
2,2,0.001118990712201764,0.0,2,0.0,INGEST_COMPATIBLE_STATE,1.734723475976807e-18,0.0,0.012275666650637396,0.001118990712201764,0.012275666650637397,1,66,F0_ingested
3,3,0.001116737276314588,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012274762591704853,0.001116737276314588,0.012274762591704853,1,66,F0_ingested
4,4,0.0011130410010928998,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012226855940349855,0.0011130410010928998,0.012226855940349855,1,66,F0_ingested
1,1,0.0011205820901936613,0.0,1,0.0,INGEST_COMPATIBLE_STATE,1.734723475976807e-18,0.0,0.012314942277368806,0.0011205820901936613,0.012314942277368807,1,67,F0_ingested
2,2,0.0011246870404351716,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012366767702346109,0.0011246870404351716,0.012366767702346109,1,67,F0_ingested
3,3,0.001123238174779069,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012365663094958207,0.001123238174779069,0.012365663094958207,1,67,F0_ingested
4,4,0.001118237333614214,0.0,3,0.0,INGEST_COMPATIBLE_STATE,1.734723475976807e-18,0.0,0.012311955856685822,0.001118237333614214,0.012311955856685824,1,67,F0_ingested
1,1,0.001128790719855488,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01240746170225646,0.001128790719855488,0.01240746170225646,1,68,F0_ingested
2,2,0.0011342525862598476,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012466814352597442,0.0011342525862598476,0.012466814352597442,1,68,F0_ingested
3,3,0.001136141515792393,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01247379894383589,0.001136141515792393,0.01247379894383589,1,68,F0_ingested
4,4,0.0011288093794747083,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012409028819460627,0.0011288093794747083,0.012409028819460627,1,68,F0_ingested
1,1,0.0011371111527614178,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012513649765593354,0.0011371111527614178,0.012513649765593354,1,69,F0_ingested
2,2,0.001139124265657581,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012582253843150672,0.001139124265657581,0.012582253843150672,1,69,F0_ingested
3,3,0.0011413403465182917,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012572647827052714,0.0011413403465182917,0.012572647827052714,1,69,F0_ingested
4,4,0.0011395276278758281,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012517640524786572,0.0011395276278758281,0.012517640524786572,1,69,F0_ingested
1,1,0.0011486869746561046,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012627508957371029,0.0011486869746561046,0.012627508957371029,1,70,F0_ingested
2,2,0.001152769397563834,0.0,2,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012682544151166064,0.001152769397563834,0.012682544151166063,1,70,F0_ingested
3,3,0.0011501378387642257,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012677854949744792,0.0011501378387642257,0.012677854949744792,1,70,F0_ingested
4,4,0.001145616890199018,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012615577152836087,0.001145616890199018,0.012615577152836087,1,70,F0_ingested
1,1,0.001157465976446549,0.0,1,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.01272952432154381,0.001157465976446549,0.012729524321543808,1,71,F0_ingested
2,2,0.0011647158223214824,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012802841340169022,0.0011647158223214824,0.012802841340169022,1,71,F0_ingested
3,3,0.0011662227399353627,0.0,4,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012811242487082085,0.0011662227399353627,0.012811242487082083,1,71,F0_ingested
4,4,0.0011562832554682257,0.0,3,0.0,INGEST_COMPATIBLE_STATE,-1.734723475976807e-18,0.0,0.012730283318042775,0.0011562832554682257,0.012730283318042773,1,71,F0_ingested
1,1,0.0011691037838208486,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012857211271758918,0.0011691037838208486,0.012857211271758918,1,72,F0_ingested
2,2,0.0011726659938162932,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012932435668641343,0.0011726659938162932,0.012932435668641343,1,72,F0_ingested
3,3,0.0011756124916874131,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012934469457678874,0.0011756124916874131,0.012934469457678874,1,72,F0_ingested
4,4,0.001171843924087767,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012865953998303207,0.001171843924087767,0.012865953998303207,1,72,F0_ingested
1,1,0.0011848603239583446,0.0,1,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012991875228419023,0.0011848603239583446,0.012991875228419023,1,73,F0_ingested
2,2,0.0011892039626962285,0.0,2,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.013079042728828748,0.0011892039626962285,0.013079042728828748,1,73,F0_ingested
3,3,0.0011848924036573808,0.0,4,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.01307567831060525,0.0011848924036573808,0.01307567831060525,1,73,F0_ingested
4,4,0.001180673653296494,0.0,3,0.0,INGEST_COMPATIBLE_STATE,0.0,0.0,0.012990664917793378,0.001180673653296494,0.012990664917793378,1,73,F0_ingested
