node,x,y,reconstructed_residual,forensic_residual,residual_error
276,-0.09999999999999998,-0.4625,4.918009747707532e-09,4.918009747707478e-09,5.459392042849983e-23
277,-0.08750000000000002,-0.4625,4.649853186164529e-09,4.649853186164493e-09,3.556876633978019e-23
278,-0.07500000000000001,-0.4625,7.184419555463499e-09,7.184419555463559e-09,-6.038418471637102e-23
279,-0.0625,-0.4625,-3.336920303921206e-08,-3.336920303921204e-08,-1.9852334701272664e-23
280,-0.04999999999999999,-0.4625,-5.79911878882912e-10,-5.799118788829666e-10,5.459392042849983e-23
281,-0.03749999999999998,-0.4625,1.2671048441102132e-08,1.267104844110204e-08,9.098986738083304e-23
282,-0.025000000000000022,-0.4625,-2.703298321562496e-08,-2.7032983215625057e-08,9.595295105615121e-23
283,-0.012500000000000011,-0.4625,1.4363906548802135e-09,1.4363906548800342e-09,1.7929139777086875e-22
284,0.0,-0.4625,2.242889835488957e-08,2.242889835488965e-08,-8.271806125530277e-23
285,0.012499999999999956,-0.4625,-1.7937157410336586e-08,-1.7937157410336503e-08,-8.271806125530277e-23
286,0.025000000000000022,-0.4625,5.7647006310831375e-09,5.764700631083048e-09,8.933550615572699e-23
287,0.03749999999999998,-0.4625,2.6303548153889604e-08,2.6303548153889704e-08,-9.926167350636332e-23
288,0.050000000000000044,-0.4625,-1.4800726565192965e-08,-1.4800726565192822e-08,-1.4227506535912076e-22
289,0.0625,-0.4625,-1.012351912347961e-09,-1.0123519123479147e-09,-4.632211430296955e-23
290,0.07499999999999996,-0.4625,2.6386954564868725e-08,2.638695456486867e-08,5.624828165360588e-23
291,0.08750000000000002,-0.4625,-7.390085930880506e-09,-7.3900859308802045e-09,-3.019209235818551e-22
292,0.09999999999999998,-0.4625,-5.353138827461926e-08,-5.3531388274619314e-08,5.293955920339377e-23
293,0.11250000000000004,-0.4625,3.061171940216703e-08,3.0611719402166985e-08,4.632211430296955e-23
294,0.125,-0.4625,-5.0044407750259e-09,-5.004440775026066e-09,1.6626330312315856e-22
295,0.13749999999999996,-0.4625,-3.8709625177204345e-08,-3.870962517720443e-08,8.602678370551488e-23
296,0.15000000000000002,-0.4625,3.0788081901734706e-08,3.078808190173479e-08,-8.602678370551488e-23
297,0.16249999999999998,-0.4625,7.826449637932032e-10,7.82644963793194e-10,9.202384314652433e-24
298,0.17500000000000004,-0.4625,-2.6358333614568163e-08,-2.635833361456845e-08,2.8785885316845363e-22
299,0.1875,-0.4625,2.647855714381361e-08,2.647855714381361e-08,0.0
300,0.19999999999999996,-0.4625,2.3954547483152758e-09,2.3954547483155582e-09,-2.8248217918685895e-22
301,0.21250000000000002,-0.4625,-1.7816990442105323e-08,-1.7816990442105446e-08,1.224227306578481e-22
302,0.22499999999999998,-0.4625,2.0817068476533803e-08,2.0817068476533714e-08,8.933550615572699e-23
303,0.23750000000000004,-0.4625,3.255360840730222e-09,3.255360840730047e-09,1.7494869955496535e-22
304,0.25,-0.4625,-1.1228506271692709e-08,-1.1228506271692841e-08,1.3234889800848443e-22
305,0.26249999999999996,-0.4625,1.7348825019974207e-08,1.7348825019974313e-08,-1.0587911840678754e-22
306,0.275,-0.4625,2.8461306986074627e-09,2.8461306986073668e-09,9.595295105615121e-23
307,0.2875,-0.4625,-6.411630775379306e-09,-6.411630775379414e-09,1.075334796318936e-22
308,0.30000000000000004,-0.4625,-8.903412961114649e-10,-8.903412961115246e-10,5.966040168038712e-23
309,0.3125,-0.4625,4.997409962787652e-09,4.997409962787598e-09,5.459392042849983e-23
310,0.32499999999999996,-0.4625,-3.1176255409986776e-09,-3.1176255409984427e-09,-2.3491929396505986e-22
311,0.3375,-0.4625,-1.545879414284541e-08,-1.5458794142845324e-08,-8.602678370551488e-23
312,0.35,-0.4625,9.174100959242173e-09,9.17410095924229e-09,-1.1745964698252993e-22
313,0.36250000000000004,-0.4625,-1.5672312131738879e-09,-1.5672312131742146e-09,3.2673634195844593e-22
314,0.375,-0.4625,-1.4733504170578491e-08,-1.4733504170578465e-08,-2.6469779601696886e-23
315,0.38749999999999996,-0.4625,1.5268261278508558e-08,1.526826127850831e-08,2.481541837659083e-22
316,0.4,-0.4625,8.193720797407157e-10,8.193720797406413e-10,7.434285755320336e-23
317,0.4125,-0.4625,-1.6765437708507566e-08,-1.676543770850736e-08,-2.0514079191315086e-22
318,0.42500000000000004,-0.4625,2.647209150636552e-08,2.647209150636569e-08,-1.6874484496081765e-22
319,0.4375,-0.4625,4.0844409697933595e-09,4.084440969793537e-09,-1.7784383169890095e-22
320,0.44999999999999996,-0.4625,-1.7098934314994995e-08,-1.709893431499527e-08,2.746239633676052e-22
321,0.4625,-0.4625,2.922985694297294e-08,2.9229856942972877e-08,6.28657265540301e-23
322,0.475,-0.4625,3.084455761288185e-09,3.0844557612887144e-09,-5.293955920339377e-22
323,0.48750000000000004,-0.4625,-3.973173364256008e-09,-3.973173364256635e-09,6.27002904315195e-22
324,0.5,-0.4625,-2.0867313729994694e-09,-2.0867313729993097e-09,-1.5964585822273434e-22
325,-0.5,-0.45,-9.93859337443722e-10,-9.93859337443724e-10,1.8611563782443123e-24
326,-0.4875,-0.45,-1.0160563542128271e-09,-1.0160563542128128e-09,-1.4268865566539727e-23
327,-0.475,-0.45,1.900080994678479e-10,1.9000809946785562e-10,-7.728968848542352e-24
328,-0.4625,-0.45,4.036503006253094e-09,4.036503006253091e-09,2.481541837659083e-24
329,-0.45,-0.45,9.113870328584106e-10,9.113870328584115e-10,-9.305781891221561e-25
330,-0.4375,-0.45,-3.910229547153443e-09,-3.9102295471534386e-09,-4.1359030627651384e-24
331,-0.425,-0.45,5.13253297027583e-10,5.13253297027581e-10,1.9645539548134407e-24
332,-0.4125,-0.45,-3.446669863437608e-10,-3.4466698634376216e-10,1.34416849539867e-24
333,-0.4,-0.45,4.330349705135184e-10,4.330349705135175e-10,8.788794008375919e-25
334,-0.3875,-0.45,-7.364486898307025e-10,-7.364486898307025e-10,0.0
335,-0.375,-0.45,2.900168863061857e-10,2.9001688630618656e-10,-8.788794008375919e-25
336,-0.3625,-0.45,3.305913453395224e-10,3.305913453395215e-10,9.305781891221561e-25
337,-0.35,-0.45,9.939412530024126e-11,9.939412530024154e-11,-2.8434333556510326e-25
338,-0.3375,-0.45,-7.859263268025577e-10,-7.859263268025587e-10,9.305781891221561e-25
339,-0.325,-0.45,6.415942250211946e-10,6.415942250211931e-10,1.4475660719677984e-24
340,-0.3125,-0.45,5.11806781668445e-10,5.118067816684454e-10,-3.101927297073854e-25
341,-0.3,-0.45,-2.1640765296097663e-09,-2.164076529609764e-09,-2.0679515313825692e-24
342,-0.2875,-0.45,4.3949234985396005e-10,4.39492349853958e-10,2.0679515313825692e-24
343,-0.275,-0.45,1.6398941052427893e-09,1.6398941052427926e-09,-3.308722450212111e-24
344,-0.2625,-0.45,-6.507627703834699e-09,-6.507627703834691e-09,-8.271806125530277e-24
345,-0.25,-0.45,-8.374417996686196e-10,-8.374417996686173e-10,-2.274746684520826e-24
346,-0.2375,-0.45,5.407465438113731e-09,5.40746543811371e-09,2.0679515313825692e-23
347,-0.22499999999999998,-0.45,-7.783263353390891e-09,-7.783263353390907e-09,1.6543612251060553e-23
348,-0.21250000000000002,-0.45,-1.851041973328876e-09,-1.8510419733288688e-09,-7.237830359838992e-24
349,-0.2,-0.45,1.1504903876206673e-08,1.1504903876206663e-08,9.926167350636332e-24
350,-0.1875,-0.45,-6.590961141856462e-09,-6.590961141856469e-09,6.617444900424222e-24
351,-0.175,-0.45,-3.9574689615769585e-09,-3.95746896157695e-09,-8.271806125530277e-24
352,-0.16249999999999998,-0.45,1.8853680232958262e-08,1.8853680232958213e-08,4.963083675318166e-23
353,-0.15000000000000002,-0.45,-3.382576174120515e-09,-3.3825761741205016e-09,-1.3234889800848443e-23
354,-0.1375,-0.45,-2.965145686395445e-08,-2.9651456863954407e-08,-4.301339185275744e-23
355,-0.125,-0.45,-4.405163805678027e-09,-4.405163805677981e-09,-4.632211430296955e-23
356,-0.11249999999999999,-0.45,7.125135668146543e-09,7.1251356681465e-09,4.301339185275744e-23
357,-0.09999999999999998,-0.45,-2.8583676791907708e-08,-2.85836767919077e-08,-6.617444900424222e-24
358,-0.08750000000000002,-0.45,-3.672091871897117e-10,-3.6720918718967695e-10,-3.474158572722716e-23
359,-0.07500000000000001,-0.45,2.0819030950294786e-08,2.0819030950294806e-08,-1.9852334701272664e-23
360,-0.0625,-0.45,-1.971845675637851e-08,-1.9718456756378612e-08,1.0257039595657543e-22
361,-0.04999999999999999,-0.45,1.0846588740536427e-08,1.0846588740536288e-08,1.3896634290890865e-22
362,-0.03749999999999998,-0.45,2.8481213498196993e-08,2.8481213498196924e-08,6.948317145445432e-23
363,-0.025000000000000022,-0.45,-1.4154425072645531e-08,-1.4154425072645505e-08,-2.6469779601696886e-23
364,-0.012500000000000011,-0.45,-1.1233652035340267e-09,-1.1233652035339374e-09,-8.933550615572699e-23
365,0.0,-0.45,1.998027950164505e-08,1.9980279501645122e-08,-7.279189390466644e-23
366,0.012499999999999956,-0.45,-1.0915296789918552e-08,-1.0915296789918474e-08,-7.77549775799846e-23
367,0.025000000000000022,-0.45,-1.2491205065675181e-08,-1.2491205065675272e-08,9.098986738083304e-23
368,0.03749999999999998,-0.45,1.7141144093802864e-08,1.7141144093802795e-08,6.948317145445432e-23
369,0.050000000000000044,-0.45,-1.1495259974877613e-08,-1.1495259974877472e-08,-1.406207041340147e-22
370,0.0625,-0.45,-1.0221268543245602e-08,-1.0221268543245575e-08,-2.6469779601696886e-23
371,0.07499999999999996,-0.45,1.9311893864593095e-08,1.9311893864593214e-08,-1.1911400820763599e-22
372,0.08750000000000002,-0.45,-3.692543021085365e-09,-3.6925430210855715e-09,2.063815628319804e-22
373,0.09999999999999998,-0.45,-5.886275095299937e-09,-5.886275095300087e-09,1.49719690872098e-22
374,0.11250000000000004,-0.45,2.1876850657643093e-08,2.1876850657642945e-08,1.4889251025954498e-22
375,0.125,-0.45,-4.1832851664873235e-09,-4.1832851664876055e-09,2.8206858888058244e-22
376,0.13749999999999996,-0.45,-8.537480083093204e-09,-8.537480083093543e-09,3.3914405114674135e-22
377,0.15000000000000002,-0.45,1.4696916602921416e-08,1.4696916602921773e-08,-3.5734202462290796e-22
378,0.16249999999999998,-0.45,3.7258525622763875e-09,3.725852562276457e-09,-6.948317145445432e-23
379,0.17500000000000004,-0.45,-7.110812586788635e-09,-7.1108125867884265e-09,-2.0844951436336297e-22
380,0.1875,-0.45,1.0751307274256818e-08,1.075130727425696e-08,-1.4227506535912076e-22
381,0.19999999999999996,-0.45,3.361979431900542e-09,3.3619794319006755e-09,-1.3358966892731397e-22
382,0.21250000000000002,-0.45,-7.958166449397397e-09,-7.958166449397177e-09,-2.2003004293910536e-22
383,0.22499999999999998,-0.45,5.9594975835411775e-09,5.959497583541138e-09,3.970466940254533e-23
384,0.23750000000000004,-0.45,2.8028149600690596e-09,2.8028149600690935e-09,-3.3914405114674135e-23
385,0.25,-0.45,-6.344885263805369e-09,-6.34488526380529e-09,-7.858215819253763e-23
386,0.26249999999999996,-0.45,3.1049738132701164e-09,3.1049738132699547e-09,1.617138097541169e-22
387,0.275,-0.45,2.417513844345493e-09,2.417513844345541e-09,-4.7976475528075605e-23
388,0.2875,-0.45,-3.78575366399713e-09,-3.785753663997112e-09,-1.819797347616661e-23
389,0.30000000000000004,-0.45,3.24892420131892e-10,3.248924201317979e-10,9.40917946779069e-23
390,0.3125,-0.45,4.7504491243462105e-09,4.7504491243462486e-09,-3.8050308177439273e-23
391,0.32499999999999996,-0.45,-3.1975723486965272e-09,-3.197572348696367e-09,-1.6005944852901086e-22
392,0.3375,-0.45,-1.0660874338230538e-09,-1.066087433823245e-09,1.9128551665288765e-22
393,0.35,-0.45,9.690861919528726e-09,9.690861919528753e-09,-2.6469779601696886e-23
394,0.36250000000000004,-0.45,-1.4302390217289895e-09,-1.430239021729198e-09,2.0844951436336297e-22
395,0.375,-0.45,-3.1723177481229334e-09,-3.172317748123012e-09,7.858215819253763e-23
396,0.38749999999999996,-0.45,2.238791886988187e-09,2.2387918869881546e-09,3.226004388956808e-23
397,0.4,-0.45,8.067662461499318e-10,8.067662461502293e-10,-2.974748277893826e-22
398,0.4125,-0.45,-8.747087924729311e-09,-8.747087924729265e-09,-4.632211430296955e-23
399,0.42500000000000004,-0.45,-4.958741175326501e-10,-4.958741175328602e-10,2.1010387558846903e-22
400,0.4375,-0.45,3.7598630590616036e-09,3.759863059061443e-09,1.6047303883528737e-22
401,0.44999999999999996,-0.45,-1.2114864564206194e-08,-1.2114864564206384e-08,1.9025154088719637e-22
402,0.4625,-0.45,-6.967041453026495e-09,-6.96704145302666e-09,1.6543612251060553e-22
403,0.475,-0.45,2.0899744524292542e-09,2.0899744524288034e-09,4.508134338414001e-22
404,0.48750000000000004,-0.45,-4.762271449922597e-09,-4.762271449922899e-09,3.019209235818551e-22
405,0.5,-0.45,-1.3659741461356815e-09,-1.3659741461356273e-09,-5.418033012222331e-23
406,-0.5,-0.4375,-9.319368773454018e-10,-9.319368773454037e-10,1.8611563782443123e-24
407,-0.4875,-0.4375,-9.722034735498418e-10,-9.722034735498441e-10,2.274746684520826e-24
408,-0.475,-0.4375,-2.0268762931885258e-11,-2.026876293188429e-11,-9.693522803355793e-25
409,-0.4625,-0.4375,7.44259986957759e-10,7.442599869577622e-10,-3.2053248736429822e-24
410,-0.45,-0.4375,2.815585140800703e-09,2.8155851408007076e-09,-4.549493369041652e-24
411,-0.4375,-0.4375,-3.794799709325064e-09,-3.7947997093250635e-09,-8.271806125530277e-25
412,-0.425,-0.4375,-3.0009549652107525e-10,-3.000954965210752e-10,-5.169878828456423e-26
413,-0.4125,-0.4375,1.0692355110648614e-09,1.0692355110648637e-09,-2.274746684520826e-24
414,-0.4,-0.4375,1.1779898352662992e-09,1.1779898352662992e-09,0.0
415,-0.3875,-0.4375,-6.6949403117551e-10,-6.694940311755105e-10,5.169878828456423e-25
416,-0.375,-0.4375,4.759736980509514e-10,4.759736980509521e-10,-6.203854594147708e-25
417,-0.3625,-0.4375,4.520587397518047e-10,4.5205873975180457e-10,1.550963648536927e-25
418,-0.35,-0.4375,6.149595516669831e-11,6.149595516669842e-11,-1.0339757656912846e-25
419,-0.3375,-0.4375,-3.7110697615528577e-10,-3.7110697615528557e-10,-2.0679515313825692e-25
420,-0.325,-0.4375,9.874497075764097e-10,9.874497075764097e-10,0.0
421,-0.3125,-0.4375,7.927088179824812e-10,7.92708817982481e-10,2.0679515313825692e-25
422,-0.3,-0.4375,-1.5159204291841136e-09,-1.5159204291841116e-09,-2.0679515313825692e-24
423,-0.2875,-0.4375,2.0231565089002504e-09,2.023156508900246e-09,4.549493369041652e-24
424,-0.275,-0.4375,2.192043278461693e-09,2.19204327846169e-09,2.895132143935597e-24
425,-0.2625,-0.4375,-3.290458872934475e-09,-3.290458872934476e-09,1.2407709188295415e-24
426,-0.25,-0.4375,1.5813674323482948e-09,1.5813674323482971e-09,-2.274746684520826e-24
427,-0.2375,-0.4375,4.351846482390457e-09,4.351846482390439e-09,1.819797347616661e-23
428,-0.22499999999999998,-0.4375,-5.487200570164074e-09,-5.487200570164087e-09,1.2407709188295415e-23
429,-0.21250000000000002,-0.4375,-2.293477630495098e-09,-2.2934776304951e-09,2.0679515313825692e-24
430,-0.2,-0.4375,7.594088323764742e-09,7.59408832376475e-09,-8.271806125530277e-24
431,-0.1875,-0.4375,-2.3596897297195915e-09,-2.3596897297195915e-09,0.0
432,-0.175,-0.4375,-9.937000669380232e-09,-9.937000669380197e-09,-3.474158572722716e-23
433,-0.16249999999999998,-0.4375,8.027939797934948e-09,8.027939797934912e-09,3.639594695233322e-23
434,-0.15000000000000002,-0.4375,7.141168587540564e-10,7.141168587540222e-10,3.422459784438152e-23
435,-0.1375,-0.4375,-9.868635348796865e-09,-9.868635348796867e-09,1.6543612251060553e-24
436,-0.125,-0.4375,1.0114368339237534e-08,1.0114368339237632e-08,-9.760731228125727e-23
437,-0.11249999999999999,-0.4375,8.079602315845539e-09,8.079602315845524e-09,1.4889251025954498e-23
438,-0.09999999999999998,-0.4375,-1.2620939595937053e-08,-1.2620939595937066e-08,1.3234889800848443e-23
439,-0.08750000000000002,-0.4375,1.908709977904048e-09,1.9087099779039992e-09,4.880365614062863e-23
440,-0.07500000000000001,-0.4375,1.688749660064444e-08,1.6887496600644463e-08,-2.3161057151484775e-23
441,-0.0625,-0.4375,-9.07540397597251e-09,-9.075403975972509e-09,-1.6543612251060553e-24
442,-0.04999999999999999,-0.4375,-4.894497724205911e-09,-4.894497724205829e-09,-8.189088064274974e-23
443,-0.03749999999999998,-0.4375,1.891310738207938e-08,1.8913107382079327e-08,5.293955920339377e-23
444,-0.025000000000000022,-0.4375,-7.54489741256262e-09,-7.544897412562663e-09,4.301339185275744e-23
445,-0.012500000000000011,-0.4375,-1.747117349980471e-08,-1.7471173499804817e-08,1.0587911840678754e-22
446,0.0,-0.4375,6.9949643100577e-09,6.994964310057757e-09,-5.707546226615891e-23
447,0.012499999999999956,-0.4375,-1.1662013182929348e-08,-1.1662013182929278e-08,-6.948317145445432e-23
448,0.025000000000000022,-0.4375,-1.492085444167104e-08,-1.4920854441671128e-08,8.602678370551488e-23
449,0.03749999999999998,-0.4375,3.927897317002863e-08,3.9278973170028436e-08,1.9190590211230242e-22
450,0.050000000000000044,-0.4375,-8.298186636928118e-09,-8.298186636928146e-09,2.812414082680294e-23
451,0.0625,-0.4375,-4.9136820961749115e-08,-4.9136820961749155e-08,3.970466940254533e-23
452,0.07499999999999996,-0.4375,3.419096454950232e-08,3.4190964549502255e-08,6.617444900424221e-23
453,0.08750000000000002,-0.4375,-8.446754917297431e-09,-8.446754917297426e-09,-4.963083675318166e-24
454,0.09999999999999998,-0.4375,-5.076080115397482e-08,-5.076080115397497e-08,1.522012327097571e-22
455,0.11250000000000004,-0.4375,2.889823980387219e-08,2.8898239803872117e-08,7.279189390466644e-23
456,0.125,-0.4375,-5.684685349347023e-09,-5.684685349347185e-09,1.6212740006039342e-22
457,0.13749999999999996,-0.4375,-7.547792987424816e-09,-7.54779298742479e-09,-2.6469779601696886e-23
458,0.15000000000000002,-0.4375,4.787161876348073e-09,4.787161876348248e-09,-1.7536228986124187e-22
459,0.16249999999999998,-0.4375,-2.452173587967146e-09,-2.4521735879671336e-09,-1.2407709188295415e-23
460,0.17500000000000004,-0.4375,-2.1183895356920867e-08,-2.1183895356920754e-08,-1.1249656330721176e-22
461,0.1875,-0.4375,-8.666294049872917e-10,-8.666294049874834e-10,1.9169910695916416e-22
462,0.19999999999999996,-0.4375,2.541540562612303e-09,2.5415405626125473e-09,-2.444318710094197e-22
463,0.21250000000000002,-0.4375,-1.4725653348732498e-08,-1.472565334873223e-08,-2.6800651846718097e-22
464,0.22499999999999998,-0.4375,-1.0926495895034248e-09,-1.0926495895034211e-09,-3.7223127564886245e-24
465,0.23750000000000004,-0.4375,2.7575485853491646e-09,2.7575485853490393e-09,1.253178628017837e-22
466,0.25,-0.4375,-1.0705025005179898e-08,-1.0705025005179986e-08,8.768114493062093e-23
467,0.26249999999999996,-0.4375,1.201220692104549e-09,1.2012206921046116e-09,-6.265893140089185e-23
468,0.275,-0.4375,2.8193728894597884e-09,2.819372889459939e-09,-1.5054687148465104e-22
469,0.2875,-0.4375,-8.595303211700128e-09,-8.595303211700085e-09,-4.301339185275744e-23
470,0.30000000000000004,-0.4375,9.405632158654314e-10,9.405632158653904e-10,4.094544032137487e-23
471,0.3125,-0.4375,3.4059239057044143e-09,3.4059239057047112e-09,-2.9695783990653694e-22
472,0.32499999999999996,-0.4375,-4.697019887416429e-09,-4.697019887416505e-09,7.610061635487855e-23
473,0.3375,-0.4375,-1.8388840699289724e-09,-1.8388840699289323e-09,-4.011825970882184e-23
474,0.35,-0.4375,3.5427508655617007e-09,3.54275086556197e-09,-2.692472893860105e-22
475,0.36250000000000004,-0.4375,-1.0153157242179781e-09,-1.0153157242183683e-09,3.902224539718908e-22
476,0.375,-0.4375,-4.32422296826744e-09,-4.324222968267235e-09,-2.0514079191315086e-22
477,0.38749999999999996,-0.4375,4.46085790600313e-09,4.460857906003067e-09,6.28657265540301e-23
478,0.4,-0.4375,2.650117142068801e-09,2.650117142068989e-09,-1.8776999904953728e-22
479,0.4125,-0.4375,-4.292168463416249e-09,-4.29216846341653e-09,2.812414082680294e-22
480,0.42500000000000004,-0.4375,5.105571014952936e-09,5.105571014952744e-09,1.9190590211230242e-22
481,0.4375,-0.4375,9.313090566647103e-09,9.313090566647162e-09,-5.955700410381799e-23
482,0.44999999999999996,-0.4375,-4.118561940560348e-09,-4.11856194056033e-09,-1.737079286361358e-23
483,0.4625,-0.4375,2.396389596683041e-09,2.3963895966828797e-09,1.613002194478404e-22
484,0.475,-0.4375,7.3203629184217095e-09,7.320362918421571e-09,1.3813916229635562e-22
485,0.48750000000000004,-0.4375,-7.632882853370549e-10,-7.632882853365479e-10,-5.069583179184368e-22
486,0.5,-0.4375,-2.8234915898531833e-09,-2.823491589853125e-09,-5.831623318498845e-23
487,-0.5,-0.425,-8.962769865837277e-10,-8.962769865837268e-10,-9.305781891221561e-25
488,-0.4875,-0.425,-9.564273466546237e-10,-9.564273466546198e-10,-3.9291079096268815e-24
489,-0.475,-0.425,1.0236235967641147e-09,1.0236235967641138e-09,8.271806125530277e-25
490,-0.4625,-0.425,1.1723576808783772e-09,1.1723576808783805e-09,-3.308722450212111e-24
