node,x,y,F1_phase_residual,F1_phase_residual_abs
2089,0.2875,-0.1875,4.0013315381332694e-10,4.0013315381332694e-10
2090,0.30000000000000004,-0.1875,6.800185019854576e-09,6.800185019854576e-09
2091,0.3125,-0.1875,6.724852847583838e-09,6.724852847583838e-09
2092,0.32499999999999996,-0.1875,-5.939128930974983e-09,5.939128930974983e-09
2093,0.3375,-0.1875,6.109935334919364e-09,6.109935334919364e-09
2094,0.35,-0.1875,-1.3435315757601046e-09,1.3435315757601046e-09
2095,0.36250000000000004,-0.1875,7.034791300063842e-09,7.034791300063842e-09
2096,0.375,-0.1875,2.9716918392874638e-09,2.9716918392874638e-09
2097,0.38749999999999996,-0.1875,-4.205834961768235e-09,4.205834961768235e-09
2098,0.4,-0.1875,1.1284785315183767e-09,1.1284785315183767e-09
2099,0.4125,-0.1875,-7.177554000016386e-10,7.177554000016386e-10
2100,0.42500000000000004,-0.1875,-1.0269230415142436e-08,1.0269230415142436e-08
2101,0.4375,-0.1875,-6.300653702994271e-09,6.300653702994271e-09
2102,0.44999999999999996,-0.1875,-1.5176443526157308e-08,1.5176443526157308e-08
2103,0.4625,-0.1875,-1.6788451233638192e-08,1.6788451233638192e-08
2104,0.475,-0.1875,-2.282129414490149e-08,2.282129414490149e-08
2105,0.48750000000000004,-0.1875,-8.677528877602641e-09,8.677528877602641e-09
2106,0.5,-0.1875,8.043008655807054e-11,8.043008655807054e-11
2107,-0.5,-0.175,1.0196785584807417e-10,1.0196785584807417e-10
2108,-0.4875,-0.175,9.088224231855846e-10,9.088224231855846e-10
2109,-0.475,-0.175,7.614186615632543e-10,7.614186615632543e-10
2110,-0.4625,-0.175,1.8164782706056797e-09,1.8164782706056797e-09
2111,-0.45,-0.175,1.1503230698573355e-10,1.1503230698573355e-10
2112,-0.4375,-0.175,8.096507874079573e-10,8.096507874079573e-10
2113,-0.425,-0.175,-1.3672216502162433e-10,1.3672216502162433e-10
2114,-0.4125,-0.175,5.3004424333845435e-11,5.3004424333845435e-11
2115,-0.4,-0.175,2.8442506630252467e-11,2.8442506630252467e-11
2116,-0.3875,-0.175,-1.290446375354973e-10,1.290446375354973e-10
2117,-0.375,-0.175,-1.3709671356139903e-10,1.3709671356139903e-10
2118,-0.3625,-0.175,2.770852830957602e-10,2.770852830957602e-10
2119,-0.35,-0.175,5.0461568682386007e-11,5.0461568682386007e-11
2120,-0.3375,-0.175,-2.159011221062442e-10,2.159011221062442e-10
2121,-0.325,-0.175,1.8671846747890077e-10,1.8671846747890077e-10
2122,-0.3125,-0.175,-1.6977190643298118e-10,1.6977190643298118e-10
2123,-0.3,-0.175,-4.313854667471474e-10,4.313854667471474e-10
2124,-0.2875,-0.175,4.646231754406256e-11,4.646231754406256e-11
2125,-0.275,-0.175,-1.4052866259982953e-10,1.4052866259982953e-10
2126,-0.2625,-0.175,5.034191031895748e-10,5.034191031895748e-10
2127,-0.25,-0.175,6.015661753276733e-10,6.015661753276733e-10
2128,-0.2375,-0.175,-1.3688170555658853e-10,1.3688170555658853e-10
2129,-0.22499999999999998,-0.175,-2.984431604766798e-09,2.984431604766798e-09
2130,-0.21250000000000002,-0.175,3.3144044548290976e-09,3.3144044548290976e-09
2131,-0.2,-0.175,-1.3059982322837402e-09,1.3059982322837402e-09
2132,-0.1875,-0.175,8.178837775948114e-09,8.178837775948114e-09
2133,-0.175,-0.175,2.428101584660346e-09,2.428101584660346e-09
2134,-0.16249999999999998,-0.175,8.402943672881161e-09,8.402943672881161e-09
2135,-0.15000000000000002,-0.175,-1.4060542130057988e-09,1.4060542130057988e-09
2136,-0.1375,-0.175,-2.4651552703576295e-08,2.4651552703576295e-08
2137,-0.125,-0.175,2.2751042287237683e-08,2.2751042287237683e-08
2138,-0.11249999999999999,-0.175,-1.2800384889847934e-08,1.2800384889847934e-08
2139,-0.09999999999999998,-0.175,-3.059058670187085e-08,3.059058670187085e-08
2140,-0.08750000000000002,-0.175,3.204598497703362e-08,3.204598497703362e-08
2141,-0.07500000000000001,-0.175,2.4354484961877436e-08,2.4354484961877436e-08
2142,-0.0625,-0.175,3.125310567062427e-08,3.125310567062427e-08
2143,-0.04999999999999999,-0.175,-3.68049314358953e-08,3.68049314358953e-08
2144,-0.03749999999999998,-0.175,-7.519396071862866e-08,7.519396071862866e-08
2145,-0.025000000000000022,-0.175,5.6042171068026385e-08,5.6042171068026385e-08
2146,-0.012500000000000011,-0.175,-1.4783029311930577e-09,1.4783029311930577e-09
2147,0.0,-0.175,-1.8565074521175215e-08,1.8565074521175215e-08
2148,0.012499999999999956,-0.175,-3.315808276410792e-08,3.315808276410792e-08
2149,0.025000000000000022,-0.175,6.904654028438574e-08,6.904654028438574e-08
2150,0.03749999999999998,-0.175,1.2477725351285917e-08,1.2477725351285917e-08
2151,0.050000000000000044,-0.175,-1.5619455240772548e-08,1.5619455240772548e-08
2152,0.0625,-0.175,-8.808336494002515e-09,8.808336494002515e-09
2153,0.07499999999999996,-0.175,6.187829631489032e-09,6.187829631489032e-09
2154,0.08750000000000002,-0.175,-8.162187520385252e-09,8.162187520385252e-09
2155,0.09999999999999998,-0.175,-3.882417981328071e-09,3.882417981328071e-09
2156,0.11250000000000004,-0.175,-8.93754339959983e-09,8.93754339959983e-09
2157,0.125,-0.175,8.292798547764226e-09,8.292798547764226e-09
2158,0.13749999999999996,-0.175,4.398878026592275e-09,4.398878026592275e-09
2159,0.15000000000000002,-0.175,-6.623429972346463e-09,6.623429972346463e-09
2160,0.16249999999999998,-0.175,2.2272219717919267e-09,2.2272219717919267e-09
2161,0.17500000000000004,-0.175,-5.760866637048523e-09,5.760866637048523e-09
2162,0.1875,-0.175,1.1296204231550293e-09,1.1296204231550293e-09
2163,0.19999999999999996,-0.175,5.846597024029178e-09,5.846597024029178e-09
2164,0.21250000000000002,-0.175,-2.554992121915273e-09,2.554992121915273e-09
2165,0.22499999999999998,-0.175,4.298209489790442e-09,4.298209489790442e-09
2166,0.23750000000000004,-0.175,-5.804542781706649e-10,5.804542781706649e-10
2167,0.25,-0.175,-2.5744523392252734e-09,2.5744523392252734e-09
2168,0.26249999999999996,-0.175,6.486970800837785e-09,6.486970800837785e-09
2169,0.275,-0.175,-7.630395749275838e-11,7.630395749275838e-11
2170,0.2875,-0.175,-6.840757421805954e-09,6.840757421805954e-09
2171,0.30000000000000004,-0.175,-4.245964572439562e-09,4.245964572439562e-09
2172,0.3125,-0.175,-2.6069749986187445e-09,2.6069749986187445e-09
2173,0.32499999999999996,-0.175,-8.056086468308112e-10,8.056086468308112e-10
2174,0.3375,-0.175,5.318584863507085e-09,5.318584863507085e-09
2175,0.35,-0.175,-2.01462508915997e-09,2.01462508915997e-09
2176,0.36250000000000004,-0.175,8.395643310436943e-10,8.395643310436943e-10
2177,0.375,-0.175,3.7228413589392093e-09,3.7228413589392093e-09
2178,0.38749999999999996,-0.175,7.878434790169856e-10,7.878434790169856e-10
2179,0.4,-0.175,-4.511866753694576e-09,4.511866753694576e-09
2180,0.4125,-0.175,6.0452501437856055e-09,6.0452501437856055e-09
2181,0.42500000000000004,-0.175,3.5686217080157215e-09,3.5686217080157215e-09
2182,0.4375,-0.175,1.1970200444470439e-08,1.1970200444470439e-08
2183,0.44999999999999996,-0.175,2.6937757795867575e-09,2.6937757795867575e-09
2184,0.4625,-0.175,8.4889725970524e-09,8.4889725970524e-09
2185,0.475,-0.175,-5.536018496202413e-09,5.536018496202413e-09
2186,0.48750000000000004,-0.175,-3.103626712062034e-09,3.103626712062034e-09
2187,0.5,-0.175,5.0611518002063115e-09,5.0611518002063115e-09
2188,-0.5,-0.16249999999999998,3.198104616710726e-12,3.198104616710726e-12
2189,-0.4875,-0.16249999999999998,-3.601343541986834e-10,3.601343541986834e-10
2190,-0.475,-0.16249999999999998,-1.5158073989714656e-09,1.5158073989714656e-09
2191,-0.4625,-0.16249999999999998,-1.0344069536214989e-09,1.0344069536214989e-09
2192,-0.45,-0.16249999999999998,-9.049540495149912e-10,9.049540495149912e-10
2193,-0.4375,-0.16249999999999998,-5.063991470208175e-10,5.063991470208175e-10
2194,-0.425,-0.16249999999999998,-3.0785016610389945e-10,3.0785016610389945e-10
2195,-0.4125,-0.16249999999999998,-1.468029397150343e-10,1.468029397150343e-10
2196,-0.4,-0.16249999999999998,4.86244557821553e-11,4.86244557821553e-11
2197,-0.3875,-0.16249999999999998,-1.3096850668454062e-10,1.3096850668454062e-10
2198,-0.375,-0.16249999999999998,-7.806005927077149e-11,7.806005927077149e-11
2199,-0.3625,-0.16249999999999998,1.318070260496125e-10,1.318070260496125e-10
2200,-0.35,-0.16249999999999998,1.3969260359249186e-10,1.3969260359249186e-10
2201,-0.3375,-0.16249999999999998,-3.1486288179206234e-10,3.1486288179206234e-10
2202,-0.325,-0.16249999999999998,-1.0828423042562384e-10,1.0828423042562384e-10
2203,-0.3125,-0.16249999999999998,2.53674426943546e-10,2.53674426943546e-10
2204,-0.3,-0.16249999999999998,-2.347049276134205e-10,2.347049276134205e-10
2205,-0.2875,-0.16249999999999998,8.695961263765398e-11,8.695961263765398e-11
2206,-0.275,-0.16249999999999998,-6.676029893182825e-11,6.676029893182825e-11
2207,-0.2625,-0.16249999999999998,-1.2755728407382394e-10,1.2755728407382394e-10
2208,-0.25,-0.16249999999999998,-7.875961039603968e-11,7.875961039603968e-11
2209,-0.2375,-0.16249999999999998,1.9110809670028574e-09,1.9110809670028574e-09
2210,-0.22499999999999998,-0.16249999999999998,-3.562860851013285e-10,3.562860851013285e-10
2211,-0.21250000000000002,-0.16249999999999998,-1.3739946436187176e-09,1.3739946436187176e-09
2212,-0.2,-0.16249999999999998,-3.0910927478943625e-09,3.0910927478943625e-09
2213,-0.1875,-0.16249999999999998,-4.062642486230709e-09,4.062642486230709e-09
2214,-0.175,-0.16249999999999998,-7.89155944664928e-09,7.89155944664928e-09
2215,-0.16249999999999998,-0.16249999999999998,1.7453593916123944e-08,1.7453593916123944e-08
2216,-0.15000000000000002,-0.16249999999999998,-4.394630345923262e-09,4.394630345923262e-09
2217,-0.1375,-0.16249999999999998,4.13186085003163e-09,4.13186085003163e-09
2218,-0.125,-0.16249999999999998,-9.01230844090962e-09,9.01230844090962e-09
2219,-0.11249999999999999,-0.16249999999999998,1.833840471915323e-08,1.833840471915323e-08
2220,-0.09999999999999998,-0.16249999999999998,-2.4770231111455123e-08,2.4770231111455123e-08
2221,-0.08750000000000002,-0.16249999999999998,2.877009085819839e-08,2.877009085819839e-08
2222,-0.07500000000000001,-0.16249999999999998,-1.6791410117408805e-08,1.6791410117408805e-08
2223,-0.0625,-0.16249999999999998,-5.4033087386870635e-08,5.4033087386870635e-08
2224,-0.04999999999999999,-0.16249999999999998,5.325460488834989e-08,5.325460488834989e-08
2225,-0.03749999999999998,-0.16249999999999998,2.0388835866872532e-08,2.0388835866872532e-08
2226,-0.025000000000000022,-0.16249999999999998,1.2223525440893887e-08,1.2223525440893887e-08
2227,-0.012500000000000011,-0.16249999999999998,-4.301816635606769e-08,4.301816635606769e-08
2228,0.0,-0.16249999999999998,8.39684407389197e-08,8.39684407389197e-08
2229,0.012499999999999956,-0.16249999999999998,2.366820452288962e-08,2.366820452288962e-08
2230,0.025000000000000022,-0.16249999999999998,-6.142470322731268e-08,6.142470322731268e-08
2231,0.03749999999999998,-0.16249999999999998,-5.938171431032385e-09,5.938171431032385e-09
2232,0.050000000000000044,-0.16249999999999998,9.645468522813314e-09,9.645468522813314e-09
2233,0.0625,-0.16249999999999998,-1.2073912381064656e-08,1.2073912381064656e-08
2234,0.07499999999999996,-0.16249999999999998,-1.483387658678872e-08,1.483387658678872e-08
2235,0.08750000000000002,-0.16249999999999998,1.690577246619014e-08,1.690577246619014e-08
2236,0.09999999999999998,-0.16249999999999998,-1.866107392156513e-09,1.866107392156513e-09
2237,0.11250000000000004,-0.16249999999999998,-1.3719576491620793e-08,1.3719576491620793e-08
2238,0.125,-0.16249999999999998,9.043648597125124e-09,9.043648597125124e-09
2239,0.13749999999999996,-0.16249999999999998,-1.64216184843963e-09,1.64216184843963e-09
2240,0.15000000000000002,-0.16249999999999998,-3.037003078033573e-09,3.037003078033573e-09
2241,0.16249999999999998,-0.16249999999999998,4.7508730629020496e-09,4.7508730629020496e-09
2242,0.17500000000000004,-0.16249999999999998,5.879977171339273e-10,5.879977171339273e-10
2243,0.1875,-0.16249999999999998,-3.4498548971633346e-09,3.4498548971633346e-09
2244,0.19999999999999996,-0.16249999999999998,-8.975163947704314e-09,8.975163947704314e-09
2245,0.21250000000000002,-0.16249999999999998,1.7320291886754367e-09,1.7320291886754367e-09
2246,0.22499999999999998,-0.16249999999999998,2.2212336400480806e-09,2.2212336400480806e-09
2247,0.23750000000000004,-0.16249999999999998,-7.387305646031546e-09,7.387305646031546e-09
2248,0.25,-0.16249999999999998,4.5400439969859817e-10,4.5400439969859817e-10
2249,0.26249999999999996,-0.16249999999999998,4.0890543918434576e-09,4.0890543918434576e-09
2250,0.275,-0.16249999999999998,1.2729986852707142e-09,1.2729986852707142e-09
2251,0.2875,-0.16249999999999998,-4.1006171087846616e-09,4.1006171087846616e-09
2252,0.30000000000000004,-0.16249999999999998,1.0644956561752849e-08,1.0644956561752849e-08
2253,0.3125,-0.16249999999999998,-2.0301260885842928e-10,2.0301260885842928e-10
2254,0.32499999999999996,-0.16249999999999998,-9.032411546977941e-09,9.032411546977941e-09
2255,0.3375,-0.16249999999999998,1.8905601247237975e-10,1.8905601247237975e-10
2256,0.35,-0.16249999999999998,-4.355249570076473e-09,4.355249570076473e-09
2257,0.36250000000000004,-0.16249999999999998,-3.3821512715257347e-09,3.3821512715257347e-09
2258,0.375,-0.16249999999999998,-6.2544459290709375e-09,6.2544459290709375e-09
2259,0.38749999999999996,-0.16249999999999998,-1.2568192925722324e-09,1.2568192925722324e-09
2260,0.4,-0.16249999999999998,1.4351654561108414e-09,1.4351654561108414e-09
2261,0.4125,-0.16249999999999998,-9.67705926157715e-09,9.67705926157715e-09
2262,0.42500000000000004,-0.16249999999999998,5.052949139846036e-09,5.052949139846036e-09
2263,0.4375,-0.16249999999999998,-8.653198472774909e-09,8.653198472774909e-09
2264,0.44999999999999996,-0.16249999999999998,-7.313297524095251e-10,7.313297524095251e-10
2265,0.4625,-0.16249999999999998,1.8629365214236313e-08,1.8629365214236313e-08
2266,0.475,-0.16249999999999998,1.7674117891165327e-08,1.7674117891165327e-08
2267,0.48750000000000004,-0.16249999999999998,9.285843315336202e-09,9.285843315336202e-09
2268,0.5,-0.16249999999999998,1.1727443438748462e-09,1.1727443438748462e-09
2269,-0.5,-0.15000000000000002,2.4510301596377595e-10,2.4510301596377595e-10
2270,-0.4875,-0.15000000000000002,-1.9035889719627652e-10,1.9035889719627652e-10
2271,-0.475,-0.15000000000000002,-1.1140772378339577e-10,1.1140772378339577e-10
2272,-0.4625,-0.15000000000000002,2.5551906573304077e-10,2.5551906573304077e-10
2273,-0.45,-0.15000000000000002,-9.143986982309065e-11,9.143986982309065e-11
2274,-0.4375,-0.15000000000000002,1.1084421314389626e-10,1.1084421314389626e-10
2275,-0.425,-0.15000000000000002,1.26868208197097e-10,1.26868208197097e-10
2276,-0.4125,-0.15000000000000002,-4.2227900512544665e-11,4.2227900512544665e-11
2277,-0.4,-0.15000000000000002,2.6716319955450893e-10,2.6716319955450893e-10
2278,-0.3875,-0.15000000000000002,-6.115149068600219e-11,6.115149068600219e-11
2279,-0.375,-0.15000000000000002,-4.7000613380629e-11,4.7000613380629e-11
2280,-0.3625,-0.15000000000000002,-6.325315381102866e-11,6.325315381102866e-11
2281,-0.35,-0.15000000000000002,1.1073245050404932e-10,1.1073245050404932e-10
2282,-0.3375,-0.15000000000000002,-1.739637934105688e-10,1.739637934105688e-10
2283,-0.325,-0.15000000000000002,-3.2394091398645163e-10,3.2394091398645163e-10
2284,-0.3125,-0.15000000000000002,3.060080299416206e-10,3.060080299416206e-10
2285,-0.3,-0.15000000000000002,-4.883298613848267e-10,4.883298613848267e-10
2286,-0.2875,-0.15000000000000002,-1.1324977442639175e-10,1.1324977442639175e-10
2287,-0.275,-0.15000000000000002,-4.6109861034828905e-10,4.6109861034828905e-10
2288,-0.2625,-0.15000000000000002,-1.8482997051207455e-10,1.8482997051207455e-10
2289,-0.25,-0.15000000000000002,-3.758481669122964e-10,3.758481669122964e-10
2290,-0.2375,-0.15000000000000002,4.281657110434204e-10,4.281657110434204e-10
2291,-0.22499999999999998,-0.15000000000000002,-3.510349619486341e-10,3.510349619486341e-10
2292,-0.21250000000000002,-0.15000000000000002,3.4228621747065603e-09,3.4228621747065603e-09
2293,-0.2,-0.15000000000000002,1.2274442426047333e-10,1.2274442426047333e-10
2294,-0.1875,-0.15000000000000002,5.290689445953204e-09,5.290689445953204e-09
2295,-0.175,-0.15000000000000002,-5.726889404122086e-09,5.726889404122086e-09
2296,-0.16249999999999998,-0.15000000000000002,4.799753965244773e-09,4.799753965244773e-09
2297,-0.15000000000000002,-0.15000000000000002,-1.0189432670729132e-08,1.0189432670729132e-08
2298,-0.1375,-0.15000000000000002,9.768993623450642e-09,9.768993623450642e-09
2299,-0.125,-0.15000000000000002,-2.0879324069329453e-08,2.0879324069329453e-08
2300,-0.11249999999999999,-0.15000000000000002,3.2884739718004206e-08,3.2884739718004206e-08
2301,-0.09999999999999998,-0.15000000000000002,1.1238440572354722e-08,1.1238440572354722e-08
2302,-0.08750000000000002,-0.15000000000000002,-3.4858107035655837e-08,3.4858107035655837e-08
2303,-0.07500000000000001,-0.15000000000000002,4.449639056717098e-08,4.449639056717098e-08
2304,-0.0625,-0.15000000000000002,-2.684726556044341e-08,2.684726556044341e-08
2305,-0.04999999999999999,-0.15000000000000002,3.750775136645575e-08,3.750775136645575e-08
2306,-0.03749999999999998,-0.15000000000000002,-4.118232996185871e-08,4.118232996185871e-08
2307,-0.025000000000000022,-0.15000000000000002,-1.7233504901130766e-08,1.7233504901130766e-08
2308,-0.012500000000000011,-0.15000000000000002,3.614288780178624e-08,3.614288780178624e-08
2309,0.0,-0.15000000000000002,-7.181951028178166e-08,7.181951028178166e-08
2310,0.012499999999999956,-0.15000000000000002,3.233106295955448e-08,3.233106295955448e-08
2311,0.025000000000000022,-0.15000000000000002,-1.9645160248674123e-08,1.9645160248674123e-08
2312,0.03749999999999998,-0.15000000000000002,5.76077756302658e-08,5.76077756302658e-08
2313,0.050000000000000044,-0.15000000000000002,-2.900482645110962e-08,2.900482645110962e-08
2314,0.0625,-0.15000000000000002,1.6089535543587385e-08,1.6089535543587385e-08
2315,0.07499999999999996,-0.15000000000000002,-1.0261141760663288e-08,1.0261141760663288e-08
2316,0.08750000000000002,-0.15000000000000002,5.121772336012378e-09,5.121772336012378e-09
2317,0.09999999999999998,-0.15000000000000002,-1.151666864748705e-08,1.151666864748705e-08
2318,0.11250000000000004,-0.15000000000000002,2.653672025284308e-10,2.653672025284308e-10
2319,0.125,-0.15000000000000002,1.1742822064453716e-09,1.1742822064453716e-09
2320,0.13749999999999996,-0.15000000000000002,-1.3405145658051755e-08,1.3405145658051755e-08
2321,0.15000000000000002,-0.15000000000000002,-2.896430448947032e-09,2.896430448947032e-09
2322,0.16249999999999998,-0.15000000000000002,-4.804844243477562e-10,4.804844243477562e-10
2323,0.17500000000000004,-0.15000000000000002,-1.4162624142724876e-09,1.4162624142724876e-09
2324,0.1875,-0.15000000000000002,5.217741919053701e-09,5.217741919053701e-09
2325,0.19999999999999996,-0.15000000000000002,4.275409845217006e-09,4.275409845217006e-09
2326,0.21250000000000002,-0.15000000000000002,2.900478233100954e-09,2.900478233100954e-09
2327,0.22499999999999998,-0.15000000000000002,-2.216713597659327e-09,2.216713597659327e-09
2328,0.23750000000000004,-0.15000000000000002,5.143915533137399e-09,5.143915533137399e-09
2329,0.25,-0.15000000000000002,-2.0795752280249545e-10,2.0795752280249545e-10
2330,0.26249999999999996,-0.15000000000000002,3.0036415676506234e-09,3.0036415676506234e-09
2331,0.275,-0.15000000000000002,3.1585880930906515e-09,3.1585880930906515e-09
