element,integration_point,odb_integration_point,uel_integration_point,left,right,sdv15_delta,sdv16_delta 
638,1,1,1,F1_equilibrated,F3_release_last,0.00014229976312658474,2.553758381604234e-06
638,2,2,2,F1_equilibrated,F3_release_last,9.748992468834768e-05,0.0
638,3,4,3,F1_equilibrated,F3_release_last,6.447680367300049e-05,0.0
638,4,3,4,F1_equilibrated,F3_release_last,9.020209570293272e-05,1.5937247027780765e-06
639,1,1,1,F1_equilibrated,F3_release_last,0.00011678276975697101,0.0
639,2,2,2,F1_equilibrated,F3_release_last,0.00021430164114523767,1.3886406195212945e-05
639,3,4,3,F1_equilibrated,F3_release_last,0.000175026099061509,1.5020434971126746e-05
639,4,3,4,F1_equilibrated,F3_release_last,8.720532687170497e-05,1.461734532088926e-06
640,1,1,1,F1_equilibrated,F3_release_last,0.00026436333470918755,2.38000624426546e-05
640,2,2,2,F1_equilibrated,F3_release_last,0.00030361555365056823,3.784632803057429e-05
640,3,4,3,F1_equilibrated,F3_release_last,0.0003028502090853171,4.7287631328532444e-05
640,4,3,4,F1_equilibrated,F3_release_last,0.0002328079711025506,2.767373385946948e-05
641,1,1,1,F1_equilibrated,F3_release_last,7.063684151199768e-05,8.157647805890768e-06
641,2,2,2,F1_equilibrated,F3_release_last,5.6641040175141224e-05,5.064320063613251e-06
641,3,4,3,F1_equilibrated,F3_release_last,5.2644075884859234e-05,5.080488017371643e-06
641,4,3,4,F1_equilibrated,F3_release_last,6.74953331634268e-05,8.153466959717572e-06
642,1,1,1,F1_equilibrated,F3_release_last,4.235645231292714e-05,1.7442194793879405e-06
642,2,2,2,F1_equilibrated,F3_release_last,1.7326033845033292e-05,0.0
642,3,4,3,F1_equilibrated,F3_release_last,1.6067774840496703e-05,0.0
642,4,3,4,F1_equilibrated,F3_release_last,3.886410316352568e-05,1.6671190891832943e-06
643,1,1,1,F1_equilibrated,F3_release_last,8.884103220662017e-06,0.0
643,2,2,2,F1_equilibrated,F3_release_last,1.0850738308802298e-05,0.0
643,3,4,3,F1_equilibrated,F3_release_last,1.0577847797667197e-05,0.0
643,4,3,4,F1_equilibrated,F3_release_last,8.4884955583144e-06,0.0
644,1,1,1,F1_equilibrated,F3_release_last,1.773945846718269e-05,0.0
644,2,2,2,F1_equilibrated,F3_release_last,3.459315685086156e-05,3.5278220268750244e-06
644,3,4,3,F1_equilibrated,F3_release_last,2.7346855793133684e-05,2.8527538949146108e-06
644,4,3,4,F1_equilibrated,F3_release_last,1.5630930193162172e-05,0.0
645,1,1,1,F1_equilibrated,F3_release_last,3.1207111920015574e-05,1.9115716900040938e-06
645,2,2,2,F1_equilibrated,F3_release_last,5.102566748554465e-06,0.0
645,3,4,3,F1_equilibrated,F3_release_last,-3.0860203554929978e-06,0.0
645,4,3,4,F1_equilibrated,F3_release_last,2.233166400884826e-05,7.961008649144776e-07
646,1,1,1,F1_equilibrated,F3_release_last,-4.429291589096125e-06,0.0
646,2,2,2,F1_equilibrated,F3_release_last,-4.366267686645343e-06,0.0
646,3,4,3,F1_equilibrated,F3_release_last,1.297023082021115e-06,1.1311144341523021e-06
646,4,3,4,F1_equilibrated,F3_release_last,-8.72223540491495e-06,0.0
647,1,1,1,F1_equilibrated,F3_release_last,1.3767943321864068e-06,0.0
647,2,2,2,F1_equilibrated,F3_release_last,1.7004107656203127e-05,1.3263614936383152e-06
647,3,4,3,F1_equilibrated,F3_release_last,1.3726961924896369e-05,1.286221864173863e-06
647,4,3,4,F1_equilibrated,F3_release_last,7.312267377270986e-06,1.2715254505608834e-06
648,1,1,1,F1_equilibrated,F3_release_last,1.8925269219565382e-05,1.1069747843405637e-06
648,2,2,2,F1_equilibrated,F3_release_last,8.546666896202855e-06,7.702332720333746e-07
648,3,4,3,F1_equilibrated,F3_release_last,2.6252962603056447e-08,0.0
648,4,3,4,F1_equilibrated,F3_release_last,1.1774680246444595e-05,8.420829146333007e-07
649,1,1,1,F1_equilibrated,F3_release_last,3.309755201718413e-06,5.610507793696141e-07
649,2,2,2,F1_equilibrated,F3_release_last,-6.191512990021781e-07,0.0
649,3,4,3,F1_equilibrated,F3_release_last,1.4952734884546054e-06,0.0
649,4,3,4,F1_equilibrated,F3_release_last,-2.7281057768713775e-06,0.0
650,1,1,1,F1_equilibrated,F3_release_last,-1.9240830603468667e-06,0.0
650,2,2,2,F1_equilibrated,F3_release_last,-1.5603164320302895e-06,0.0
650,3,4,3,F1_equilibrated,F3_release_last,1.302044359362614e-06,0.0
650,4,3,4,F1_equilibrated,F3_release_last,2.5751489628346837e-06,0.0
651,1,1,1,F1_equilibrated,F3_release_last,-1.330527881702813e-06,7.29374638590278e-08
651,2,2,2,F1_equilibrated,F3_release_last,-1.0665005155271155e-06,0.0
651,3,4,3,F1_equilibrated,F3_release_last,-4.22241687330204e-07,0.0
651,4,3,4,F1_equilibrated,F3_release_last,4.988959552503298e-07,0.0
652,1,1,1,F1_equilibrated,F3_release_last,-1.2685511750532051e-06,0.0
652,2,2,2,F1_equilibrated,F3_release_last,-2.084591208757022e-06,0.0
652,3,4,3,F1_equilibrated,F3_release_last,-1.4397258670959806e-06,0.0
652,4,3,4,F1_equilibrated,F3_release_last,-9.416938390572467e-07,0.0
653,1,1,1,F1_equilibrated,F3_release_last,-8.760535393291351e-07,0.0
653,2,2,2,F1_equilibrated,F3_release_last,3.241772810112526e-06,0.0
653,3,4,3,F1_equilibrated,F3_release_last,3.0196684252565877e-06,0.0
653,4,3,4,F1_equilibrated,F3_release_last,-3.782820474459612e-07,0.0
654,1,1,1,F1_equilibrated,F3_release_last,4.436138551463308e-06,4.528449093797726e-08
654,2,2,2,F1_equilibrated,F3_release_last,3.58138009021167e-06,0.0
654,3,4,3,F1_equilibrated,F3_release_last,1.4373893545303727e-05,4.408083636606794e-07
654,4,3,4,F1_equilibrated,F3_release_last,6.972501961935993e-06,0.0
655,1,1,1,F1_equilibrated,F3_release_last,9.714720178276642e-07,0.0
655,2,2,2,F1_equilibrated,F3_release_last,-5.304170977757968e-06,0.0
655,3,4,3,F1_equilibrated,F3_release_last,-4.776255837024996e-06,0.0
655,4,3,4,F1_equilibrated,F3_release_last,1.1225823381003287e-05,0.0
656,1,1,1,F1_equilibrated,F3_release_last,-2.90185604460878e-06,0.0
656,2,2,2,F1_equilibrated,F3_release_last,9.937033404121777e-06,1.372235443688422e-07
656,3,4,3,F1_equilibrated,F3_release_last,1.1770834909911326e-05,2.9592429517053455e-07
656,4,3,4,F1_equilibrated,F3_release_last,-4.630220437988421e-06,0.0
657,1,1,1,F1_equilibrated,F3_release_last,1.0252042742127081e-05,0.0
657,2,2,2,F1_equilibrated,F3_release_last,-1.7262251903142482e-06,0.0
657,3,4,3,F1_equilibrated,F3_release_last,-5.32423445368351e-06,0.0
657,4,3,4,F1_equilibrated,F3_release_last,1.1584874414869955e-05,1.575944619841333e-06
658,1,1,1,F1_equilibrated,F3_release_last,-6.9423799361529215e-06,0.0
658,2,2,2,F1_equilibrated,F3_release_last,-9.214911789484366e-06,0.0
658,3,4,3,F1_equilibrated,F3_release_last,-1.2867268437398622e-05,0.0
658,4,3,4,F1_equilibrated,F3_release_last,-1.1876166384159318e-05,0.0
659,1,1,1,F1_equilibrated,F3_release_last,3.407213736918331e-07,0.0
659,2,2,2,F1_equilibrated,F3_release_last,2.8719728527310792e-05,5.926939163764509e-07
659,3,4,3,F1_equilibrated,F3_release_last,3.3355986116238954e-05,2.3145680088969687e-06
659,4,3,4,F1_equilibrated,F3_release_last,-7.47349702995509e-07,0.0
660,1,1,1,F1_equilibrated,F3_release_last,2.8781351794448845e-05,9.182638753544965e-07
660,2,2,2,F1_equilibrated,F3_release_last,5.707025375792482e-07,0.0
660,3,4,3,F1_equilibrated,F3_release_last,-1.1105306738459471e-05,0.0
660,4,3,4,F1_equilibrated,F3_release_last,3.058057989335013e-05,4.459585316860605e-06
661,1,1,1,F1_equilibrated,F3_release_last,-9.968040070510885e-06,0.0
661,2,2,2,F1_equilibrated,F3_release_last,-1.0549771066834456e-05,0.0
661,3,4,3,F1_equilibrated,F3_release_last,-2.0540073266361446e-05,0.0
661,4,3,4,F1_equilibrated,F3_release_last,-2.480304446915568e-05,0.0
662,1,1,1,F1_equilibrated,F3_release_last,4.8235951169140726e-06,0.0
662,2,2,2,F1_equilibrated,F3_release_last,4.7406143610600354e-05,3.284050780981936e-06
662,3,4,3,F1_equilibrated,F3_release_last,2.7689443329711604e-05,3.0517640972246965e-06
662,4,3,4,F1_equilibrated,F3_release_last,-6.474753551954416e-06,0.0
663,1,1,1,F1_equilibrated,F3_release_last,6.899090146407114e-05,5.288792460846619e-06
663,2,2,2,F1_equilibrated,F3_release_last,8.53790080951384e-05,5.880423356706521e-06
663,3,4,3,F1_equilibrated,F3_release_last,3.602330080851193e-05,3.1074683933806773e-06
663,4,3,4,F1_equilibrated,F3_release_last,3.90767626754924e-05,4.341467314701555e-06
664,1,1,1,F1_equilibrated,F3_release_last,5.947110656761689e-05,5.931191320042804e-06
664,2,2,2,F1_equilibrated,F3_release_last,-2.76987033541303e-05,0.0
664,3,4,3,F1_equilibrated,F3_release_last,-5.0198364267184555e-06,0.0
664,4,3,4,F1_equilibrated,F3_release_last,2.4207652690115544e-05,2.205453983650345e-06
665,1,1,1,F1_equilibrated,F3_release_last,-5.137935242884473e-05,0.0
665,2,2,2,F1_equilibrated,F3_release_last,-2.8906278935425956e-05,0.0
665,3,4,3,F1_equilibrated,F3_release_last,1.538320051184302e-05,0.0
665,4,3,4,F1_equilibrated,F3_release_last,-7.384341261533608e-06,0.0
666,1,1,1,F1_equilibrated,F3_release_last,-3.7153167314048306e-06,0.0
666,2,2,2,F1_equilibrated,F3_release_last,4.2634598408109684e-05,0.0
666,3,4,3,F1_equilibrated,F3_release_last,1.1718866116587059e-05,2.2308757232399604e-06
666,4,3,4,F1_equilibrated,F3_release_last,2.050188950165465e-05,0.0
667,1,1,1,F1_equilibrated,F3_release_last,5.6604706153925294e-05,3.3855172938040604e-06
667,2,2,2,F1_equilibrated,F3_release_last,4.8421835163190005e-05,2.305717087808159e-06
667,3,4,3,F1_equilibrated,F3_release_last,3.988416206889239e-05,4.634501989293649e-06
667,4,3,4,F1_equilibrated,F3_release_last,1.691233039845838e-05,1.2041103370854806e-06
668,1,1,1,F1_equilibrated,F3_release_last,3.833889198686909e-05,0.0
668,2,2,2,F1_equilibrated,F3_release_last,1.8974649930065006e-05,0.0
668,3,4,3,F1_equilibrated,F3_release_last,5.676852394911978e-05,0.0
668,4,3,4,F1_equilibrated,F3_release_last,5.0563596944171174e-05,0.0
669,1,1,1,F1_equilibrated,F3_release_last,4.993998659127215e-05,1.1031871142901735e-07
669,2,2,2,F1_equilibrated,F3_release_last,0.0001539031016799695,1.3980451090635546e-05
669,3,4,3,F1_equilibrated,F3_release_last,0.00022521853879665064,1.9131729347599517e-05
669,4,3,4,F1_equilibrated,F3_release_last,0.00010356717457259655,6.942351738136029e-06
670,1,1,1,F1_equilibrated,F3_release_last,0.00015264357866829953,9.055852359843568e-06
670,2,2,2,F1_equilibrated,F3_release_last,4.523938271841759e-05,2.984376750820249e-07
670,3,4,3,F1_equilibrated,F3_release_last,1.1471803433647614e-06,0.0
670,4,3,4,F1_equilibrated,F3_release_last,0.0001977751840541277,1.6877915770455827e-06
671,1,1,1,F1_equilibrated,F3_release_last,6.850120577391906e-06,0.0
671,2,2,2,F1_equilibrated,F3_release_last,9.372901892910294e-06,0.0
671,3,4,3,F1_equilibrated,F3_release_last,-5.656715041694842e-06,0.0
671,4,3,4,F1_equilibrated,F3_release_last,-5.3362232734091054e-05,0.0
672,1,1,1,F1_equilibrated,F3_release_last,7.465137933572669e-05,5.868274055286892e-06
672,2,2,2,F1_equilibrated,F3_release_last,0.00025047271503472095,2.1752007251041745e-05
672,3,4,3,F1_equilibrated,F3_release_last,0.00021403020472627113,2.0589725688226364e-05
672,4,3,4,F1_equilibrated,F3_release_last,6.599087263799847e-05,8.086978475948652e-06
673,1,1,1,F1_equilibrated,F3_release_last,0.0003788233760962682,3.4310587262395195e-05
673,2,2,2,F1_equilibrated,F3_release_last,0.0005536625676024736,3.046962707129071e-05
673,3,4,3,F1_equilibrated,F3_release_last,0.0003646216897296912,2.7217748528145615e-05
673,4,3,4,F1_equilibrated,F3_release_last,0.00029404809100103645,2.607703571980667e-05
674,1,1,1,F1_equilibrated,F3_release_last,0.0004117866143580596,3.510453835355693e-05
674,2,2,2,F1_equilibrated,F3_release_last,-0.00015066488978415175,0.0
674,3,4,3,F1_equilibrated,F3_release_last,-0.0001097269554999258,0.0
674,4,3,4,F1_equilibrated,F3_release_last,0.00025643049209591933,2.8925245849228574e-05
675,1,1,1,F1_equilibrated,F3_release_last,-0.0003090264745101803,0.0
675,2,2,2,F1_equilibrated,F3_release_last,-0.00017922686580660718,0.0
675,3,4,3,F1_equilibrated,F3_release_last,-0.00013582869412012612,0.0
675,4,3,4,F1_equilibrated,F3_release_last,-0.000214832487670204,0.0
676,1,1,1,F1_equilibrated,F3_release_last,-0.00010324661314714371,0.0
676,2,2,2,F1_equilibrated,F3_release_last,-2.546431121314488e-05,0.0
676,3,4,3,F1_equilibrated,F3_release_last,3.196039723818954e-05,0.0
676,4,3,4,F1_equilibrated,F3_release_last,-6.970073991117553e-05,0.0
677,1,1,1,F1_equilibrated,F3_release_last,3.9226434725463805e-05,0.0
677,2,2,2,F1_equilibrated,F3_release_last,0.00013818253747527407,1.0240595595701295e-05
677,3,4,3,F1_equilibrated,F3_release_last,0.0002459937573346142,2.020380956938917e-05
677,4,3,4,F1_equilibrated,F3_release_last,0.00011655048283014825,6.578285568932085e-06
678,1,1,1,F1_equilibrated,F3_release_last,0.00014085405445696426,7.741585559878003e-06
678,2,2,2,F1_equilibrated,F3_release_last,4.919667183441584e-05,0.0
678,3,4,3,F1_equilibrated,F3_release_last,0.0002092090593187679,1.1114644135757214e-05
678,4,3,4,F1_equilibrated,F3_release_last,0.0002708215480765582,2.098961600226928e-05
679,1,1,1,F1_equilibrated,F3_release_last,4.662180272586511e-05,0.0
679,2,2,2,F1_equilibrated,F3_release_last,0.00013124451212100704,4.678792031670865e-06
679,3,4,3,F1_equilibrated,F3_release_last,8.802022641795585e-05,0.0
679,4,3,4,F1_equilibrated,F3_release_last,0.00016022759280500364,1.0548207451979079e-05
680,1,1,1,F1_equilibrated,F3_release_last,0.00018558351861322226,2.0586464642016332e-05
680,2,2,2,F1_equilibrated,F3_release_last,0.0002494177357876279,2.4905623967399646e-05
680,3,4,3,F1_equilibrated,F3_release_last,0.0002267767172645218,1.79005280720267e-05
680,4,3,4,F1_equilibrated,F3_release_last,0.00010585201057388208,6.801394467248001e-06
681,1,1,1,F1_equilibrated,F3_release_last,0.00018985514103961147,2.1443049703836646e-05
681,2,2,2,F1_equilibrated,F3_release_last,-3.67071112170065e-05,1.5910181518836476e-05
681,3,4,3,F1_equilibrated,F3_release_last,1.4514470177398077e-05,0.0
681,4,3,4,F1_equilibrated,F3_release_last,0.0002023028970766401,2.938591126851154e-05
682,1,1,1,F1_equilibrated,F3_release_last,-5.433571661768704e-05,0.0
682,2,2,2,F1_equilibrated,F3_release_last,0.00012406429001768967,7.168152119142366e-06
682,3,4,3,F1_equilibrated,F3_release_last,3.1472245725555625e-05,0.0
682,4,3,4,F1_equilibrated,F3_release_last,-3.125946489460768e-05,0.0
683,1,1,1,F1_equilibrated,F3_release_last,0.00015806048725531662,2.0616242828862806e-05
683,2,2,2,F1_equilibrated,F3_release_last,7.253981873726629e-05,3.824860072357305e-05
683,3,4,3,F1_equilibrated,F3_release_last,0.00010902943159240511,1.3746500299473535e-06
683,4,3,4,F1_equilibrated,F3_release_last,6.906254224630336e-05,4.270205122514038e-06
684,1,1,1,F1_equilibrated,F3_release_last,2.4257252335455233e-05,0.0
684,2,2,2,F1_equilibrated,F3_release_last,-2.213250367606029e-05,0.0
684,3,4,3,F1_equilibrated,F3_release_last,-7.384871410328481e-06,0.0
684,4,3,4,F1_equilibrated,F3_release_last,8.854540883966242e-05,1.3006299937666586e-06
685,1,1,1,F1_equilibrated,F3_release_last,3.0828074019027124e-05,0.0
685,2,2,2,F1_equilibrated,F3_release_last,0.0002219088190917179,1.6737909585384943e-05
685,3,4,3,F1_equilibrated,F3_release_last,0.00017038714901837677,8.720719310163338e-06
685,4,3,4,F1_equilibrated,F3_release_last,1.4544556777715961e-05,0.0
686,1,1,1,F1_equilibrated,F3_release_last,0.00019520299765576898,3.370942584074118e-05
686,2,2,2,F1_equilibrated,F3_release_last,-6.883940843779683e-05,0.0
686,3,4,3,F1_equilibrated,F3_release_last,4.579138085405825e-05,3.69142379852709e-06
686,4,3,4,F1_equilibrated,F3_release_last,0.00017875971029567006,1.3160607364473727e-05
687,1,1,1,F1_equilibrated,F3_release_last,-0.00010948900082446804,0.0
687,2,2,2,F1_equilibrated,F3_release_last,4.3496653561743426e-05,0.0
687,3,4,3,F1_equilibrated,F3_release_last,7.833105578084788e-05,0.0
687,4,3,4,F1_equilibrated,F3_release_last,1.8881603979869696e-05,0.0
688,1,1,1,F1_equilibrated,F3_release_last,9.090612120025814e-05,1.4762551131421945e-05
688,2,2,2,F1_equilibrated,F3_release_last,6.744554116226188e-05,7.279894915591077e-06
688,3,4,3,F1_equilibrated,F3_release_last,0.00013632509456623296,1.4067403846122328e-05
688,4,3,4,F1_equilibrated,F3_release_last,0.00010979994423975653,9.355983179597477e-06
689,1,1,1,F1_equilibrated,F3_release_last,4.43487012529286e-05,4.152212511530505e-06
689,2,2,2,F1_equilibrated,F3_release_last,4.7075411643438675e-06,0.0
689,3,4,3,F1_equilibrated,F3_release_last,5.3603409520775955e-05,0.0
689,4,3,4,F1_equilibrated,F3_release_last,0.00012126727847085357,5.0562830166128855e-06
690,1,1,1,F1_equilibrated,F3_release_last,4.124938529604175e-06,6.830543695274661e-06
690,2,2,2,F1_equilibrated,F3_release_last,4.217439861945588e-05,9.80544874353245e-06
690,3,4,3,F1_equilibrated,F3_release_last,0.00015181808506920837,1.6775171929850905e-05
690,4,3,4,F1_equilibrated,F3_release_last,6.178947347692393e-05,5.134033484185214e-06
691,1,1,1,F1_equilibrated,F3_release_last,5.9014605798747566e-05,7.889706314081514e-06
691,2,2,2,F1_equilibrated,F3_release_last,6.697344733270702e-05,5.12728535657155e-06
691,3,4,3,F1_equilibrated,F3_release_last,0.00018099997234794635,1.200795576775961e-05
691,4,3,4,F1_equilibrated,F3_release_last,0.00018376044197100996,1.6227353134424215e-05
692,1,1,1,F1_equilibrated,F3_release_last,9.878577639712595e-05,1.3583254968676443e-05
692,2,2,2,F1_equilibrated,F3_release_last,0.0001777398341742606,2.3154566536543212e-05
692,3,4,3,F1_equilibrated,F3_release_last,0.00021128627043772233,1.8715263391481897e-05
692,4,3,4,F1_equilibrated,F3_release_last,0.0001883754958565964,9.037806634653537e-06
693,1,1,1,F1_equilibrated,F3_release_last,0.0001866078681222582,2.4240448278737723e-05
693,2,2,2,F1_equilibrated,F3_release_last,0.00013188172965430608,2.003489036961554e-05
693,3,4,3,F1_equilibrated,F3_release_last,2.7745559004430445e-05,9.407353831945636e-06
693,4,3,4,F1_equilibrated,F3_release_last,0.0001682456085779216,2.447822737967041e-05
694,1,1,1,F1_equilibrated,F3_release_last,0.0001262016604179246,3.907487826508181e-06
694,2,2,2,F1_equilibrated,F3_release_last,0.00016540956114157943,1.3551483475921942e-05
694,3,4,3,F1_equilibrated,F3_release_last,7.443243653214304e-05,4.7401356216406933e-07
694,4,3,4,F1_equilibrated,F3_release_last,2.6083953153597378e-06,0.0
695,1,1,1,F1_equilibrated,F3_release_last,0.00018054899776508843,1.936683562416843e-05
695,2,2,2,F1_equilibrated,F3_release_last,0.00018270280709483527,2.606738002225114e-05
695,3,4,3,F1_equilibrated,F3_release_last,9.557688342565727e-05,0.0
695,4,3,4,F1_equilibrated,F3_release_last,9.934326784283992e-05,7.263263913277274e-06
696,1,1,1,F1_equilibrated,F3_release_last,0.0001555119572725916,0.0
696,2,2,2,F1_equilibrated,F3_release_last,7.907136472749127e-05,1.3261027872280094e-06
