element,integration_point,H_F3
3347,4,0.0008882415453398417
3348,1,0.0008876542112103067
3348,2,0.0008874101818497958
3348,3,0.0008872901606926744
3348,4,0.0008875340099152352
3349,1,0.0008861210785698672
3349,2,0.0008852066732434295
3349,3,0.0008851061285774108
3349,4,0.000886019884628283
3350,1,0.0008835789867881055
3350,2,0.00088188157107246
3350,3,0.0008817942351552307
3350,4,0.0008834905699738125
3351,1,0.0008798062059777222
3351,2,0.0008772148182906584
3351,3,0.0008771358687146232
3351,4,0.000879725784195127
3352,1,0.0008745805535929562
3352,2,0.000870973180112851
3352,3,0.0008708989134895092
3352,4,0.0008745044545604185
3353,1,0.000867664251469126
3353,2,0.0008629153176867695
3353,3,0.00086284316098242
3353,4,0.0008675899221108088
3354,1,0.0008588090221880236
3354,2,0.00085277470862739
3354,3,0.0008527031481815715
3354,4,0.0008587349498962415
3355,1,0.0008477456926666527
3355,2,0.0008402917661603488
3355,3,0.000840220610590777
3355,4,0.0008476716534134981
3356,1,0.0008342086590229755
3356,2,0.0008251697852478987
3356,3,0.0008251000608413467
3356,4,0.0008341355825329703
3357,1,0.0008178927564430422
3357,2,0.000807106824439707
3357,3,0.0008070413913939863
3357,4,0.0008178233516177585
3358,1,0.0007984941533402013
3358,2,0.0007857809327124098
3358,3,0.0007857244956940789
3358,4,0.0007984328986833675
3359,1,0.0007756935590046037
3359,2,0.0007608857708298737
3359,3,0.0007608455400350593
3359,4,0.0007756472684439332
3360,1,0.0007492012950635015
3360,2,0.0007321432954156832
3360,3,0.0007321294752983661
3360,4,0.0007491796354698785
3361,1,7.350224054989947e-08
3361,2,4.3232116076524216e-08
3361,3,9.99831979166611e-08
3361,4,1.2226169496303134e-07
3362,1,3.4471615863525584e-08
3362,2,4.1042273064363905e-08
3362,3,8.577031940310441e-08
3362,4,8.715928936528612e-08
3363,1,1.2377242626898427e-07
3363,2,1.2534906239629792e-07
3363,3,1.296770022775544e-07
3363,4,1.2426071656494546e-07
3364,1,2.931953468447109e-07
3364,2,2.915325913578057e-07
3364,3,7.08526116473598e-07
3364,4,3.0357910780179754e-07
3365,1,5.625229039358476e-07
3365,2,5.615130788277181e-07
3365,3,6.333476570412212e-07
3365,4,6.508878425482644e-07
3366,1,9.436588894698608e-07
3366,2,9.489902224219277e-07
3366,3,9.77246199759781e-07
3366,4,9.700634388468423e-07
3367,1,1.4464335093552091e-06
3367,2,1.4656972575010042e-06
3367,3,2.3061782421978158e-06
3367,4,1.4672901333042108e-06
3368,1,2.08253503975129e-06
3368,2,2.1247503360959445e-06
3368,3,2.1430384029696183e-06
3368,4,2.19591393965675e-06
3369,1,2.866312516223229e-06
3369,2,2.941227733013094e-06
3369,3,2.8969602388000365e-06
3369,4,2.8147565204980265e-06
3370,1,3.8137880641716247e-06
3370,2,4.0993215929825475e-06
3370,3,3.880824058094276e-06
3370,4,3.6812118843510273e-06
3371,1,4.940863162731081e-06
3371,2,5.110427464015527e-06
3371,3,5.217547178596568e-06
3371,4,5.290102353078419e-06
3372,1,6.261880966384911e-06
3372,2,6.492475508792084e-06
3372,3,6.395614044473767e-06
3372,4,5.843935614741882e-06
3373,1,7.788271808451549e-06
3373,2,9.016221766917355e-06
3373,3,8.661994963060369e-06
3373,4,7.334626122104225e-06
3374,1,9.827159445299233e-06
3374,2,1.0370946289737737e-05
3374,3,1.0367213185758872e-05
3374,4,1.0366340849740212e-05
3375,1,1.147851651079285e-05
3375,2,1.2059412021080388e-05
3375,3,1.2668896022000245e-05
3375,4,1.0366882303807406e-05
3376,1,1.3856486875479995e-05
3376,2,1.665947676790848e-05
3376,3,1.6110319726795752e-05
3376,4,1.4037547918744389e-05
3377,1,1.807238747295948e-05
3377,2,1.887063546470216e-05
3377,3,1.758318080698273e-05
3377,4,1.7388606658112692e-05
3378,1,1.8806355831951004e-05
3378,2,2.1569141973928094e-05
3378,3,1.7150589303303706e-05
3378,4,1.7505895454015237e-05
3379,1,2.3987285713491893e-05
3379,2,2.7996919257522964e-05
3379,3,2.469012398580629e-05
3379,4,2.435114108602917e-05
3380,1,2.9113514781400982e-05
3380,2,3.012447867594307e-05
3380,3,2.44248807712174e-05
3380,4,2.4627537109902425e-05
3381,1,3.0003574848132874e-05
3381,2,2.872863742705416e-05
3381,3,2.407961070603082e-05
3381,4,2.4234247789261232e-05
3382,1,3.871532522375382e-05
3382,2,3.837329045787267e-05
3382,3,3.1427663353629475e-05
3382,4,2.4060502192439963e-05
3383,1,3.961731893042828e-05
3383,2,4.128102457996187e-05
3383,3,2.840327356942615e-05
3383,4,3.0037899619301163e-05
3384,1,4.139051020258579e-05
3384,2,3.994429402482312e-05
3384,3,3.0513263675123183e-05
3384,4,2.8585334860008386e-05
3385,1,3.8758331665506e-05
3385,2,4.651845204799012e-05
3385,3,2.9657160989844815e-05
3385,4,2.820808055653878e-05
3386,1,4.781762547649615e-05
3386,2,5.0491926109772246e-05
3386,3,3.0205858760100384e-05
3386,4,3.2123579431294196e-05
3387,1,5.174845234187379e-05
3387,2,5.136383839486141e-05
3387,3,3.7139417716396444e-05
3387,4,3.1734830111327914e-05
3388,1,4.82164038392935e-05
3388,2,5.0840775113800084e-05
3388,3,3.274587087207969e-05
3388,4,2.761296470582644e-05
3389,1,5.3699482260217494e-05
3389,2,6.002947194225391e-05
3389,3,2.9876616480146665e-05
3389,4,2.91766867156411e-05
3390,1,6.321268447210693e-05
3390,2,6.334071727491482e-05
3390,3,2.3430552354130853e-05
3390,4,3.585313784645584e-05
3391,1,5.339501227043335e-05
3391,2,5.3407354482734275e-05
3391,3,2.8831992716193915e-05
3391,4,1.9243891707487575e-05
3392,1,6.0563939837799724e-05
3392,2,6.954879666462578e-05
3392,3,3.9162389214510816e-05
3392,4,3.01425040949712e-05
3393,1,7.128223532903711e-05
3393,2,5.699338473362521e-05
3393,3,4.309573900222715e-05
3393,4,4.676325369232245e-05
3394,1,4.1364151199646505e-05
3394,2,2.9235656507184127e-05
3394,3,3.8894271579547456e-05
3394,4,4.192434946520177e-05
3395,1,3.919449459167714e-05
3395,2,3.7896328791944033e-05
3395,3,0.00014412729992890517
3395,4,3.933532794923868e-05
3396,1,9.775913383930841e-05
3396,2,8.532557710260683e-05
3396,3,0.00012399714842682412
3396,4,0.00013416319744218713
3397,1,0.0002813912099702008
3397,2,0.0005532259151507983
3397,3,0.0007387165274788138
3397,4,0.00025773109444424125
3398,1,0.0008331663372547794
3398,2,0.0010847483293196336
3398,3,0.0011611641578888046
3398,4,0.00079449176329416
3399,1,0.0021484742375323697
3399,2,0.0028487705563908436
3399,3,0.002236963338460566
3399,4,0.0018366861915121153
3400,1,0.003634423580979317
3400,2,0.004677523141449468
3400,3,0.004070977754545544
3400,4,0.00291058189910289
3401,1,0.0050631793772041404
3401,2,0.004835789015971446
3401,3,0.004485001549084431
3401,4,0.004179466646670572
3402,1,0.004329220351139152
3402,2,0.00389424040087634
3402,3,0.0035958258179721258
3402,4,0.004207834107689055
3403,1,0.003541789598825634
3403,2,0.002822053453787562
3403,3,0.00280550235812634
3403,4,0.0033368337666006337
3404,1,0.002665133331928303
3404,2,0.002237574410665448
3404,3,0.0022325921237334716
3404,4,0.002488161174516965
3405,1,0.0021032576261931775
3405,2,0.0018455881210117143
3405,3,0.0018563151386734498
3405,4,0.0020464415274965893
3406,1,0.0017376473799385382
3406,2,0.0015792148047233004
3406,3,0.0015714570356509085
3406,4,0.0017388685819488864
3407,1,0.0014962182192645162
3407,2,0.0013946580235178513
3407,3,0.0014002356799522379
3407,4,0.0014844617641305061
3408,1,0.0013310504500295083
3408,2,0.001263809817926302
3408,3,0.0012550834026925474
3408,4,0.0013372490250385504
3409,1,0.0012147618200657475
3409,2,0.0011688232476041644
3409,3,0.0011691481564818362
3409,4,0.0012124509004733804
3410,1,0.0011305962438658865
3410,2,0.0010987052393247644
3410,3,0.0010933743016327783
3410,4,0.0011350871558357283
3411,1,0.0010687128121564578
3411,2,0.0010462869020799578
3411,3,0.001043731279878434
3411,4,0.0010703565428594514
3412,1,0.0010225774814594953
3412,2,0.0010067576718893743
3412,3,0.0010018754211342244
3412,4,0.0010242578412093593
3413,1,0.0009879117039106032
3413,2,0.00097678960090226
3413,3,0.0009725407419090802
3413,4,0.0009890150742292952
3414,1,0.000961756937841656
3414,2,0.0009540668910547651
3414,3,0.0009498118011770693
3414,4,0.0009615244637928451
3415,1,0.0009420610699618077
3415,2,0.000936901878344553
3415,3,0.000932397045996332
3415,4,0.000942399018307423
3416,1,0.0009273225025794936
3416,2,0.0009240609211215286
3416,3,0.0009205684897024475
3416,4,0.0009262587568003636
3417,1,0.0009164360779216549
3417,2,0.0009145822804894132
3417,3,0.0009118803260987216
3417,4,0.0009158858145584529
3418,1,0.0009085375127254693
3418,2,0.0009077319236653039
3418,3,0.0009056327535769103
3418,4,0.0009067375571303487
3419,1,0.0009029666134482555
3419,2,0.0009029263395038622
3419,3,0.0009012906146135836
3419,4,0.0009014120584063677
3420,1,0.0008991924837277815
3420,2,0.0008996865246649918
3420,3,0.0008984092660230649
3420,4,0.0008979182625507067
3421,1,0.0008967765138247923
3421,2,0.0008976214599250726
3421,3,0.0008966231617346485
3421,4,0.0008957818306613221
3422,1,0.0008953576743187611
3422,2,0.0008963890443863063
3422,3,0.0008956081346002309
3422,4,0.0008945803349889838
3423,1,0.0008946153045858136
3423,2,0.000895694277325273
3423,3,0.0008950829946979798
3423,4,0.00089400718322562
3424,1,0.0008942725781779959
3424,2,0.0008952728771041038
3424,3,0.0008947936179910393
3424,4,0.0008937958579443113
3425,1,0.0008940810347544378
3425,2,0.0008948890624060684
3425,3,0.0008945125599722989
3425,4,0.0008937063430835521
3426,1,0.0008938046629962335
3426,2,0.0008943009879681942
3426,3,0.0008940025047716589
3426,4,0.000893507204703472
3427,1,0.0008932119096818828
3427,2,0.0008932932352648856
3427,3,0.0008930539421809605
3427,4,0.0008929728640388235
3428,1,0.0008920918568964807
3428,2,0.0008916472582798132
3428,3,0.000891451691871083
3428,4,0.0008918957832196488
3429,1,0.000890227058731695
3429,2,0.0008891506596844332
3429,3,0.0008889864460578216
3429,4,0.0008900616312243493
3430,1,0.0008874052832753286
3430,2,0.0008855833056730029
3430,3,0.0008854404018935339
3430,4,0.000887260506894331
3431,1,0.0008834036160787108
3431,2,0.0008807191469120971
3431,3,0.0008805897200361129
3431,4,0.0008832717070491102
3432,1,0.0008779939299285181
3432,2,0.0008743253684722341
3432,3,0.0008742035461849503
3432,4,0.0008778690597968535
3433,1,0.0008709408535315655
3433,2,0.0008661623693147073
3433,3,0.0008660440590844638
3433,4,0.0008708189574384952
3434,1,0.0008619984212163382
3434,2,0.0008559686877317087
3434,3,0.0008558514330441281
3434,4,0.0008618770279464841
3435,1,0.0008509041697407074
3435,2,0.000843492005140388
3435,3,0.0008433756314529137
3435,4,0.0008507830616764204
3436,1,0.0008373985791663516
3436,2,0.0008284388027421023
3436,3,0.000828325017628181
3436,4,0.0008372793322082031
3437,1,0.0008211805309459656
3437,2,0.0008105132979272608
3437,3,0.0008104066171376787
3437,4,0.0008210674144610781
3438,1,0.0008019507603334323
3438,2,0.0007893908090780302
3438,3,0.000789298844912887
3438,4,0.0008018509555059739
3439,1,0.0007808542043413287
3439,2,0.0007648228517397977
3439,3,0.000773553798850474
3439,4,0.0007793272510709746
3440,1,0.0007532723699552285
3440,2,0.0007364267133926733
3440,3,0.0007380745956931042
3440,4,0.0007532371216314804
3441,1,1.7398790264073442e-07
3441,2,1.6829002547545205e-07
3441,3,2.6708352265888003e-07
3441,4,2.4766560520374894e-07
3442,1,1.6476931527421603e-07
3442,2,1.6403058006907157e-07
3442,3,2.784371218390492e-07
3442,4,2.780553680806742e-07
3443,1,2.898313701517696e-07
3443,2,3.035442182593932e-07
3443,3,9.394700689622763e-07
3443,4,2.8555512534789387e-07
3444,1,1.007329787259e-06
3444,2,9.847735885506315e-07
3444,3,1.3798116138838153e-06
3444,4,1.180719968682653e-06
3445,1,9.686585679504075e-07
3445,2,9.74590162974626e-07
3445,3,1.4333674412017851e-06
3445,4,1.4273193757962605e-06
3446,1,1.4628505189190154e-06
3446,2,1.4978768310801903e-06
3446,3,2.6996968028338385e-06
3446,4,1.47775924435012e-06
3447,1,2.086597236518474e-06
3447,2,2.7771007422131334e-06
3447,3,3.4526657449812612e-06
3447,4,3.105902866587733e-06
3448,1,2.820926118156428e-06
3448,2,2.913131254998024e-06
3448,3,3.5611972760834617e-06
3448,4,3.5388887309183697e-06
3449,1,3.662080301000741e-06
3449,2,3.797775627787626e-06
3449,3,5.246387792434912e-06
3449,4,3.5951162202576256e-06
3450,1,4.608327201620045e-06
3450,2,5.828645594777723e-06
3450,3,6.455839432467449e-06
3450,4,5.739659830151838e-06
3451,1,5.787710855484074e-06
3451,2,5.912565532883688e-06
3451,3,6.572114313325103e-06
3451,4,6.535807344088732e-06
3452,1,6.813610116454806e-06
3452,2,7.140690842601891e-06
3452,3,6.7797198664608574e-06
3452,4,6.5225100056679604e-06
3453,1,8.070285554863854e-06
3453,2,1.0361133209776202e-05
3453,3,1.0354860066304398e-05
3453,4,8.609753438593851e-06
3454,1,1.0361652580175786e-05
3454,2,1.0362010005843261e-05
3454,3,1.0353483296892446e-05
3454,4,1.035411583098588e-05
3455,1,1.0865236016953524e-05
3455,2,1.1460747002071292e-05
3455,3,1.0452127912665005e-05
3455,4,1.0353585988923415e-05
3456,1,1.4177875579859111e-05
3456,2,1.6075049644913937e-05
3456,3,1.1761760920131403e-05
3456,4,1.1304730756817348e-05
3457,1,1.6070074833041545e-05
3457,2,1.6012743534129874e-05
3457,3,1.3897374210786164e-05
3457,4,1.4276705321716903e-05
3458,1,1.5936890233054562e-05
3458,2,1.644734671277036e-05
3458,3,1.4367051691661639e-05
3458,4,1.3837521058438922e-05
3459,1,1.7119545049860294e-05
3459,2,2.2046765153457482e-05
3459,3,1.5595392102453542e-05
3459,4,1.4539521325353559e-05
3460,1,2.1156872338107727e-05
3460,2,1.9998343436659473e-05
3460,3,1.6893126406708427e-05
3460,4,1.5805105353063203e-05
3461,1,2.0046940831773285e-05
3461,2,2.1255733195587118e-05
3461,3,1.766525982478997e-05
3461,4,1.672539388169646e-05
3462,1,2.1271611779053198e-05
3462,2,2.2561647902886977e-05
3462,3,1.920996307952386e-05
3462,4,1.7639013529636262e-05
3463,1,2.5118645395999074e-05
3463,2,2.3587334816236605e-05
3463,3,2.0433491453362376e-05
3463,4,2.006856350882181e-05
3464,1,2.2851575413813943e-05
3464,2,2.423406358679449e-05
3464,3,2.076320180841245e-05
3464,4,2.0366182383979858e-05
3465,1,2.3023726263553735e-05
3465,2,2.4393355826123857e-05
3465,3,2.175652507741811e-05
3465,4,2.1139738435123425e-05
3466,1,2.617336268859561e-05
3466,2,2.395139237155744e-05
3466,3,2.180887036140873e-05
3466,4,2.0502881327228392e-05
3467,1,2.4788754116453067e-05
3467,2,2.28050194277059e-05
3467,3,2.111957264570299e-05
3467,4,2.121449896420457e-05
3468,1,2.0062015877395158e-05
3468,2,2.0879787700404423e-05
3468,3,1.848674362695262e-05
3468,4,1.9938959396836746e-05
3469,1,2.072133669763722e-05
3469,2,1.9998144570312116e-05
3469,3,1.7469853924510988e-05
3469,4,1.7233168062493964e-05
3470,1,1.729996197855226e-05
3470,2,1.5710598165320773e-05
3470,3,1.5578023792333726e-05
3470,4,1.7268325621306226e-05
3471,1,1.4322731648558917e-05
3471,2,1.7814688075691838e-05
3471,3,1.3407449201479957e-05
3471,4,1.4123803050957822e-05
3472,1,1.683079659650966e-05
3472,2,1.983761879420877e-05
3472,3,1.879793390342166e-05
3472,4,1.3147153077465227e-05
3473,1,2.9585713071015987e-05
3473,2,4.4088221975940574e-05
3473,3,4.8740363388180384e-05
3473,4,3.1064015302909e-05
3474,1,4.951408737668763e-05
3474,2,4.800245156758226e-05
3474,3,6.450275739654912e-05
3474,4,5.3871895660966285e-05
3475,1,0.00012780611058031604
3475,2,0.00019616298519035467
3475,3,0.00021046708249620086
3475,4,0.00010757175451963133
3476,1,0.00022379336593521802
3476,2,0.00024200896220556738
3476,3,0.00026612386555947506
3476,4,0.00025301439629463613
3477,1,0.0004937495989352097
3477,2,0.0007475420378999859
3477,3,0.0009498038499752479
3477,4,0.00040899756951540584
3478,1,0.000992873941991362
3478,2,0.0012883333171592932
3478,3,0.0010574672073794629
3478,4,0.0009635733629458
3479,1,0.0017146959812687265
3479,2,0.0023175894699557676
3479,3,0.0021763712815013516
3479,4,0.0016175408108808301
3480,1,0.0024706021478993283
3480,2,0.0032303896790651185
3480,3,0.0029275017034089664
3480,4,0.0021797547473274516
3481,1,0.0032147419358547523
3481,2,0.00354685577444793
3481,3,0.003331268616660871
3481,4,0.0029298091162553545
3482,1,0.0034695933803694165
3482,2,0.003199555198539554
3482,3,0.003105563231321069
3482,4,0.003204968376972273
3483,1,0.0031233413969424997
3483,2,0.0027007106391105946
3483,3,0.0026134576252929993
3483,4,0.002949555157567193
3484,1,0.002563556140511087
3484,2,0.002231960955113135
3484,3,0.0021948356364336927
3484,4,0.002483098088501777
3485,1,0.002142764683951158
3485,2,0.0018946203209913612
3485,3,0.001899757040445108
3485,4,0.002061305776676326
3486,1,0.001819746358210345
3486,2,0.001645468750072494
3486,3,0.0016343396322531913
3486,4,0.001785828439470964
3487,1,0.0015819771301545447
3487,2,0.0014615417272499812
3487,3,0.0014549712195728653
3487,4,0.0015487103461184323
3488,1,0.0014088612801920768
3488,2,0.0013250587129583007
3488,3,0.0013227281036376072
3488,4,0.0013892161273815814
3489,1,0.0012820070369897346
3489,2,0.001222802044774354
3489,3,0.0012074377336765132
3489,4,0.0012797251267894162
3490,1,0.0011878569373948511
3490,2,0.0011456031052044914
3490,3,0.0011451720601593249
3490,4,0.0011755353384106499
3491,1,0.0011173227694645216
3491,2,0.0010868685596900417
3491,3,0.0010787470243176023
3491,4,0.0011197946125456313
3492,1,0.001063960347805856
3492,2,0.0010418388553365004
3492,3,0.0010433295102821333
3492,4,0.0010606659902090078
3493,1,0.0010232681613578992
3493,2,0.001007221353762039
3493,3,0.0010034039105667571
3493,4,0.0010280131476853786
3494,1,0.0009921775644852122
3494,2,0.0009805848078402522
3494,3,0.0009802084383390209
3494,4,0.0009919092078456344
3495,1,0.0009684061947475682
3495,2,0.000960143002941264
3495,3,0.0009560447247432683
3495,4,0.000970968180925183
3496,1,0.0009502999995719016
3496,2,0.0009445133215333503
3496,3,0.0009427879916158628
3496,4,0.0009491141609348141
3497,1,0.0009365751624367037
3497,2,0.000932672273294014
3497,3,0.0009292263865909306
3497,4,0.0009375721110377234
3498,1,0.0009262990019068369
3498,2,0.0009238080376183576
3498,3,0.0009214471803113433
3498,4,0.0009253251263165486
3499,1,0.0009187121440631903
3499,2,0.0009172784828859218
3499,3,0.0009151580005530238
3499,4,0.0009171669730519587
3500,1,0.0009132213421834226
3500,2,0.0009125542691455001
3500,3,0.0009108875065000062
3500,4,0.0009115541233323079
3501,1,0.0009093320008643706
3501,2,0.0009091999225375431
3501,3,0.0009078893609958473
3501,4,0.0009080229346475215
3502,1,0.0009066373039336781
3502,2,0.0009068470390920243
3502,3,0.0009058166005039072
3502,4,0.0009056091790561365
3503,1,0.0009047904564186119
3503,2,0.0009051744992795404
3503,3,0.0009043639677760944
3503,4,0.0009039823262605102
3504,1,0.0009034869527094156
3504,2,0.0009039026449390416
3504,3,0.0009032643485251168
3504,4,0.000902850667641034
3505,1,0.0009024587092751723
3505,2,0.00090277278829137
3505,3,0.0009022693005495819
3505,4,0.0009019556797864725
3506,1,0.0009014576743854706
3506,2,0.0009015431901903735
3506,3,0.000901142472284814
3506,4,0.0009010575868064648
3507,1,0.0009002377457319802
3507,2,0.00089996786582618
3507,3,0.0008996449763931633
3507,4,0.0008999146139135676
3508,1,0.0008985649820384887
3508,2,0.0008978351845589722
