node,x,y,d_F3,d_D3D_A1,d_update
1765,0.2875,-0.2375,0.012075576089226402,0.012075576089226402,0.0
1766,0.30000000000000004,-0.2375,0.012003199296255592,0.012003199296255592,0.0
1767,0.3125,-0.2375,0.011942962654672566,0.011942962654672566,0.0
1768,0.32499999999999996,-0.2375,0.011909293058631535,0.011909293058631535,0.0
1769,0.3375,-0.2375,0.011827911230082502,0.011827911230082502,0.0
1770,0.35,-0.2375,0.011765818838976145,0.011765818838976145,0.0
1771,0.36250000000000004,-0.2375,0.011711625720680177,0.011711625720680177,0.0
1772,0.375,-0.2375,0.011649552055900701,0.011649552055900701,0.0
1773,0.38749999999999996,-0.2375,0.011608700313996474,0.011608700313996474,0.0
1774,0.4,-0.2375,0.011561730563329785,0.011561730563329785,0.0
1775,0.4125,-0.2375,0.01151780864435646,0.01151780864435646,0.0
1776,0.42500000000000004,-0.2375,0.011478734516252309,0.011478734516252309,0.0
1777,0.4375,-0.2375,0.011487567209821943,0.011487567209821943,0.0
1778,0.44999999999999996,-0.2375,0.011437382240832605,0.011437382240832605,0.0
1779,0.4625,-0.2375,0.011516344052487202,0.011516344052487202,0.0
1780,0.475,-0.2375,0.011392629695829645,0.011392629695829645,0.0
1781,0.48750000000000004,-0.2375,0.011389283477384646,0.011389283477384646,0.0
1782,0.5,-0.2375,0.011337748035655787,0.011337748035655787,0.0
1783,-0.5,-0.22499999999999998,0.0001681320079508508,0.0001681320079508508,0.0
1784,-0.4875,-0.22499999999999998,0.00016700886763553312,0.00016700886763553312,0.0
1785,-0.475,-0.22499999999999998,0.0001600328764178064,0.0001600328764178064,0.0
1786,-0.4625,-0.22499999999999998,0.00014051723146992113,0.00014051723146992113,0.0
1787,-0.45,-0.22499999999999998,0.00012898753455809907,0.00012898753455809907,0.0
1788,-0.4375,-0.22499999999999998,0.00012229064015934434,0.00012229064015934434,0.0
1789,-0.425,-0.22499999999999998,0.00010491010366722366,0.00010491010366722366,0.0
1790,-0.4125,-0.22499999999999998,9.282578176152335e-05,9.282578176152335e-05,0.0
1791,-0.4,-0.22499999999999998,8.509237743022529e-05,8.509237743022529e-05,0.0
1792,-0.3875,-0.22499999999999998,7.927008595181034e-05,7.927008595181034e-05,0.0
1793,-0.375,-0.22499999999999998,7.235402771287195e-05,7.235402771287195e-05,0.0
1794,-0.3625,-0.22499999999999998,6.700579081281478e-05,6.700579081281478e-05,0.0
1795,-0.35,-0.22499999999999998,6.410881053049018e-05,6.410881053049018e-05,0.0
1796,-0.3375,-0.22499999999999998,5.843175675558151e-05,5.843175675558151e-05,0.0
1797,-0.325,-0.22499999999999998,5.3114588538530255e-05,5.3114588538530255e-05,0.0
1798,-0.3125,-0.22499999999999998,5.216637365039142e-05,5.216637365039142e-05,0.0
1799,-0.3,-0.22499999999999998,5.462463754127438e-05,5.462463754127438e-05,0.0
1800,-0.2875,-0.22499999999999998,6.163803385446096e-05,6.163803385446096e-05,0.0
1801,-0.275,-0.22499999999999998,7.071363129607417e-05,7.071363129607417e-05,0.0
1802,-0.2625,-0.22499999999999998,9.502830777751678e-05,9.502830777751678e-05,0.0
1803,-0.25,-0.22499999999999998,0.000135997818023776,0.000135997818023776,0.0
1804,-0.2375,-0.22499999999999998,0.00018888888473446224,0.00018888888473446224,0.0
1805,-0.22499999999999998,-0.22499999999999998,0.00023024427337464982,0.00023024427337464982,0.0
1806,-0.21250000000000002,-0.22499999999999998,0.00031500134434533206,0.00031500134434533206,0.0
1807,-0.2,-0.22499999999999998,0.0004545230918945581,0.0004545230918945581,0.0
1808,-0.1875,-0.22499999999999998,0.0006621087378530195,0.0006621087378530195,0.0
1809,-0.175,-0.22499999999999998,0.0007124474175347398,0.0007124474175347398,0.0
1810,-0.16249999999999998,-0.22499999999999998,0.0008698085549324567,0.0008698085549324567,0.0
1811,-0.15000000000000002,-0.22499999999999998,0.001166766194574123,0.001166766194574123,0.0
1812,-0.1375,-0.22499999999999998,0.0016679877694515146,0.0016679877694515146,0.0
1813,-0.125,-0.22499999999999998,0.0019619180632202936,0.0019619180632202936,0.0
1814,-0.11249999999999999,-0.22499999999999998,0.0022496979078278205,0.0022496979078278205,0.0
1815,-0.09999999999999998,-0.22499999999999998,0.002733938839348413,0.002733938839348413,0.0
1816,-0.08750000000000002,-0.22499999999999998,0.003514990524887145,0.003514990524887145,0.0
1817,-0.07500000000000001,-0.22499999999999998,0.003838082647272332,0.003838082647272332,0.0
1818,-0.0625,-0.22499999999999998,0.004481046967341854,0.004481046967341854,0.0
1819,-0.04999999999999999,-0.22499999999999998,0.005281509374319277,0.005281509374319277,0.0
1820,-0.03749999999999998,-0.22499999999999998,0.005848375613825139,0.005848375613825139,0.0
1821,-0.025000000000000022,-0.22499999999999998,0.006737331229762347,0.006737331229762347,0.0
1822,-0.012500000000000011,-0.22499999999999998,0.007344760593335041,0.007344760593335041,0.0
1823,0.0,-0.22499999999999998,0.00817297855007196,0.00817297855007196,0.0
1824,0.012499999999999956,-0.22499999999999998,0.008821536751577638,0.008821536751577638,0.0
1825,0.025000000000000022,-0.22499999999999998,0.009557604644898451,0.009557604644898451,0.0
1826,0.03749999999999998,-0.22499999999999998,0.010046408963634736,0.010046408963634736,0.0
1827,0.050000000000000044,-0.22499999999999998,0.010761390473828186,0.010761390473828186,0.0
1828,0.0625,-0.22499999999999998,0.011076083118005842,0.011076083118005842,0.0
1829,0.07499999999999996,-0.22499999999999998,0.011454715554224181,0.011454715554224181,0.0
1830,0.08750000000000002,-0.22499999999999998,0.011771830123818147,0.011771830123818147,0.0
1831,0.09999999999999998,-0.22499999999999998,0.0120980104525861,0.0120980104525861,0.0
1832,0.11250000000000004,-0.22499999999999998,0.012281592521692856,0.012281592521692856,0.0
1833,0.125,-0.22499999999999998,0.012446598908936114,0.012446598908936114,0.0
1834,0.13749999999999996,-0.22499999999999998,0.012520838281740658,0.012520838281740658,0.0
1835,0.15000000000000002,-0.22499999999999998,0.012571429128949232,0.012571429128949232,0.0
1836,0.16249999999999998,-0.22499999999999998,0.01259521753731685,0.01259521753731685,0.0
1837,0.17500000000000004,-0.22499999999999998,0.012573933821766518,0.012573933821766518,0.0
1838,0.1875,-0.22499999999999998,0.01254710570789265,0.01254710570789265,0.0
1839,0.19999999999999996,-0.22499999999999998,0.01250055183993364,0.01250055183993364,0.0
1840,0.21250000000000002,-0.22499999999999998,0.012443677228321596,0.012443677228321596,0.0
1841,0.22499999999999998,-0.22499999999999998,0.01237554861052393,0.01237554861052393,0.0
1842,0.23750000000000004,-0.22499999999999998,0.012308070772729697,0.012308070772729697,0.0
1843,0.25,-0.22499999999999998,0.012234026809860967,0.012234026809860967,0.0
1844,0.26249999999999996,-0.22499999999999998,0.01216213422089445,0.01216213422089445,0.0
1845,0.275,-0.22499999999999998,0.012086379027567654,0.012086379027567654,0.0
1846,0.2875,-0.22499999999999998,0.012024875231598267,0.012024875231598267,0.0
1847,0.30000000000000004,-0.22499999999999998,0.011940102474657339,0.011940102474657339,0.0
1848,0.3125,-0.22499999999999998,0.01186995806864397,0.01186995806864397,0.0
1849,0.32499999999999996,-0.22499999999999998,0.011798966701666278,0.011798966701666278,0.0
1850,0.3375,-0.22499999999999998,0.011737466584133835,0.011737466584133835,0.0
1851,0.35,-0.22499999999999998,0.011715155060076634,0.011715155060076634,0.0
1852,0.36250000000000004,-0.22499999999999998,0.011616580853923596,0.011616580853923596,0.0
1853,0.375,-0.22499999999999998,0.011537403238979088,0.011537403238979088,0.0
1854,0.38749999999999996,-0.22499999999999998,0.011504898074001004,0.011504898074001004,0.0
1855,0.4,-0.22499999999999998,0.011516304148132796,0.011516304148132796,0.0
1856,0.4125,-0.22499999999999998,0.01137406304084232,0.01137406304084232,0.0
1857,0.42500000000000004,-0.22499999999999998,0.011316730030935685,0.011316730030935685,0.0
1858,0.4375,-0.22499999999999998,0.011262050587574924,0.011262050587574924,0.0
1859,0.44999999999999996,-0.22499999999999998,0.011222649137854424,0.011222649137854424,0.0
1860,0.4625,-0.22499999999999998,0.011165336558517017,0.011165336558517017,0.0
1861,0.475,-0.22499999999999998,0.011133229014589685,0.011133229014589685,0.0
1862,0.48750000000000004,-0.22499999999999998,0.011109910318479256,0.011109910318479256,0.0
1863,0.5,-0.22499999999999998,0.011111782633171387,0.011111782633171387,0.0
1864,-0.5,-0.21250000000000002,0.0001492577170030206,0.0001492577170030206,0.0
1865,-0.4875,-0.21250000000000002,0.00014881185703593592,0.00014881185703593592,0.0
1866,-0.475,-0.21250000000000002,0.00014661496402800027,0.00014661496402800027,0.0
1867,-0.4625,-0.21250000000000002,0.00012756239025200965,0.00012756239025200965,0.0
1868,-0.45,-0.21250000000000002,0.00011743956437738464,0.00011743956437738464,0.0
1869,-0.4375,-0.21250000000000002,0.00011407533901620288,0.00011407533901620288,0.0
1870,-0.425,-0.21250000000000002,9.968030063289433e-05,9.968030063289433e-05,0.0
1871,-0.4125,-0.21250000000000002,9.10980540558536e-05,9.10980540558536e-05,0.0
1872,-0.4,-0.21250000000000002,8.565803342020824e-05,8.565803342020824e-05,0.0
1873,-0.3875,-0.21250000000000002,8.376215226959171e-05,8.376215226959171e-05,0.0
1874,-0.375,-0.21250000000000002,8.421694740898026e-05,8.421694740898026e-05,0.0
1875,-0.3625,-0.21250000000000002,7.269129023748155e-05,7.269129023748155e-05,0.0
1876,-0.35,-0.21250000000000002,6.804702820769758e-05,6.804702820769758e-05,0.0
1877,-0.3375,-0.21250000000000002,6.373228914489075e-05,6.373228914489075e-05,0.0
1878,-0.325,-0.21250000000000002,5.757035115394141e-05,5.757035115394141e-05,0.0
1879,-0.3125,-0.21250000000000002,5.4511489183824e-05,5.4511489183824e-05,0.0
1880,-0.3,-0.21250000000000002,5.5468959352066874e-05,5.5468959352066874e-05,0.0
1881,-0.2875,-0.21250000000000002,6.203499487686425e-05,6.203499487686425e-05,0.0
1882,-0.275,-0.21250000000000002,6.696736350911189e-05,6.696736350911189e-05,0.0
1883,-0.2625,-0.21250000000000002,8.221256831502867e-05,8.221256831502867e-05,0.0
1884,-0.25,-0.21250000000000002,0.00011409511919764882,0.00011409511919764882,0.0
1885,-0.2375,-0.21250000000000002,0.0002022534039092807,0.0002022534039092807,0.0
1886,-0.22499999999999998,-0.21250000000000002,0.0002149204442905082,0.0002149204442905082,0.0
1887,-0.21250000000000002,-0.21250000000000002,0.00027682658321739136,0.00027682658321739136,0.0
1888,-0.2,-0.21250000000000002,0.0003968958464435964,0.0003968958464435964,0.0
1889,-0.1875,-0.21250000000000002,0.0005621849513675701,0.0005621849513675701,0.0
1890,-0.175,-0.21250000000000002,0.0006651033931361046,0.0006651033931361046,0.0
1891,-0.16249999999999998,-0.21250000000000002,0.000837735548448699,0.000837735548448699,0.0
1892,-0.15000000000000002,-0.21250000000000002,0.001112396567419115,0.001112396567419115,0.0
1893,-0.1375,-0.21250000000000002,0.001436830782628839,0.001436830782628839,0.0
1894,-0.125,-0.21250000000000002,0.0018187556542625482,0.0018187556542625482,0.0
1895,-0.11249999999999999,-0.21250000000000002,0.002225739896156949,0.002225739896156949,0.0
1896,-0.09999999999999998,-0.21250000000000002,0.002722585805207453,0.002722585805207453,0.0
1897,-0.08750000000000002,-0.21250000000000002,0.0034456228167418514,0.0034456228167418514,0.0
1898,-0.07500000000000001,-0.21250000000000002,0.00397080924966501,0.00397080924966501,0.0
1899,-0.0625,-0.21250000000000002,0.004512281191163595,0.004512281191163595,0.0
1900,-0.04999999999999999,-0.21250000000000002,0.005333797457701125,0.005333797457701125,0.0
1901,-0.03749999999999998,-0.21250000000000002,0.0059809788301483785,0.0059809788301483785,0.0
1902,-0.025000000000000022,-0.21250000000000002,0.006800468919289224,0.006800468919289224,0.0
1903,-0.012500000000000011,-0.21250000000000002,0.007606820518267312,0.007606820518267312,0.0
1904,0.0,-0.21250000000000002,0.008339368662618205,0.008339368662618205,0.0
1905,0.012499999999999956,-0.21250000000000002,0.009115640725511392,0.009210928072899239,9.528734738784711e-05
1906,0.025000000000000022,-0.21250000000000002,0.009997472045194928,0.009997472045194928,0.0
1907,0.03749999999999998,-0.21250000000000002,0.010480146730601556,0.010480146730601556,0.0
1908,0.050000000000000044,-0.21250000000000002,0.011146281194436485,0.011146281194436485,0.0
1909,0.0625,-0.21250000000000002,0.01148181519736119,0.01148181519736119,0.0
1910,0.07499999999999996,-0.21250000000000002,0.011903587660223897,0.011903587660223897,0.0
1911,0.08750000000000002,-0.21250000000000002,0.01215116072439798,0.01215116072439798,0.0
1912,0.09999999999999998,-0.21250000000000002,0.012388165827181533,0.012388165827181533,0.0
1913,0.11250000000000004,-0.21250000000000002,0.012561605083799717,0.012561605083799717,0.0
1914,0.125,-0.21250000000000002,0.012679475310874383,0.012679475310874383,0.0
1915,0.13749999999999996,-0.21250000000000002,0.01276245017136594,0.01276245017136594,0.0
1916,0.15000000000000002,-0.21250000000000002,0.012739981465571919,0.012739981465571919,0.0
1917,0.16249999999999998,-0.21250000000000002,0.012722848935013933,0.012722848935013933,0.0
1918,0.17500000000000004,-0.21250000000000002,0.012699026740276825,0.012699026740276825,0.0
1919,0.1875,-0.21250000000000002,0.012614437733891492,0.012614437733891492,0.0
1920,0.19999999999999996,-0.21250000000000002,0.012542557689044243,0.012542557689044243,0.0
1921,0.21250000000000002,-0.21250000000000002,0.012476467029275472,0.012476467029275472,0.0
1922,0.22499999999999998,-0.21250000000000002,0.012372853920067015,0.012372853920067015,0.0
1923,0.23750000000000004,-0.21250000000000002,0.012288010947396085,0.012288010947396085,0.0
1924,0.25,-0.21250000000000002,0.012217363868812833,0.012217363868812833,0.0
1925,0.26249999999999996,-0.21250000000000002,0.012112909873534661,0.012112909873534661,0.0
1926,0.275,-0.21250000000000002,0.012023146351142749,0.012023146351142749,0.0
1927,0.2875,-0.21250000000000002,0.011939327759065251,0.011939327759065251,0.0
1928,0.30000000000000004,-0.21250000000000002,0.011855737128463838,0.011855737128463838,0.0
1929,0.3125,-0.21250000000000002,0.011796113217327722,0.011796113217327722,0.0
1930,0.32499999999999996,-0.21250000000000002,0.01171080644228195,0.01171080644228195,0.0
1931,0.3375,-0.21250000000000002,0.01163180973471444,0.01163180973471444,0.0
1932,0.35,-0.21250000000000002,0.011557971871388937,0.011557971871388937,0.0
1933,0.36250000000000004,-0.21250000000000002,0.011494084400091895,0.011494084400091895,0.0
1934,0.375,-0.21250000000000002,0.0114130636557111,0.0114130636557111,0.0
1935,0.38749999999999996,-0.21250000000000002,0.01135899113248615,0.01135899113248615,0.0
1936,0.4,-0.21250000000000002,0.011280541533104212,0.011280541533104212,0.0
1937,0.4125,-0.21250000000000002,0.011214028908813655,0.011214028908813655,0.0
1938,0.42500000000000004,-0.21250000000000002,0.011159016963555743,0.011159016963555743,0.0
1939,0.4375,-0.21250000000000002,0.011093601591696579,0.011093601591696579,0.0
1940,0.44999999999999996,-0.21250000000000002,0.011038973774740994,0.011038973774740994,0.0
1941,0.4625,-0.21250000000000002,0.01099025988461894,0.01099025988461894,0.0
1942,0.475,-0.21250000000000002,0.010938902650270131,0.010938902650270131,0.0
1943,0.48750000000000004,-0.21250000000000002,0.010912395237780866,0.010912395237780866,0.0
1944,0.5,-0.21250000000000002,0.010941445136711164,0.010941445136711164,0.0
1945,-0.5,-0.2,0.00012944059140481968,0.00012944059140481968,0.0
1946,-0.4875,-0.2,0.0001276825283209411,0.0001276825283209411,0.0
1947,-0.475,-0.2,0.00012158846403320733,0.00012158846403320733,0.0
1948,-0.4625,-0.2,0.00011323397092043954,0.00011323397092043954,0.0
1949,-0.45,-0.2,0.00010679018996433106,0.00010679018996433106,0.0
1950,-0.4375,-0.2,0.00010161604928190821,0.00010161604928190821,0.0
1951,-0.425,-0.2,9.704063262828493e-05,9.704063262828493e-05,0.0
1952,-0.4125,-0.2,9.193395794053561e-05,9.193395794053561e-05,0.0
1953,-0.4,-0.2,8.776957985467086e-05,8.776957985467086e-05,0.0
1954,-0.3875,-0.2,8.548733406777505e-05,8.548733406777505e-05,0.0
1955,-0.375,-0.2,8.26084027751709e-05,8.26084027751709e-05,0.0
1956,-0.3625,-0.2,7.796305008907002e-05,7.796305008907002e-05,0.0
1957,-0.35,-0.2,7.262952671107734e-05,7.262952671107734e-05,0.0
1958,-0.3375,-0.2,6.875962628647661e-05,6.875962628647661e-05,0.0
1959,-0.325,-0.2,6.382927771118375e-05,6.382927771118375e-05,0.0
1960,-0.3125,-0.2,5.86730645319172e-05,5.86730645319172e-05,0.0
1961,-0.3,-0.2,5.743683284649336e-05,5.743683284649336e-05,0.0
1962,-0.2875,-0.2,5.905143699305143e-05,5.905143699305143e-05,0.0
1963,-0.275,-0.2,6.453519141804139e-05,6.453519141804139e-05,0.0
1964,-0.2625,-0.2,7.398351087326817e-05,7.398351087326817e-05,0.0
1965,-0.25,-0.2,9.738983938788979e-05,9.738983938788979e-05,0.0
1966,-0.2375,-0.2,0.00013599067978762932,0.00013599067978762932,0.0
1967,-0.22499999999999998,-0.2,0.00019164293028327983,0.00019164293028327983,0.0
1968,-0.21250000000000002,-0.2,0.00024357745793717744,0.00024357745793717744,0.0
1969,-0.2,-0.2,0.0003348172383487787,0.0003348172383487787,0.0
1970,-0.1875,-0.2,0.0005478368054366103,0.0005478368054366103,0.0
1971,-0.175,-0.2,0.0005963559972311243,0.0005963559972311243,0.0
1972,-0.16249999999999998,-0.2,0.000869439996657975,0.000869439996657975,0.0
1973,-0.15000000000000002,-0.2,0.001141335926458248,0.001141335926458248,0.0
1974,-0.1375,-0.2,0.0013151588410675193,0.0013151588410675193,0.0
1975,-0.125,-0.2,0.0016893153501073028,0.0016893153501073028,0.0
1976,-0.11249999999999999,-0.2,0.0024763385291731617,0.0024763385291731617,0.0
1977,-0.09999999999999998,-0.2,0.002705424857248039,0.002705424857248039,0.0
1978,-0.08750000000000002,-0.2,0.0032371802651792207,0.0032371802651792207,0.0
1979,-0.07500000000000001,-0.2,0.0038947633530251706,0.0038947633530251706,0.0
1980,-0.0625,-0.2,0.004555590596984644,0.004555590596984644,0.0
1981,-0.04999999999999999,-0.2,0.005387790286200124,0.005387790286200124,0.0
1982,-0.03749999999999998,-0.2,0.006294517453147547,0.006294517453147547,0.0
1983,-0.025000000000000022,-0.2,0.007047835351945498,0.007047835351945498,0.0
1984,-0.012500000000000011,-0.2,0.007911126004270519,0.007911126004270519,0.0
1985,0.0,-0.2,0.008682048980191256,0.00877911383780838,9.706485761712402e-05
1986,0.012499999999999956,-0.2,0.009582316216140006,0.009582316216140006,0.0
1987,0.025000000000000022,-0.2,0.010585880634399273,0.010585880634399273,0.0
1988,0.03749999999999998,-0.2,0.010979464247270223,0.010979464247270223,0.0
1989,0.050000000000000044,-0.2,0.011519042491581723,0.011519042491581723,0.0
1990,0.0625,-0.2,0.01195494193088785,0.01195494193088785,0.0
1991,0.07499999999999996,-0.2,0.012313007323749603,0.012313007323749603,0.0
1992,0.08750000000000002,-0.2,0.012568047642405317,0.012568047642405317,0.0
1993,0.09999999999999998,-0.2,0.012759490491333722,0.012759490491333722,0.0
1994,0.11250000000000004,-0.2,0.012880193370673655,0.012880193370673655,0.0
1995,0.125,-0.2,0.012926997445266198,0.012926997445266198,0.0
1996,0.13749999999999996,-0.2,0.012926782129886055,0.012926782129886055,0.0
1997,0.15000000000000002,-0.2,0.012900098356784418,0.012900098356784418,0.0
1998,0.16249999999999998,-0.2,0.012839614893460697,0.012839614893460697,0.0
1999,0.17500000000000004,-0.2,0.012757929829973114,0.012757929829973114,0.0
2000,0.1875,-0.2,0.012667809304980116,0.012667809304980116,0.0
2001,0.19999999999999996,-0.2,0.012586184378036585,0.012586184378036585,0.0
2002,0.21250000000000002,-0.2,0.012458780398218783,0.012458780398218783,0.0
2003,0.22499999999999998,-0.2,0.012370965148421372,0.012370965148421372,0.0
2004,0.23750000000000004,-0.2,0.012242607685854182,0.012242607685854182,0.0
2005,0.25,-0.2,0.012142749146549853,0.012142749146549853,0.0
2006,0.26249999999999996,-0.2,0.01204071808943678,0.01204071808943678,0.0
2007,0.275,-0.2,0.011975810931160735,0.011975810931160735,0.0
2008,0.2875,-0.2,0.011852730376929708,0.011852730376929708,0.0
2009,0.30000000000000004,-0.2,0.011760250837974603,0.011760250837974603,0.0
2010,0.3125,-0.2,0.011674467704251089,0.011674467704251089,0.0
2011,0.32499999999999996,-0.2,0.011588367054026286,0.011588367054026286,0.0
2012,0.3375,-0.2,0.011512361713849025,0.011512361713849025,0.0
2013,0.35,-0.2,0.011434891198409425,0.011434891198409425,0.0
2014,0.36250000000000004,-0.2,0.011360860454944952,0.011360860454944952,0.0
2015,0.375,-0.2,0.011289870573919,0.011289870573919,0.0
2016,0.38749999999999996,-0.2,0.011219873283230597,0.011219873283230597,0.0
2017,0.4,-0.2,0.011142895911963744,0.011142895911963744,0.0
2018,0.4125,-0.2,0.011089902560470882,0.011089902560470882,0.0
2019,0.42500000000000004,-0.2,0.011021308736714372,0.011021308736714372,0.0
2020,0.4375,-0.2,0.011037000769822084,0.011037000769822084,0.0
2021,0.44999999999999996,-0.2,0.010866139316748544,0.010866139316748544,0.0
2022,0.4625,-0.2,0.01082760791019892,0.01082760791019892,0.0
2023,0.475,-0.2,0.010884501009636394,0.010884501009636394,0.0
2024,0.48750000000000004,-0.2,0.01073437278222401,0.01073437278222401,0.0
2025,0.5,-0.2,0.010679643253806284,0.010679643253806284,0.0
2026,-0.5,-0.1875,0.00011305697443005165,0.00011305697443005165,0.0
2027,-0.4875,-0.1875,0.00011194182688210603,0.00011194182688210603,0.0
2028,-0.475,-0.1875,0.00010985430353098571,0.00010985430353098571,0.0
2029,-0.4625,-0.1875,0.00010421225982116806,0.00010421225982116806,0.0
2030,-0.45,-0.1875,0.0001000274010721677,0.0001000274010721677,0.0
2031,-0.4375,-0.1875,9.660901750965522e-05,9.660901750965522e-05,0.0
2032,-0.425,-0.1875,9.469515127026902e-05,9.469515127026902e-05,0.0
2033,-0.4125,-0.1875,9.243028998577531e-05,9.243028998577531e-05,0.0
2034,-0.4,-0.1875,8.991540838061193e-05,8.991540838061193e-05,0.0
2035,-0.3875,-0.1875,8.742432022449339e-05,8.742432022449339e-05,0.0
2036,-0.375,-0.1875,8.541098998887688e-05,8.541098998887688e-05,0.0
2037,-0.3625,-0.1875,8.215115828707355e-05,8.215115828707355e-05,0.0
2038,-0.35,-0.1875,7.79552041109287e-05,7.79552041109287e-05,0.0
2039,-0.3375,-0.1875,7.465217309363483e-05,7.465217309363483e-05,0.0
2040,-0.325,-0.1875,7.142548692002836e-05,7.142548692002836e-05,0.0
2041,-0.3125,-0.1875,6.424882506824694e-05,6.424882506824694e-05,0.0
2042,-0.3,-0.1875,6.015235112546672e-05,6.015235112546672e-05,0.0
2043,-0.2875,-0.1875,5.981481660575358e-05,5.981481660575358e-05,0.0
2044,-0.275,-0.1875,6.217902448625653e-05,6.217902448625653e-05,0.0
2045,-0.2625,-0.1875,7.160188045212192e-05,7.160188045212192e-05,0.0
2046,-0.25,-0.1875,8.113436427611326e-05,8.113436427611326e-05,0.0
2047,-0.2375,-0.1875,0.00010555917229030137,0.00010555917229030137,0.0
2048,-0.22499999999999998,-0.1875,0.0001492916508439356,0.0001492916508439356,0.0
2049,-0.21250000000000002,-0.1875,0.00020849930613243243,0.00020849930613243243,0.0
2050,-0.2,-0.1875,0.00028526782652403505,0.00028526782652403505,0.0
2051,-0.1875,-0.1875,0.0003918330747654378,0.0003918330747654378,0.0
2052,-0.175,-0.1875,0.0005346179818954861,0.0005346179818954861,0.0
2053,-0.16249999999999998,-0.1875,0.0007091468358154571,0.0007091468358154571,0.0
2054,-0.15000000000000002,-0.1875,0.0009502634246613673,0.0009502634246613673,0.0
2055,-0.1375,-0.1875,0.0012283583155017527,0.0012283583155017527,0.0
2056,-0.125,-0.1875,0.0016380737216103894,0.0016380737216103894,0.0
2057,-0.11249999999999999,-0.1875,0.0021183340139186643,0.0021183340139186643,0.0
2058,-0.09999999999999998,-0.1875,0.002638260861603196,0.002638260861603196,0.0
2059,-0.08750000000000002,-0.1875,0.0031710204861271907,0.0031710204861271907,0.0
2060,-0.07500000000000001,-0.1875,0.00392199169495146,0.00392199169495146,0.0
2061,-0.0625,-0.1875,0.004810599842529821,0.004810599842529821,0.0
2062,-0.04999999999999999,-0.1875,0.0055359171561783485,0.0055359171561783485,0.0
2063,-0.03749999999999998,-0.1875,0.00650537363467409,0.00650537363467409,0.0
2064,-0.025000000000000022,-0.1875,0.007282082996743532,0.007379897134134762,9.781413739123022e-05
2065,-0.012500000000000011,-0.1875,0.008255909165481239,0.00835057619900396,9.466703352272073e-05
2066,0.0,-0.1875,0.009359125531487641,0.009359125531487641,0.0
2067,0.012499999999999956,-0.1875,0.01005473211627934,0.01005473211627934,0.0
2068,0.025000000000000022,-0.1875,0.010850013011210748,0.010850013011210748,0.0
2069,0.03749999999999998,-0.1875,0.011521410172304916,0.011521410172304916,0.0
2070,0.050000000000000044,-0.1875,0.012292757264452333,0.012292757264452333,0.0
2071,0.0625,-0.1875,0.012462624360805571,0.012462624360805571,0.0
2072,0.07499999999999996,-0.1875,0.01274327256709758,0.01274327256709758,0.0
2073,0.08750000000000002,-0.1875,0.01298190495007569,0.01298190495007569,0.0
2074,0.09999999999999998,-0.1875,0.013253253906690833,0.013253253906690833,0.0
2075,0.11250000000000004,-0.1875,0.013198632661662085,0.013198632661662085,0.0
2076,0.125,-0.1875,0.01318445048877806,0.01318445048877806,0.0
2077,0.13749999999999996,-0.1875,0.013132342331491973,0.013132342331491973,0.0
2078,0.15000000000000002,-0.1875,0.013047493313298339,0.013047493313298339,0.0
2079,0.16249999999999998,-0.1875,0.012943654661173731,0.012943654661173731,0.0
2080,0.17500000000000004,-0.1875,0.012829422288687452,0.012829422288687452,0.0
2081,0.1875,-0.1875,0.012695398360381947,0.012695398360381947,0.0
2082,0.19999999999999996,-0.1875,0.012563990457676954,0.012563990457676954,0.0
2083,0.21250000000000002,-0.1875,0.012450587067248293,0.012450587067248293,0.0
2084,0.22499999999999998,-0.1875,0.012302934044064939,0.012302934044064939,0.0
2085,0.23750000000000004,-0.1875,0.012209839722210198,0.012209839722210198,0.0
2086,0.25,-0.1875,0.012063579850050715,0.012063579850050715,0.0
2087,0.26249999999999996,-0.1875,0.011948414339262347,0.011948414339262347,0.0
2088,0.275,-0.1875,0.011848780999003675,0.011848780999003675,0.0
2089,0.2875,-0.1875,0.011747944346820739,0.011747944346820739,0.0
2090,0.30000000000000004,-0.1875,0.011674814762759618,0.011674814762759618,0.0
2091,0.3125,-0.1875,0.011574739008071062,0.011574739008071062,0.0
2092,0.32499999999999996,-0.1875,0.011471621082858853,0.011471621082858853,0.0
2093,0.3375,-0.1875,0.011409423723546839,0.011409423723546839,0.0
2094,0.35,-0.1875,0.01131130823168057,0.01131130823168057,0.0
2095,0.36250000000000004,-0.1875,0.011267822428386599,0.011267822428386599,0.0
2096,0.375,-0.1875,0.011166171206437547,0.011166171206437547,0.0
2097,0.38749999999999996,-0.1875,0.011082226117938328,0.011082226117938328,0.0
2098,0.4,-0.1875,0.01100948844784202,0.01100948844784202,0.0
2099,0.4125,-0.1875,0.010913091018782106,0.010913091018782106,0.0
2100,0.42500000000000004,-0.1875,0.01084272027387392,0.01084272027387392,0.0
2101,0.4375,-0.1875,0.010757121209160052,0.010757121209160052,0.0
2102,0.44999999999999996,-0.1875,0.010669785337223094,0.010669785337223094,0.0
2103,0.4625,-0.1875,0.010593179780239709,0.010593179780239709,0.0
2104,0.475,-0.1875,0.010503720952621138,0.010503720952621138,0.0
2105,0.48750000000000004,-0.1875,0.01046511632012819,0.01046511632012819,0.0
2106,0.5,-0.1875,0.010447678215318699,0.010447678215318699,0.0
