node,x,y,active_F3,initial_active_A1,initial_release_seed
4920,-0.2625,0.25,True,True,False
4921,-0.25,0.25,True,True,False
4922,-0.2375,0.25,True,True,False
4923,-0.22499999999999998,0.25,True,True,False
4924,-0.21250000000000002,0.25,True,True,False
4925,-0.2,0.25,True,True,False
4926,-0.1875,0.25,True,True,False
4927,-0.175,0.25,True,True,False
4928,-0.16249999999999998,0.25,True,True,False
4929,-0.15000000000000002,0.25,True,True,False
4930,-0.1375,0.25,True,True,False
4931,-0.125,0.25,True,True,False
4932,-0.11249999999999999,0.25,True,True,False
4933,-0.09999999999999998,0.25,True,True,False
4934,-0.08750000000000002,0.25,True,True,False
4935,-0.07500000000000001,0.25,True,True,False
4936,-0.0625,0.25,True,True,False
4937,-0.04999999999999999,0.25,True,True,False
4938,-0.03749999999999998,0.25,True,True,False
4939,-0.025000000000000022,0.25,True,True,False
4940,-0.012500000000000011,0.25,True,True,False
4941,0.0,0.25,True,True,False
4942,0.012499999999999956,0.25,True,True,False
4943,0.025000000000000022,0.25,True,True,False
4944,0.03749999999999998,0.25,True,True,False
4945,0.050000000000000044,0.25,True,True,False
4946,0.0625,0.25,True,True,False
4947,0.07499999999999996,0.25,True,True,False
4948,0.08750000000000002,0.25,True,True,False
4949,0.09999999999999998,0.25,True,True,False
4950,0.11250000000000004,0.25,True,True,False
4951,0.125,0.25,True,True,False
4952,0.13749999999999996,0.25,True,True,False
4953,0.15000000000000002,0.25,True,True,False
4954,0.16249999999999998,0.25,True,True,False
4955,0.17500000000000004,0.25,True,True,False
4956,0.1875,0.25,True,True,False
4957,0.19999999999999996,0.25,True,True,False
4958,0.21250000000000002,0.25,True,True,False
4959,0.22499999999999998,0.25,True,True,False
4960,0.23750000000000004,0.25,True,True,False
4961,0.25,0.25,True,True,False
4962,0.26249999999999996,0.25,True,True,False
4963,0.275,0.25,True,True,False
4964,0.2875,0.25,True,True,False
4965,0.30000000000000004,0.25,True,True,False
4966,0.3125,0.25,True,True,False
4967,0.32499999999999996,0.25,True,True,False
4968,0.3375,0.25,True,True,False
4969,0.35,0.25,True,True,False
4970,0.36250000000000004,0.25,True,True,False
4971,0.375,0.25,True,True,False
4972,0.38749999999999996,0.25,True,True,False
4973,0.4,0.25,True,True,False
4974,0.4125,0.25,True,True,False
4975,0.42500000000000004,0.25,True,True,False
4976,0.4375,0.25,True,True,False
4977,0.44999999999999996,0.25,True,True,False
4978,0.4625,0.25,True,True,False
4979,0.475,0.25,True,True,False
4980,0.48750000000000004,0.25,True,True,False
4981,0.5,0.25,True,True,False
4982,-0.5,0.26249999999999996,True,True,False
4983,-0.4875,0.26249999999999996,True,True,False
4984,-0.475,0.26249999999999996,True,True,False
4985,-0.4625,0.26249999999999996,True,True,False
4986,-0.45,0.26249999999999996,True,True,False
4987,-0.4375,0.26249999999999996,True,True,False
4988,-0.425,0.26249999999999996,True,True,False
4989,-0.4125,0.26249999999999996,True,True,False
4990,-0.4,0.26249999999999996,True,True,False
4991,-0.3875,0.26249999999999996,True,True,False
4992,-0.375,0.26249999999999996,True,True,False
4993,-0.3625,0.26249999999999996,True,True,False
4994,-0.35,0.26249999999999996,True,True,False
4995,-0.3375,0.26249999999999996,True,True,False
4996,-0.325,0.26249999999999996,True,True,False
4997,-0.3125,0.26249999999999996,True,True,False
4998,-0.3,0.26249999999999996,True,True,False
4999,-0.2875,0.26249999999999996,True,True,False
5000,-0.275,0.26249999999999996,True,True,False
5001,-0.2625,0.26249999999999996,True,True,False
5002,-0.25,0.26249999999999996,True,True,False
5003,-0.2375,0.26249999999999996,True,True,False
5004,-0.22499999999999998,0.26249999999999996,True,True,False
5005,-0.21250000000000002,0.26249999999999996,True,True,False
5006,-0.2,0.26249999999999996,True,True,False
5007,-0.1875,0.26249999999999996,True,True,False
5008,-0.175,0.26249999999999996,True,True,False
5009,-0.16249999999999998,0.26249999999999996,True,True,False
5010,-0.15000000000000002,0.26249999999999996,True,True,False
5011,-0.1375,0.26249999999999996,True,True,False
5012,-0.125,0.26249999999999996,True,True,False
5013,-0.11249999999999999,0.26249999999999996,True,True,False
5014,-0.09999999999999998,0.26249999999999996,True,True,False
5015,-0.08750000000000002,0.26249999999999996,True,True,False
5016,-0.07500000000000001,0.26249999999999996,True,True,False
5017,-0.0625,0.26249999999999996,True,True,False
5018,-0.04999999999999999,0.26249999999999996,True,True,False
5019,-0.03749999999999998,0.26249999999999996,True,True,False
5020,-0.025000000000000022,0.26249999999999996,True,True,False
5021,-0.012500000000000011,0.26249999999999996,True,True,False
5022,0.0,0.26249999999999996,True,True,False
5023,0.012499999999999956,0.26249999999999996,True,True,False
5024,0.025000000000000022,0.26249999999999996,True,True,False
5025,0.03749999999999998,0.26249999999999996,True,True,False
5026,0.050000000000000044,0.26249999999999996,True,True,False
5027,0.0625,0.26249999999999996,True,True,False
5028,0.07499999999999996,0.26249999999999996,True,True,False
5029,0.08750000000000002,0.26249999999999996,True,True,False
5030,0.09999999999999998,0.26249999999999996,True,True,False
5031,0.11250000000000004,0.26249999999999996,True,True,False
5032,0.125,0.26249999999999996,True,True,False
5033,0.13749999999999996,0.26249999999999996,True,True,False
5034,0.15000000000000002,0.26249999999999996,True,True,False
5035,0.16249999999999998,0.26249999999999996,True,True,False
5036,0.17500000000000004,0.26249999999999996,True,True,False
5037,0.1875,0.26249999999999996,True,True,False
5038,0.19999999999999996,0.26249999999999996,True,True,False
5039,0.21250000000000002,0.26249999999999996,True,True,False
5040,0.22499999999999998,0.26249999999999996,True,True,False
5041,0.23750000000000004,0.26249999999999996,True,True,False
5042,0.25,0.26249999999999996,True,True,False
5043,0.26249999999999996,0.26249999999999996,True,True,False
5044,0.275,0.26249999999999996,True,True,False
5045,0.2875,0.26249999999999996,True,True,False
5046,0.30000000000000004,0.26249999999999996,True,True,False
5047,0.3125,0.26249999999999996,True,True,False
5048,0.32499999999999996,0.26249999999999996,True,True,False
5049,0.3375,0.26249999999999996,True,True,False
5050,0.35,0.26249999999999996,True,True,False
5051,0.36250000000000004,0.26249999999999996,True,True,False
5052,0.375,0.26249999999999996,True,True,False
5053,0.38749999999999996,0.26249999999999996,True,True,False
5054,0.4,0.26249999999999996,True,True,False
5055,0.4125,0.26249999999999996,True,True,False
5056,0.42500000000000004,0.26249999999999996,True,True,False
5057,0.4375,0.26249999999999996,True,True,False
5058,0.44999999999999996,0.26249999999999996,True,True,False
5059,0.4625,0.26249999999999996,True,True,False
5060,0.475,0.26249999999999996,True,True,False
5061,0.48750000000000004,0.26249999999999996,True,True,False
5062,0.5,0.26249999999999996,True,True,False
5063,-0.5,0.275,True,True,False
5064,-0.4875,0.275,True,True,False
5065,-0.475,0.275,True,True,False
5066,-0.4625,0.275,True,True,False
5067,-0.45,0.275,True,True,False
5068,-0.4375,0.275,True,True,False
5069,-0.425,0.275,True,True,False
5070,-0.4125,0.275,True,True,False
5071,-0.4,0.275,True,True,False
5072,-0.3875,0.275,True,True,False
5073,-0.375,0.275,True,True,False
5074,-0.3625,0.275,True,True,False
5075,-0.35,0.275,True,True,False
5076,-0.3375,0.275,True,True,False
5077,-0.325,0.275,True,True,False
5078,-0.3125,0.275,True,True,False
5079,-0.3,0.275,True,True,False
5080,-0.2875,0.275,True,True,False
5081,-0.275,0.275,True,True,False
5082,-0.2625,0.275,True,True,False
5083,-0.25,0.275,True,True,False
5084,-0.2375,0.275,True,True,False
5085,-0.22499999999999998,0.275,True,True,False
5086,-0.21250000000000002,0.275,True,True,False
5087,-0.2,0.275,True,True,False
5088,-0.1875,0.275,True,True,False
5089,-0.175,0.275,True,True,False
5090,-0.16249999999999998,0.275,True,True,False
5091,-0.15000000000000002,0.275,True,True,False
5092,-0.1375,0.275,True,True,False
5093,-0.125,0.275,True,True,False
5094,-0.11249999999999999,0.275,True,True,False
5095,-0.09999999999999998,0.275,True,True,False
5096,-0.08750000000000002,0.275,True,True,False
5097,-0.07500000000000001,0.275,True,True,False
5098,-0.0625,0.275,True,True,False
5099,-0.04999999999999999,0.275,True,True,False
5100,-0.03749999999999998,0.275,True,True,False
5101,-0.025000000000000022,0.275,True,True,False
5102,-0.012500000000000011,0.275,True,True,False
5103,0.0,0.275,True,True,False
5104,0.012499999999999956,0.275,True,True,False
5105,0.025000000000000022,0.275,True,True,False
5106,0.03749999999999998,0.275,True,True,False
5107,0.050000000000000044,0.275,True,True,False
5108,0.0625,0.275,True,True,False
5109,0.07499999999999996,0.275,True,True,False
5110,0.08750000000000002,0.275,True,True,False
5111,0.09999999999999998,0.275,True,True,False
5112,0.11250000000000004,0.275,True,True,False
5113,0.125,0.275,True,True,False
5114,0.13749999999999996,0.275,True,True,False
5115,0.15000000000000002,0.275,True,True,False
5116,0.16249999999999998,0.275,True,True,False
5117,0.17500000000000004,0.275,True,True,False
5118,0.1875,0.275,True,True,False
5119,0.19999999999999996,0.275,True,True,False
5120,0.21250000000000002,0.275,True,True,False
5121,0.22499999999999998,0.275,True,True,False
5122,0.23750000000000004,0.275,True,True,False
5123,0.25,0.275,True,True,False
5124,0.26249999999999996,0.275,True,True,False
5125,0.275,0.275,True,True,False
5126,0.2875,0.275,True,True,False
5127,0.30000000000000004,0.275,True,True,False
5128,0.3125,0.275,True,True,False
5129,0.32499999999999996,0.275,True,True,False
5130,0.3375,0.275,True,True,False
5131,0.35,0.275,True,True,False
5132,0.36250000000000004,0.275,True,True,False
5133,0.375,0.275,True,True,False
5134,0.38749999999999996,0.275,True,True,False
5135,0.4,0.275,True,True,False
5136,0.4125,0.275,True,True,False
5137,0.42500000000000004,0.275,True,True,False
5138,0.4375,0.275,True,True,False
5139,0.44999999999999996,0.275,True,True,False
5140,0.4625,0.275,True,True,False
5141,0.475,0.275,True,True,False
5142,0.48750000000000004,0.275,True,True,False
5143,0.5,0.275,True,True,False
5144,-0.5,0.2875,True,True,False
5145,-0.4875,0.2875,True,True,False
5146,-0.475,0.2875,True,True,False
5147,-0.4625,0.2875,True,True,False
5148,-0.45,0.2875,True,True,False
5149,-0.4375,0.2875,True,True,False
5150,-0.425,0.2875,True,True,False
5151,-0.4125,0.2875,True,True,False
5152,-0.4,0.2875,True,True,False
5153,-0.3875,0.2875,True,True,False
5154,-0.375,0.2875,True,True,False
5155,-0.3625,0.2875,True,True,False
5156,-0.35,0.2875,True,True,False
5157,-0.3375,0.2875,True,True,False
5158,-0.325,0.2875,True,True,False
5159,-0.3125,0.2875,True,True,False
5160,-0.3,0.2875,True,True,False
5161,-0.2875,0.2875,True,True,False
5162,-0.275,0.2875,True,True,False
5163,-0.2625,0.2875,True,True,False
5164,-0.25,0.2875,True,True,False
5165,-0.2375,0.2875,True,True,False
5166,-0.22499999999999998,0.2875,True,True,False
5167,-0.21250000000000002,0.2875,True,True,False
5168,-0.2,0.2875,True,True,False
5169,-0.1875,0.2875,True,True,False
5170,-0.175,0.2875,True,True,False
5171,-0.16249999999999998,0.2875,True,True,False
5172,-0.15000000000000002,0.2875,True,True,False
5173,-0.1375,0.2875,True,True,False
5174,-0.125,0.2875,True,True,False
5175,-0.11249999999999999,0.2875,True,True,False
5176,-0.09999999999999998,0.2875,True,True,False
5177,-0.08750000000000002,0.2875,True,True,False
5178,-0.07500000000000001,0.2875,True,True,False
5179,-0.0625,0.2875,True,True,False
5180,-0.04999999999999999,0.2875,True,True,False
5181,-0.03749999999999998,0.2875,True,True,False
5182,-0.025000000000000022,0.2875,True,True,False
5183,-0.012500000000000011,0.2875,True,True,False
5184,0.0,0.2875,True,True,False
5185,0.012499999999999956,0.2875,True,True,False
5186,0.025000000000000022,0.2875,True,True,False
5187,0.03749999999999998,0.2875,True,True,False
5188,0.050000000000000044,0.2875,True,True,False
5189,0.0625,0.2875,True,True,False
5190,0.07499999999999996,0.2875,True,True,False
5191,0.08750000000000002,0.2875,True,True,False
5192,0.09999999999999998,0.2875,True,True,False
5193,0.11250000000000004,0.2875,True,True,False
5194,0.125,0.2875,True,True,False
5195,0.13749999999999996,0.2875,True,True,False
5196,0.15000000000000002,0.2875,True,True,False
5197,0.16249999999999998,0.2875,True,True,False
5198,0.17500000000000004,0.2875,True,True,False
5199,0.1875,0.2875,True,True,False
5200,0.19999999999999996,0.2875,True,True,False
5201,0.21250000000000002,0.2875,True,True,False
5202,0.22499999999999998,0.2875,True,True,False
5203,0.23750000000000004,0.2875,True,True,False
5204,0.25,0.2875,True,True,False
5205,0.26249999999999996,0.2875,True,True,False
5206,0.275,0.2875,True,True,False
5207,0.2875,0.2875,True,True,False
5208,0.30000000000000004,0.2875,True,True,False
5209,0.3125,0.2875,True,True,False
5210,0.32499999999999996,0.2875,True,True,False
5211,0.3375,0.2875,True,True,False
5212,0.35,0.2875,True,True,False
5213,0.36250000000000004,0.2875,True,True,False
5214,0.375,0.2875,True,True,False
5215,0.38749999999999996,0.2875,True,True,False
5216,0.4,0.2875,True,True,False
5217,0.4125,0.2875,True,True,False
5218,0.42500000000000004,0.2875,True,True,False
5219,0.4375,0.2875,True,True,False
5220,0.44999999999999996,0.2875,True,True,False
5221,0.4625,0.2875,True,True,False
5222,0.475,0.2875,True,True,False
5223,0.48750000000000004,0.2875,True,True,False
5224,0.5,0.2875,True,True,False
5225,-0.5,0.30000000000000004,True,True,False
5226,-0.4875,0.30000000000000004,True,True,False
5227,-0.475,0.30000000000000004,True,True,False
5228,-0.4625,0.30000000000000004,True,True,False
5229,-0.45,0.30000000000000004,True,True,False
5230,-0.4375,0.30000000000000004,True,True,False
5231,-0.425,0.30000000000000004,True,True,False
5232,-0.4125,0.30000000000000004,True,True,False
5233,-0.4,0.30000000000000004,True,True,False
5234,-0.3875,0.30000000000000004,True,True,False
5235,-0.375,0.30000000000000004,True,True,False
5236,-0.3625,0.30000000000000004,True,True,False
5237,-0.35,0.30000000000000004,True,True,False
5238,-0.3375,0.30000000000000004,True,True,False
5239,-0.325,0.30000000000000004,True,True,False
5240,-0.3125,0.30000000000000004,True,True,False
5241,-0.3,0.30000000000000004,True,True,False
5242,-0.2875,0.30000000000000004,True,True,False
5243,-0.275,0.30000000000000004,True,True,False
5244,-0.2625,0.30000000000000004,True,True,False
5245,-0.25,0.30000000000000004,True,True,False
5246,-0.2375,0.30000000000000004,True,True,False
5247,-0.22499999999999998,0.30000000000000004,True,True,False
5248,-0.21250000000000002,0.30000000000000004,True,True,False
5249,-0.2,0.30000000000000004,True,True,False
5250,-0.1875,0.30000000000000004,True,True,False
5251,-0.175,0.30000000000000004,True,True,False
5252,-0.16249999999999998,0.30000000000000004,True,True,False
5253,-0.15000000000000002,0.30000000000000004,True,True,False
5254,-0.1375,0.30000000000000004,True,True,False
5255,-0.125,0.30000000000000004,True,True,False
5256,-0.11249999999999999,0.30000000000000004,True,True,False
5257,-0.09999999999999998,0.30000000000000004,True,True,False
5258,-0.08750000000000002,0.30000000000000004,True,True,False
5259,-0.07500000000000001,0.30000000000000004,True,True,False
5260,-0.0625,0.30000000000000004,True,True,False
5261,-0.04999999999999999,0.30000000000000004,True,True,False
5262,-0.03749999999999998,0.30000000000000004,True,True,False
5263,-0.025000000000000022,0.30000000000000004,True,True,False
5264,-0.012500000000000011,0.30000000000000004,True,True,False
5265,0.0,0.30000000000000004,True,True,False
5266,0.012499999999999956,0.30000000000000004,True,True,False
5267,0.025000000000000022,0.30000000000000004,True,True,False
5268,0.03749999999999998,0.30000000000000004,True,True,False
5269,0.050000000000000044,0.30000000000000004,True,True,False
5270,0.0625,0.30000000000000004,True,True,False
5271,0.07499999999999996,0.30000000000000004,True,True,False
5272,0.08750000000000002,0.30000000000000004,True,True,False
5273,0.09999999999999998,0.30000000000000004,True,True,False
5274,0.11250000000000004,0.30000000000000004,True,True,False
5275,0.125,0.30000000000000004,True,True,False
5276,0.13749999999999996,0.30000000000000004,True,True,False
5277,0.15000000000000002,0.30000000000000004,True,True,False
5278,0.16249999999999998,0.30000000000000004,True,True,False
5279,0.17500000000000004,0.30000000000000004,True,True,False
5280,0.1875,0.30000000000000004,True,True,False
5281,0.19999999999999996,0.30000000000000004,True,True,False
5282,0.21250000000000002,0.30000000000000004,True,True,False
5283,0.22499999999999998,0.30000000000000004,True,True,False
5284,0.23750000000000004,0.30000000000000004,True,True,False
5285,0.25,0.30000000000000004,True,True,False
5286,0.26249999999999996,0.30000000000000004,True,True,False
5287,0.275,0.30000000000000004,True,True,False
5288,0.2875,0.30000000000000004,True,True,False
5289,0.30000000000000004,0.30000000000000004,True,True,False
5290,0.3125,0.30000000000000004,True,True,False
5291,0.32499999999999996,0.30000000000000004,True,True,False
5292,0.3375,0.30000000000000004,True,True,False
5293,0.35,0.30000000000000004,True,True,False
5294,0.36250000000000004,0.30000000000000004,True,True,False
5295,0.375,0.30000000000000004,True,True,False
5296,0.38749999999999996,0.30000000000000004,True,True,False
5297,0.4,0.30000000000000004,True,True,False
5298,0.4125,0.30000000000000004,True,True,False
5299,0.42500000000000004,0.30000000000000004,True,True,False
5300,0.4375,0.30000000000000004,True,True,False
5301,0.44999999999999996,0.30000000000000004,True,True,False
5302,0.4625,0.30000000000000004,True,True,False
5303,0.475,0.30000000000000004,True,True,False
5304,0.48750000000000004,0.30000000000000004,True,True,False
5305,0.5,0.30000000000000004,True,True,False
5306,-0.5,0.3125,True,True,False
5307,-0.4875,0.3125,True,True,False
5308,-0.475,0.3125,True,True,False
5309,-0.4625,0.3125,True,True,False
5310,-0.45,0.3125,True,True,False
5311,-0.4375,0.3125,True,True,False
5312,-0.425,0.3125,True,True,False
5313,-0.4125,0.3125,True,True,False
5314,-0.4,0.3125,True,True,False
5315,-0.3875,0.3125,True,True,False
5316,-0.375,0.3125,True,True,False
5317,-0.3625,0.3125,True,True,False
5318,-0.35,0.3125,True,True,False
5319,-0.3375,0.3125,True,True,False
5320,-0.325,0.3125,True,True,False
5321,-0.3125,0.3125,True,True,False
5322,-0.3,0.3125,True,True,False
5323,-0.2875,0.3125,True,True,False
5324,-0.275,0.3125,True,True,False
5325,-0.2625,0.3125,True,True,False
5326,-0.25,0.3125,True,True,False
5327,-0.2375,0.3125,True,True,False
5328,-0.22499999999999998,0.3125,True,True,False
5329,-0.21250000000000002,0.3125,True,True,False
5330,-0.2,0.3125,True,True,False
5331,-0.1875,0.3125,True,True,False
5332,-0.175,0.3125,True,True,False
5333,-0.16249999999999998,0.3125,True,True,False
5334,-0.15000000000000002,0.3125,True,True,False
5335,-0.1375,0.3125,True,True,False
5336,-0.125,0.3125,True,True,False
5337,-0.11249999999999999,0.3125,True,True,False
5338,-0.09999999999999998,0.3125,True,True,False
5339,-0.08750000000000002,0.3125,True,True,False
5340,-0.07500000000000001,0.3125,True,True,False
5341,-0.0625,0.3125,True,True,False
5342,-0.04999999999999999,0.3125,True,True,False
5343,-0.03749999999999998,0.3125,True,True,False
5344,-0.025000000000000022,0.3125,True,True,False
5345,-0.012500000000000011,0.3125,True,True,False
5346,0.0,0.3125,True,True,False
5347,0.012499999999999956,0.3125,True,True,False
5348,0.025000000000000022,0.3125,True,True,False
5349,0.03749999999999998,0.3125,True,True,False
5350,0.050000000000000044,0.3125,True,True,False
5351,0.0625,0.3125,True,True,False
5352,0.07499999999999996,0.3125,True,True,False
5353,0.08750000000000002,0.3125,True,True,False
5354,0.09999999999999998,0.3125,True,True,False
5355,0.11250000000000004,0.3125,True,True,False
5356,0.125,0.3125,True,True,False
5357,0.13749999999999996,0.3125,True,True,False
5358,0.15000000000000002,0.3125,True,True,False
5359,0.16249999999999998,0.3125,True,True,False
5360,0.17500000000000004,0.3125,True,True,False
5361,0.1875,0.3125,True,True,False
5362,0.19999999999999996,0.3125,True,True,False
5363,0.21250000000000002,0.3125,True,True,False
5364,0.22499999999999998,0.3125,True,True,False
5365,0.23750000000000004,0.3125,True,True,False
5366,0.25,0.3125,True,True,False
5367,0.26249999999999996,0.3125,True,True,False
5368,0.275,0.3125,True,True,False
5369,0.2875,0.3125,True,True,False
5370,0.30000000000000004,0.3125,True,True,False
5371,0.3125,0.3125,True,True,False
5372,0.32499999999999996,0.3125,True,True,False
5373,0.3375,0.3125,True,True,False
5374,0.35,0.3125,True,True,False
5375,0.36250000000000004,0.3125,True,True,False
5376,0.375,0.3125,True,True,False
5377,0.38749999999999996,0.3125,True,True,False
5378,0.4,0.3125,True,True,False
5379,0.4125,0.3125,True,True,False
5380,0.42500000000000004,0.3125,True,True,False
5381,0.4375,0.3125,True,True,False
5382,0.44999999999999996,0.3125,True,True,False
5383,0.4625,0.3125,True,True,False
5384,0.475,0.3125,True,True,False
5385,0.48750000000000004,0.3125,True,True,False
5386,0.5,0.3125,True,True,False
5387,-0.5,0.32499999999999996,True,True,False
5388,-0.4875,0.32499999999999996,True,True,False
5389,-0.475,0.32499999999999996,True,True,False
5390,-0.4625,0.32499999999999996,True,True,False
5391,-0.45,0.32499999999999996,True,True,False
5392,-0.4375,0.32499999999999996,True,True,False
5393,-0.425,0.32499999999999996,True,True,False
5394,-0.4125,0.32499999999999996,True,True,False
5395,-0.4,0.32499999999999996,True,True,False
5396,-0.3875,0.32499999999999996,True,True,False
5397,-0.375,0.32499999999999996,True,True,False
5398,-0.3625,0.32499999999999996,True,True,False
5399,-0.35,0.32499999999999996,True,True,False
5400,-0.3375,0.32499999999999996,True,True,False
5401,-0.325,0.32499999999999996,True,True,False
5402,-0.3125,0.32499999999999996,True,True,False
5403,-0.3,0.32499999999999996,True,True,False
5404,-0.2875,0.32499999999999996,True,True,False
5405,-0.275,0.32499999999999996,True,True,False
5406,-0.2625,0.32499999999999996,True,True,False
5407,-0.25,0.32499999999999996,True,True,False
5408,-0.2375,0.32499999999999996,True,True,False
5409,-0.22499999999999998,0.32499999999999996,True,True,False
5410,-0.21250000000000002,0.32499999999999996,True,True,False
5411,-0.2,0.32499999999999996,True,True,False
5412,-0.1875,0.32499999999999996,True,True,False
5413,-0.175,0.32499999999999996,True,True,False
5414,-0.16249999999999998,0.32499999999999996,True,True,False
5415,-0.15000000000000002,0.32499999999999996,True,True,False
5416,-0.1375,0.32499999999999996,True,True,False
5417,-0.125,0.32499999999999996,True,True,False
5418,-0.11249999999999999,0.32499999999999996,True,True,False
5419,-0.09999999999999998,0.32499999999999996,True,True,False
5420,-0.08750000000000002,0.32499999999999996,True,True,False
5421,-0.07500000000000001,0.32499999999999996,True,True,False
5422,-0.0625,0.32499999999999996,True,True,False
5423,-0.04999999999999999,0.32499999999999996,True,True,False
5424,-0.03749999999999998,0.32499999999999996,True,True,False
5425,-0.025000000000000022,0.32499999999999996,True,True,False
5426,-0.012500000000000011,0.32499999999999996,True,True,False
5427,0.0,0.32499999999999996,True,True,False
5428,0.012499999999999956,0.32499999999999996,True,True,False
5429,0.025000000000000022,0.32499999999999996,True,True,False
5430,0.03749999999999998,0.32499999999999996,True,True,False
5431,0.050000000000000044,0.32499999999999996,True,True,False
5432,0.0625,0.32499999999999996,True,True,False
5433,0.07499999999999996,0.32499999999999996,True,True,False
5434,0.08750000000000002,0.32499999999999996,True,True,False
5435,0.09999999999999998,0.32499999999999996,True,True,False
5436,0.11250000000000004,0.32499999999999996,True,True,False
5437,0.125,0.32499999999999996,True,True,False
5438,0.13749999999999996,0.32499999999999996,True,True,False
5439,0.15000000000000002,0.32499999999999996,True,True,False
5440,0.16249999999999998,0.32499999999999996,True,True,False
5441,0.17500000000000004,0.32499999999999996,True,True,False
5442,0.1875,0.32499999999999996,True,True,False
5443,0.19999999999999996,0.32499999999999996,True,True,False
5444,0.21250000000000002,0.32499999999999996,True,True,False
5445,0.22499999999999998,0.32499999999999996,True,True,False
5446,0.23750000000000004,0.32499999999999996,True,True,False
5447,0.25,0.32499999999999996,True,True,False
5448,0.26249999999999996,0.32499999999999996,True,True,False
5449,0.275,0.32499999999999996,True,True,False
5450,0.2875,0.32499999999999996,True,True,False
5451,0.30000000000000004,0.32499999999999996,True,True,False
5452,0.3125,0.32499999999999996,True,True,False
5453,0.32499999999999996,0.32499999999999996,True,True,False
5454,0.3375,0.32499999999999996,True,True,False
5455,0.35,0.32499999999999996,True,True,False
5456,0.36250000000000004,0.32499999999999996,True,True,False
5457,0.375,0.32499999999999996,True,True,False
5458,0.38749999999999996,0.32499999999999996,True,True,False
5459,0.4,0.32499999999999996,True,True,False
5460,0.4125,0.32499999999999996,True,True,False
5461,0.42500000000000004,0.32499999999999996,True,True,False
5462,0.4375,0.32499999999999996,True,True,False
5463,0.44999999999999996,0.32499999999999996,True,True,False
5464,0.4625,0.32499999999999996,True,True,False
5465,0.475,0.32499999999999996,True,True,False
5466,0.48750000000000004,0.32499999999999996,True,True,False
5467,0.5,0.32499999999999996,True,True,False
5468,-0.5,0.3375,True,True,False
5469,-0.4875,0.3375,True,True,False
5470,-0.475,0.3375,True,True,False
5471,-0.4625,0.3375,True,True,False
5472,-0.45,0.3375,True,True,False
5473,-0.4375,0.3375,True,True,False
5474,-0.425,0.3375,True,True,False
5475,-0.4125,0.3375,True,True,False
5476,-0.4,0.3375,True,True,False
5477,-0.3875,0.3375,True,True,False
5478,-0.375,0.3375,True,True,False
5479,-0.3625,0.3375,True,True,False
5480,-0.35,0.3375,True,True,False
5481,-0.3375,0.3375,True,True,False
5482,-0.325,0.3375,True,True,False
5483,-0.3125,0.3375,True,True,False
5484,-0.3,0.3375,True,True,False
5485,-0.2875,0.3375,True,True,False
5486,-0.275,0.3375,True,True,False
5487,-0.2625,0.3375,True,True,False
5488,-0.25,0.3375,True,True,False
5489,-0.2375,0.3375,True,True,False
5490,-0.22499999999999998,0.3375,True,True,False
5491,-0.21250000000000002,0.3375,True,True,False
5492,-0.2,0.3375,True,True,False
5493,-0.1875,0.3375,True,True,False
5494,-0.175,0.3375,True,True,False
5495,-0.16249999999999998,0.3375,True,True,False
5496,-0.15000000000000002,0.3375,True,True,False
5497,-0.1375,0.3375,True,True,False
5498,-0.125,0.3375,True,True,False
5499,-0.11249999999999999,0.3375,True,True,False
5500,-0.09999999999999998,0.3375,True,True,False
5501,-0.08750000000000002,0.3375,True,True,False
5502,-0.07500000000000001,0.3375,True,True,False
5503,-0.0625,0.3375,True,True,False
5504,-0.04999999999999999,0.3375,True,True,False
5505,-0.03749999999999998,0.3375,True,True,False
5506,-0.025000000000000022,0.3375,True,True,False
5507,-0.012500000000000011,0.3375,True,True,False
5508,0.0,0.3375,True,True,False
5509,0.012499999999999956,0.3375,True,True,False
5510,0.025000000000000022,0.3375,True,True,False
5511,0.03749999999999998,0.3375,True,True,False
5512,0.050000000000000044,0.3375,True,True,False
5513,0.0625,0.3375,True,True,False
5514,0.07499999999999996,0.3375,True,True,False
5515,0.08750000000000002,0.3375,True,True,False
5516,0.09999999999999998,0.3375,True,True,False
5517,0.11250000000000004,0.3375,True,True,False
5518,0.125,0.3375,True,True,False
5519,0.13749999999999996,0.3375,True,True,False
5520,0.15000000000000002,0.3375,True,True,False
5521,0.16249999999999998,0.3375,True,True,False
5522,0.17500000000000004,0.3375,True,True,False
5523,0.1875,0.3375,True,True,False
5524,0.19999999999999996,0.3375,True,True,False
5525,0.21250000000000002,0.3375,True,True,False
5526,0.22499999999999998,0.3375,True,True,False
5527,0.23750000000000004,0.3375,True,True,False
5528,0.25,0.3375,True,True,False
5529,0.26249999999999996,0.3375,True,True,False
5530,0.275,0.3375,True,True,False
5531,0.2875,0.3375,True,True,False
5532,0.30000000000000004,0.3375,True,True,False
5533,0.3125,0.3375,True,True,False
5534,0.32499999999999996,0.3375,True,True,False
5535,0.3375,0.3375,True,True,False
5536,0.35,0.3375,True,True,False
5537,0.36250000000000004,0.3375,True,True,False
5538,0.375,0.3375,True,True,False
5539,0.38749999999999996,0.3375,True,True,False
5540,0.4,0.3375,True,True,False
5541,0.4125,0.3375,True,True,False
5542,0.42500000000000004,0.3375,True,True,False
5543,0.4375,0.3375,True,True,False
